name,win_rate,pick_rate,ban_rate,meta_score,tier
アンジェラ,51.96%,2.31%,3.15%,59.61298029452755,A
妲己,50.86%,2.38%,2.83%,56.91144867414755,A
大司命,46.98%,1.10%,5.31%,49.229606061447164,C
白龍,48.43%,1.46%,4.44%,51.77180668942614,B
ミレディ,48.85%,1.79%,3.26%,52.375934980457984,B
張良,51.01%,0.78%,5.10%,55.729311832690264,A
后羿,49.52%,2.94%,0.20%,52.56451292135069,B
溟月,49.78%,0.94%,3.08%,51.97385780863286,B
李信,52.65%,1.79%,1.30%,59.14723161788872,A
東皇太一,48.62%,0.79%,3.29%,49.68690931397114,C
王昭君,51.06%,1.98%,0.58%,55.13229896626945,A
蔡文姫,50.12%,1.23%,1.89%,52.4342111921379,B
マルコ・ポーロ,50.29%,1.99%,0.30%,53.29126561732217,B
ドリア,46.06%,1.77%,0.51%,45.93177348423543,C
小喬,48.70%,1.89%,0.16%,49.98194419645441,C
孫尚香,48.31%,1.90%,0.08%,49.26884326815669,C
墨子,50.00%,1.25%,1.09%,51.642274151476094,B
ルアンナ,53.10%,1.69%,0.19%,59.30092159850648,A
瑶,48.35%,1.13%,1.26%,48.434564480163004,C
カイザー,51.60%,1.65%,0.16%,55.39033151754663,A
チーシャ,50.18%,1.51%,0.38%,52.118344191242656,B
虞美人,52.07%,1.58%,0.18%,56.37247437952657,A
少司縁,48.24%,1.14%,1.06%,48.12303492837515,C
エリン,51.62%,1.56%,0.16%,55.22759888887635,A
魯班7号,50.52%,1.57%,0.14%,52.78667711372789,B
アーサー,50.92%,1.53%,0.15%,53.55828166760684,B
伽羅,53.18%,1.38%,0.26%,58.83165190662664,A
孔明,49.30%,1.37%,0.22%,49.9370351481239,C
張飛,50.02%,1.25%,0.45%,51.2023141781561,B
典韋,51.80%,1.23%,0.43%,55.04211267725254,A
夏侯惇,51.22%,1.29%,0.24%,53.69936459122755,B
孫悟空,49.73%,1.22%,0.25%,50.405314151203264,B
ユンエイ,52.04%,1.20%,0.22%,55.39238046204315,A
アレン,51.02%,1.24%,0.11%,53.030164721411836,B
呂布,48.63%,1.19%,0.15%,48.22883542712247,C
