name,win_rate,pick_rate,ban_rate,meta_score,tier
ルナ,50.03%,0.76%,0.17%,49.78290676646656,C
曜,48.34%,0.80%,0.04%,46.62932138012787,C
アレッシオ,51.91%,0.79%,0.04%,53.88152814261325,B
明世隠,51.41%,0.78%,0.06%,52.69996640682603,B
李元芳,46.94%,0.78%,0.04%,44.384205836253145,D
趙雲,50.65%,0.77%,0.02%,50.968979917679064,B
韓信,51.40%,0.69%,0.15%,52.61022392342,B
張飛,49.94%,0.69%,0.06%,49.41760722735417,C
橘右京,48.58%,0.68%,0.05%,46.86819941575238,C
百里守約,47.60%,0.68%,0.05%,45.24833150736517,C
漸離,52.86%,0.66%,0.03%,56.09523054214482,A
アレン,49.22%,0.65%,0.02%,47.95174882741056,C
荘子,47.21%,0.55%,0.22%,44.60887224269061,D
バタフライ,49.64%,0.62%,0.07%,48.743591212408845,C
鐘無艶,52.82%,0.59%,0.02%,55.89129334397126,A
李白,49.58%,0.58%,0.04%,48.55594415672537,C
姫小満,48.33%,0.56%,0.02%,46.263719748278334,C
アグド,49.47%,0.52%,0.05%,48.28422617608437,C
周瑜,52.02%,0.53%,0.02%,53.78223498371909,B
黄忠,50.28%,0.50%,0.02%,49.84023601193492,C
扁鵲,49.24%,0.47%,0.08%,47.82215375550329,C
ユンエイ,49.35%,0.47%,0.06%,48.01217889186371,C
孫臏,47.99%,0.47%,0.03%,45.60657825539283,C
孔子,49.03%,0.47%,0.02%,47.39194974698109,C
西施,52.30%,0.45%,0.05%,54.415125038337564,B
シャルロット,45.12%,0.45%,0.02%,41.49768230060435,D
上官婉児,46.57%,0.43%,0.01%,43.38630174970246,D
ハロルド,45.64%,0.41%,0.03%,42.12190926017496,D
達磨,51.81%,0.39%,0.02%,53.131967023205995,B
雲中君,51.86%,0.38%,0.04%,53.2581306779797,B
ムーラン,48.92%,0.40%,0.01%,47.11783790576828,C
劉邦,49.12%,0.39%,0.02%,47.4788809718085,C
アタ,49.73%,0.37%,0.02%,48.61307525033651,C
蒙牙,50.85%,0.34%,0.03%,50.90202748144399,B
楊貴妃,46.22%,0.36%,0.01%,42.83426663842649,D
劉備,50.81%,0.34%,0.02%,50.80760407881122,B
ナタク,48.76%,0.33%,0.01%,46.77200295047152,C
モンキ,51.15%,0.30%,0.01%,51.517835743963154,B
鬼谷子,47.18%,0.27%,0.03%,44.15796798629722,D
鏡,44.79%,0.27%,0.04%,40.95852078730417,D
楊戩,49.08%,0.26%,0.01%,47.29222453542412,C
タイガー,48.09%,0.24%,0.01%,45.55839515342885,C
関羽,43.88%,0.18%,0.01%,39.84073572720705,E
百里玄策,45.73%,0.15%,0.01%,42.026053331570445,D
アテナ,47.62%,0.06%,0.00%,44.682921039969884,D
