name,win_rate,pick_rate,ban_rate,meta_score,tier
瀾,52.01%,2.82%,4.75%,61.33767118678885,S
大司命,49.08%,1.26%,7.13%,54.10437738005135,B
白龍,49.48%,1.59%,6.43%,55.13263291015899,A
妲己,51.61%,3.56%,0.38%,57.36907506865349,A
阿軻,51.96%,1.47%,3.98%,58.339453274256805,A
少司縁,53.08%,1.89%,2.19%,60.89346685971915,S
典韋,54.58%,2.37%,0.89%,65.17465214868207,S
女媧,53.22%,2.10%,1.18%,60.94522975599646,S
虞美人,50.84%,2.63%,0.10%,55.0035358486108,A
アンジェラ,49.00%,2.22%,0.65%,51.25348019531559,B
后羿,51.27%,2.45%,0.09%,55.76511996514048,A
孫尚香,47.92%,2.43%,0.05%,49.24690028665357,C
孫策,51.84%,2.24%,0.10%,56.81630886373775,A
夏侯惇,52.77%,2.19%,0.15%,59.11597746214087,A
大喬,49.18%,1.41%,1.61%,50.508122742270686,B
マルコ・ポーロ,47.63%,2.13%,0.15%,48.40912065559599,C
不知火舞,48.14%,2.04%,0.27%,49.15690246053484,C
エリン,52.98%,1.91%,0.19%,59.16643536700336,A
瑶,49.46%,1.62%,0.60%,50.79677871321082,B
ドリア,47.67%,1.75%,0.31%,47.790668059437884,C
孔明,49.80%,1.83%,0.11%,51.588614513215866,B
李信,52.33%,1.78%,0.09%,57.101247714201634,A
魯班7号,52.26%,1.67%,0.07%,56.64550378316405,A
ルアンナ,53.29%,1.60%,0.16%,59.26000912136862,A
蘭陵王,48.64%,0.82%,1.45%,48.19196160521421,C
アーサー,50.01%,1.50%,0.05%,51.15626377347297,B
宮本武蔵,49.22%,1.42%,0.08%,49.45914070222177,C
棋星,53.91%,1.29%,0.32%,60.39424586132809,S
孫悟空,50.42%,1.37%,0.18%,51.77003685712585,B
蔡文姫,51.52%,1.25%,0.33%,54.022286132995916,B
墨子,51.35%,1.22%,0.33%,53.56101123046477,B
ミレディ,47.91%,1.22%,0.30%,46.8756802563067,C
小喬,48.93%,1.33%,0.02%,48.665864838490954,C
ミーユエ,49.23%,1.16%,0.27%,49.00923975566566,C
東皇太一,47.53%,0.99%,0.58%,45.99944617253896,C
張良,49.91%,1.02%,0.45%,50.15751282794981,B
李白,47.11%,1.05%,0.09%,45.10617008659829,C
甄姫,51.49%,1.07%,0.01%,53.319762578537,B
趙雲,51.65%,1.05%,0.02%,53.661288352772715,B
李元芳,50.43%,1.03%,0.04%,50.927522083446526,B
貂蝉,50.49%,1.01%,0.06%,51.029236484753824,B
廉頗,49.91%,1.00%,0.06%,49.82644567421207,C
鐘馗,50.06%,0.96%,0.12%,50.096099277254496,B
呂布,48.51%,0.99%,0.03%,47.19551459989059,C
カイザー,49.65%,0.97%,0.04%,49.24628993019948,C
公孫離,47.09%,0.94%,0.10%,44.87473455156886,D
伽羅,49.28%,0.94%,0.05%,48.49753890743114,C
干将・莫耶,51.96%,0.89%,0.12%,54.18250789423766,B
仁傑,52.31%,0.89%,0.03%,54.98165457653596,B
太公望,48.05%,0.87%,0.03%,46.20752685872335,C
アレッシオ,49.19%,0.86%,0.02%,48.17067813327656,C
王昭君,49.00%,0.85%,0.04%,47.822215659609505,C
張飛,51.20%,0.80%,0.06%,52.21159808772763,B
バタフライ,49.08%,0.76%,0.15%,47.91165017886728,C
百里守約,49.36%,0.80%,0.06%,48.4217610467547,C
ハイノ,46.04%,0.77%,0.11%,43.11430079337393,D
劉禅,48.48%,0.78%,0.05%,46.80374093286299,C
アレン,49.18%,0.78%,0.02%,48.0269144919675,C
明世隠,51.48%,0.75%,0.06%,52.777873467319935,B
荘子,50.29%,0.66%,0.20%,50.15953971674701,B
曜,47.88%,0.72%,0.02%,45.694734773343605,C
西施,50.87%,0.68%,0.05%,51.302221116528635,B
バイロン,46.82%,0.63%,0.02%,43.95082662339767,D
項羽,49.34%,0.63%,0.01%,48.113888140938144,C
ルナ,47.03%,0.61%,0.04%,44.250673426115476,D
ユンエイ,49.56%,0.58%,0.08%,48.5241893801956,C
孔子,50.27%,0.58%,0.02%,49.887466286004454,C
黄忠,51.55%,0.56%,0.04%,52.685986683289165,B
韓信,48.93%,0.54%,0.03%,47.27421578072614,C
蒙牙,50.20%,0.54%,0.01%,49.692729121455145,C
姫小満,46.67%,0.52%,0.02%,43.61062654544245,D
楊貴妃,48.20%,0.51%,0.02%,45.970375240917,C
シャルロット,46.40%,0.49%,0.01%,43.190962704555446,D
ナタク,50.53%,0.45%,0.01%,50.28778831586199,B
達磨,50.51%,0.42%,0.03%,50.23352159248727,B
モンキ,51.81%,0.40%,0.02%,53.13049232754296,B
ナコルル,46.57%,0.41%,0.01%,43.35607029181309,D
劉邦,51.30%,0.39%,0.01%,51.92277777191331,B
上官婉児,46.14%,0.40%,0.01%,42.750099255285384,D
周瑜,50.86%,0.39%,0.01%,50.94233667152345,B
ムーラン,47.23%,0.39%,0.01%,44.30730004763104,D
扁鵲,46.81%,0.34%,0.05%,43.673349839439304,D
劉備,49.06%,0.35%,0.02%,47.326804308705704,C
司馬懿,49.17%,0.33%,0.05%,47.53518028324286,C
楊戩,48.46%,0.33%,0.01%,46.24359775906951,C
橘右京,51.18%,0.32%,0.01%,51.59548509144465,B
孫臏,47.67%,0.32%,0.02%,44.94117433458408,D
鐘無艶,49.87%,0.32%,0.01%,48.83228556450355,C
漸離,48.49%,0.31%,0.01%,46.28012775025163,C
鬼谷子,48.15%,0.26%,0.03%,45.68493740525519,C
雲中君,49.46%,0.23%,0.01%,47.976700894659636,C
アタ,46.83%,0.23%,0.01%,43.5946738671377,D
百里玄策,44.87%,0.20%,0.02%,40.9906990935581,D
鏡,43.44%,0.20%,0.02%,39.395220864622324,E
関羽,43.27%,0.16%,0.01%,39.18919641190746,E
タイガー,43.46%,0.13%,0.00%,39.36078598780441,E
アテナ,47.19%,0.05%,0.00%,44.02187061515976,D
アグド,42.78%,0.07%,0.01%,38.65392636424973,E
