name,win_rate,pick_rate,ban_rate,meta_score,tier
李信,53.83%,2.66%,3.23%,64.96648176166764,S
白龍,48.53%,1.86%,4.11%,52.64653436147872,B
妲己,51.35%,2.64%,2.41%,57.896996353878905,A
大司命,49.27%,1.66%,4.09%,53.55316574899935,B
アンジェラ,51.85%,2.75%,1.46%,58.41745291140708,A
后羿,49.82%,2.86%,0.17%,53.07751111312164,B
ミレディ,47.91%,1.79%,1.92%,49.83255080862699,C
張良,50.53%,0.80%,3.72%,53.752366284924705,B
蔡文姫,51.26%,1.28%,2.58%,55.60335031577968,A
王昭君,51.80%,2.01%,0.74%,57.052269145040455,A
墨子,49.64%,1.64%,1.38%,52.177320513863656,B
魯班7号,51.26%,2.01%,0.36%,55.50856524826476,A
瀾,48.11%,1.62%,0.92%,49.05051743036183,C
溟月,49.23%,1.02%,2.02%,50.38198519269138,B
ドリア,46.54%,1.72%,0.62%,46.63752457145381,C
エリン,51.49%,1.84%,0.22%,55.63940005303293,A
東皇太一,49.15%,0.72%,2.43%,49.91412233763118,C
マルコ・ポーロ,49.07%,1.77%,0.29%,50.566220509972794,B
フロレンティーノ,52.03%,0.66%,2.28%,55.82644936226596,A
夏侯惇,52.40%,1.52%,0.54%,57.403150196901,A
瑶,48.97%,1.01%,1.54%,49.523565783401445,C
小喬,48.37%,1.62%,0.24%,48.97661106475896,C
チーシャ,51.17%,1.47%,0.40%,54.235537756930114,B
虞美人,51.47%,1.52%,0.21%,54.89774645107001,B
ルアンナ,52.96%,1.51%,0.16%,58.558762141833114,A
孫悟空,49.29%,1.32%,0.52%,50.101926707914544,B
孫尚香,48.28%,1.54%,0.07%,48.512545072486674,C
伽羅,53.55%,1.38%,0.36%,60.02577301017857,S
少司縁,48.34%,0.97%,1.11%,48.00811244413501,C
アーサー,48.43%,1.42%,0.14%,48.53009433076237,C
カイザー,50.33%,1.40%,0.14%,52.057702580301196,B
孔明,49.95%,1.26%,0.34%,51.087984875989356,B
ミーユエ,51.44%,0.85%,1.11%,53.90511191954651,B
女媧,53.87%,1.02%,0.67%,60.30281794602418,S
デーヴァラ,48.86%,1.20%,0.33%,48.876034406072094,C
典韋,50.93%,0.99%,0.52%,52.61932310577506,B
荘子,47.82%,0.62%,1.23%,46.55292847774942,C
廉頗,52.08%,1.13%,0.15%,55.34804623130859,A
呂布,49.12%,1.04%,0.23%,48.88359691854,C
元流の子（マークスマン）,51.42%,1.09%,0.05%,53.6036065867224,B
ロリアン,51.65%,0.68%,0.85%,53.87505605522749,B
鐘馗,50.13%,0.86%,0.48%,50.617381945341506,B
趙雲,53.40%,1.06%,0.06%,58.58698756903415,A
宮本武蔵,49.28%,0.94%,0.27%,48.9807692046168,C
大喬,49.22%,0.84%,0.46%,48.79863547800376,C
張飛,48.78%,0.83%,0.33%,47.88440549705777,C
阿軻,51.29%,0.51%,0.96%,52.85305518493181,B
アレッシオ,51.70%,0.94%,0.03%,53.896248314800005,B
百里守約,49.93%,0.91%,0.09%,50.02995356122362,B
蘭陵王,48.91%,0.46%,0.98%,47.97972481334218,C
甄姫,50.31%,0.91%,0.03%,50.754174780289375,B
李元芳,49.25%,0.89%,0.03%,48.636330280127105,C
劉禅,50.09%,0.85%,0.09%,50.22324218452561,B
バイロン,47.79%,0.79%,0.13%,45.98591141691647,C
カルラ,51.17%,0.81%,0.03%,52.398538256950324,B
仁傑,51.22%,0.81%,0.02%,52.50373169874595,B
ハイノ,47.70%,0.75%,0.14%,45.77280183220644,C
孫策,48.46%,0.80%,0.03%,47.041713802766736,C
李白,51.41%,0.63%,0.34%,52.84789406162066,B
公孫離,46.40%,0.67%,0.27%,43.7882773862807,D
蒼,50.24%,0.73%,0.07%,50.27807897300771,B
太公望,50.85%,0.72%,0.07%,51.54821798357002,B
ユンエイ,52.72%,0.72%,0.06%,56.01811667582419,A
西施,51.34%,0.59%,0.30%,52.59248517778532,B
シャルロット,49.70%,0.71%,0.05%,49.14958081579475,C
影,50.30%,0.70%,0.05%,50.33174445296449,B
項羽,50.83%,0.70%,0.03%,51.43848994485892,B
貂蝉,48.39%,0.66%,0.07%,46.693341419458996,C
不知火舞,48.46%,0.63%,0.11%,46.79234152215493,C
バタフライ,51.30%,0.62%,0.08%,52.38448731091066,B
司馬懿,52.81%,0.59%,0.12%,56.07870086359753,A
ルナ,46.96%,0.52%,0.23%,44.32335495253109,D
棋星,51.07%,0.61%,0.03%,51.812815639002764,B
ハロルド,54.32%,0.52%,0.18%,60.33533992674181,S
