name,win_rate,pick_rate,ban_rate,meta_score,tier
瀾,52.06%,2.20%,5.48%,61.3369196132339,S
白龍,48.15%,1.59%,6.47%,52.82655781739501,B
大司命,49.20%,1.28%,6.91%,54.232749125339296,B
妲己,51.58%,3.43%,0.43%,57.304750348740576,A
阿軻,52.44%,1.30%,3.50%,58.78735605811384,A
少司縁,51.98%,1.73%,2.11%,57.655953985859725,A
典韋,54.16%,2.31%,0.83%,63.75828428324809,S
后羿,51.07%,2.60%,0.09%,55.47886013183814,A
啓,54.35%,1.92%,1.25%,63.962185395202496,S
アンジェラ,49.07%,2.06%,0.70%,51.15569286263918,B
夏侯惇,52.68%,2.33%,0.15%,59.10528299553546,A
マルコ・ポーロ,47.64%,2.21%,0.13%,48.56103237013629,C
不知火舞,49.54%,1.99%,0.31%,51.60380998736832,B
孫尚香,47.82%,2.10%,0.04%,48.59315960243332,C
大喬,48.15%,1.52%,1.18%,48.684406377248415,C
虞美人,50.16%,2.06%,0.09%,52.796896564838256,B
魯班7号,52.38%,2.04%,0.08%,57.80296696356747,A
女媧,53.19%,1.59%,0.91%,59.54949863847328,A
孫策,51.31%,2.01%,0.08%,55.169695529482794,A
李信,52.62%,1.96%,0.13%,58.297368600607356,A
ドリア,47.04%,1.70%,0.24%,46.67787691146493,C
エリン,52.49%,1.69%,0.11%,57.335260709110834,A
孔明,50.08%,1.70%,0.09%,51.8502700611468,B
瑶,48.99%,1.44%,0.51%,49.43883435317685,C
ルアンナ,52.92%,1.58%,0.14%,58.21415427208364,A
ミレディ,47.42%,1.37%,0.32%,46.49675263446411,C
孫悟空,50.37%,1.43%,0.17%,51.83419423652607,B
蘭陵王,47.88%,0.74%,1.46%,46.814706061811,C
アーサー,49.95%,1.43%,0.03%,50.875583403616595,B
蔡文姫,50.62%,1.19%,0.32%,51.89905274457377,B
棋星,53.81%,1.23%,0.20%,59.89598621691343,A
小喬,48.78%,1.32%,0.02%,48.4013887253963,C
宮本武蔵,48.84%,1.29%,0.07%,48.4736476505,C
墨子,50.80%,1.16%,0.32%,52.218600361710855,B
劉禅,51.31%,1.24%,0.12%,53.38352574180916,B
張良,49.05%,1.00%,0.40%,48.467785070627045,C
ミーユエ,49.78%,1.00%,0.23%,49.71763108228662,C
東皇太一,47.05%,0.87%,0.49%,45.00233895346431,C
呂布,48.39%,1.07%,0.03%,47.16877748808613,C
貂蝉,50.56%,1.05%,0.06%,51.27646945915896,B
李元芳,48.44%,1.06%,0.05%,47.24857254987236,C
韓信,51.28%,0.99%,0.14%,52.79709421164564,B
甄姫,50.96%,1.05%,0.01%,52.10219706430632,B
干将・莫耶,52.38%,0.94%,0.11%,55.32405212796924,A
仁傑,52.25%,0.97%,0.02%,54.98446000743242,B
