name,win_rate,pick_rate,ban_rate,meta_score,tier
ミレディ,50.36%,2.00%,5.13%,57.03772184901853,A
大司命,48.29%,1.14%,6.00%,51.84939113351815,B
后羿,52.49%,3.89%,0.34%,59.44987692335278,A
妲己,50.57%,2.81%,2.18%,56.111842061755354,A
アンジェラ,49.41%,2.11%,2.26%,53.185270021316185,B
白龍,46.73%,1.14%,4.06%,47.95963452461788,C
東皇太一,50.84%,1.29%,3.61%,55.31783411481737,A
蔡文姫,53.11%,1.83%,1.36%,60.45102942900691,S
張良,50.75%,0.92%,3.07%,53.865428688315724,B
マルコ・ポーロ,47.44%,2.08%,0.43%,48.39495106891144,C
瀾,48.97%,1.19%,1.96%,50.1250661358006,B
小喬,48.10%,2.06%,0.17%,49.22432139525504,C
孔明,50.04%,1.82%,0.47%,52.547335395598196,B
王昭君,50.10%,1.87%,0.32%,52.656768663122065,B
魯班7号,50.42%,1.92%,0.18%,53.30522949710408,B
李信,52.30%,1.58%,0.62%,57.21228119394232,A
墨子,49.36%,1.17%,1.38%,50.35950347257398,B
瑶,47.08%,1.25%,1.21%,46.601758002650755,C
女媧,52.38%,1.32%,0.73%,56.854056221243304,A
蘭陵王,49.73%,0.56%,2.22%,50.52239888416671,B
ルアンナ,51.74%,1.53%,0.24%,55.43532997022113,A
少司縁,47.48%,1.19%,0.88%,46.81742142754919,C
孫尚香,46.72%,1.58%,0.06%,46.02754138945879,C
ドリア,45.66%,1.41%,0.30%,44.34043784357153,D
虞美人,50.58%,1.48%,0.14%,52.630595550572686,B
カイザー,50.54%,1.47%,0.10%,52.491230595950626,B
阿軻,51.72%,0.73%,1.54%,54.5584729465561,B
太公望,52.87%,1.31%,0.35%,57.818450080235095,A
夏侯惇,50.17%,1.33%,0.21%,51.45771331912817,B
エリン,50.03%,1.35%,0.12%,51.15733003213077,B
ガルダ,50.18%,1.29%,0.21%,51.37851576643671,B
伽羅,52.39%,1.29%,0.19%,56.39982697031757,A
典韋,51.55%,1.14%,0.39%,54.13861888618824,B
大喬,48.72%,0.99%,0.68%,48.25957544663732,C
ルナ,48.88%,0.70%,1.22%,48.39595543659324,C
宮本武蔵,49.80%,1.18%,0.25%,50.379891941807635,B
甄姫,52.43%,1.22%,0.05%,56.224239512090335,A
アーサー,49.05%,1.20%,0.07%,48.87668243739897,C
バイロン,48.59%,1.17%,0.09%,48.001689715912754,C
元流の子（マークスマン）,51.94%,1.16%,0.06%,54.86741157922503,B
公孫離,48.09%,0.76%,0.87%,46.87664502582253,C
ミーユエ,50.40%,0.80%,0.75%,51.151659511578394,B
荘子,49.97%,0.77%,0.78%,50.244159334375865,B
鐘馗,49.06%,0.88%,0.46%,48.47554372309128,C
呂布,47.93%,1.06%,0.09%,46.635438312308,C
仁傑,52.74%,1.06%,0.03%,56.634341357331074,A
孫悟空,47.51%,0.95%,0.20%,45.8089512333564,C
アレッシオ,52.02%,1.02%,0.04%,54.72501339227031,B
白起,53.14%,0.93%,0.15%,57.516070455011416,A
影,49.41%,0.89%,0.23%,48.97134530356379,C
孫策,49.05%,0.98%,0.04%,48.34843274200842,C
不知火舞,48.63%,0.84%,0.32%,47.52683231415975,C
李白,51.85%,0.81%,0.36%,54.12565121313829,B
ハイノ,48.43%,0.89%,0.21%,47.196291096775504,C
劉禅,49.36%,0.89%,0.18%,48.83980991103638,C
貂蝉,48.75%,0.90%,0.12%,47.70464906878629,C
廉頗,50.52%,0.88%,0.11%,51.07490332854324,B
干将・莫耶,50.51%,0.71%,0.42%,50.97795105610466,B
啓,52.73%,0.83%,0.11%,56.18903006294725,A
楊貴妃,49.70%,0.83%,0.11%,49.31993583742265,C
李元芳,48.58%,0.85%,0.03%,47.24144172304421,C
楊戩,52.50%,0.74%,0.16%,55.46742476712814,A
蒼,50.24%,0.78%,0.07%,50.27514329107912,B
ナコルル,49.72%,0.69%,0.19%,49.17410704419531,C
百里守約,49.89%,0.74%,0.07%,49.50062200888069,C
ユンエイ,51.89%,0.68%,0.18%,53.863620335207436,B
元流の子（タンク）,48.97%,0.72%,0.11%,47.75814798521805,C
棋星,51.05%,0.73%,0.07%,51.91662848939209,B
張飛,49.99%,0.69%,0.14%,49.668849704837875,C
黄忠,52.68%,0.64%,0.10%,55.72750608126566,A
項羽,50.94%,0.66%,0.03%,51.52999478955675,B
趙雲,50.65%,0.65%,0.02%,50.87901667558704,B
扁鵲,51.25%,0.59%,0.13%,52.19250943296135,B
元流の子（メイジ）,50.45%,0.60%,0.09%,50.43442547600988,B
曜,50.62%,0.61%,0.07%,50.792630695833715,B
周瑜,51.70%,0.58%,0.05%,53.161496305048885,B
鐘無艶,50.59%,0.58%,0.04%,50.663404093444754,B
韓信,51.25%,0.52%,0.15%,52.11239340761201,B
明世隠,49.73%,0.55%,0.05%,48.88131288721864,C
バタフライ,51.17%,0.52%,0.09%,51.88681294008623,B
シャルロット,46.72%,0.55%,0.04%,43.81384845083794,D
西施,50.39%,0.50%,0.11%,50.189292416862,B
姫小満,47.48%,0.50%,0.07%,44.908777505237765,D
Lapulapu,55.61%,0.45%,0.11%,64.38159213854303,S
孔子,50.97%,0.45%,0.06%,51.33281864247327,B
