name,win_rate,pick_rate,ban_rate,meta_score,tier
黄忠,53.20%,0.38%,0.08%,56.75334019321828,A
上官婉児,45.58%,0.41%,0.03%,42.05756077194358,D
姫小満,48.44%,0.38%,0.04%,46.291968713919495,C
孫臏,50.64%,0.36%,0.07%,50.506363336477854,B
楊貴妃,48.21%,0.38%,0.01%,45.88040289443984,C
橘右京,50.06%,0.36%,0.03%,49.27487608232905,C
アグド,49.26%,0.33%,0.04%,47.70839097505849,C
劉備,51.89%,0.30%,0.04%,53.2699934166501,B
関羽,43.83%,0.31%,0.02%,39.89384353708713,E
劉邦,49.64%,0.26%,0.03%,48.362009761494434,C
雲中君,52.05%,0.24%,0.05%,53.61925705798267,B
タイガー,49.56%,0.22%,0.08%,48.21539381679617,C
蒙牙,50.78%,0.25%,0.01%,50.66886879117718,B
鬼谷子,50.66%,0.20%,0.06%,50.41140177341557,B
アタ,50.22%,0.22%,0.01%,49.46869035674399,C
モンキ,52.24%,0.21%,0.02%,54.04545052633724,B
ナタク,49.28%,0.21%,0.01%,47.627148053994105,C
楊戩,48.73%,0.19%,0.03%,46.6319983625578,C
鏡,43.23%,0.14%,0.08%,39.18414099339756,E
百里玄策,48.88%,0.13%,0.02%,46.85088837417439,C
アテナ,51.52%,0.05%,0.01%,52.1986594314937,B
