name,win_rate,pick_rate,ban_rate,meta_score,tier
ナコルル,51.50%,0.59%,0.08%,52.74767725592828,B
扁鵲,49.61%,0.56%,0.09%,48.710252466705676,C
元流の子（メイジ）,51.57%,0.57%,0.06%,52.86688113617491,B
アタ,52.96%,0.57%,0.04%,56.3413719947977,A
啓,53.14%,0.57%,0.04%,56.829763589104154,A
漸離,49.49%,0.54%,0.09%,48.45290878313543,C
曜,51.69%,0.54%,0.05%,53.09973815096626,B
楊貴妃,48.76%,0.55%,0.03%,47.083790900777736,C
明世隠,51.16%,0.52%,0.04%,51.84258808090541,B
周瑜,51.11%,0.50%,0.03%,51.69663418199123,B
趙雲,51.90%,0.50%,0.02%,53.52622799804709,B
バタフライ,51.70%,0.48%,0.06%,53.05161987234678,B
アグド,51.60%,0.49%,0.03%,52.80600726375341,B
黄忠,51.31%,0.48%,0.02%,52.11487847217927,B
蒙牙,54.21%,0.47%,0.01%,59.765119424467,A
劉備,54.42%,0.45%,0.04%,60.409599748097435,S
タイガー,53.20%,0.40%,0.13%,56.84474273822385,A
ハロルド,49.65%,0.44%,0.06%,48.60833076938024,C
白起,51.65%,0.43%,0.06%,52.872195199134566,B
ムーラン,50.90%,0.43%,0.04%,51.15281849901096,B
関羽,46.17%,0.39%,0.09%,42.89723341433984,D
姫小満,47.25%,0.40%,0.06%,44.44112991600407,D
楊戩,50.61%,0.38%,0.04%,50.470407481022015,B
アレン,47.71%,0.39%,0.02%,45.1150460987219,C
孫臏,49.02%,0.38%,0.03%,47.33790727235654,C
橘右京,51.77%,0.37%,0.02%,53.05916913017029,B
雲中君,52.24%,0.36%,0.02%,54.19724851763291,B
ファーティフ,49.36%,0.31%,0.05%,47.90722015177475,C
上官婉児,46.80%,0.32%,0.04%,43.67252937014955,D
鬼谷子,52.28%,0.22%,0.15%,54.261176391737365,B
ナタク,50.18%,0.28%,0.02%,49.45900803948473,C
達磨,52.95%,0.26%,0.02%,55.93977309641754,A
鏡,45.09%,0.23%,0.07%,41.32835837492897,D
司馬懿,46.65%,0.24%,0.04%,43.381085858086244,D
モンキ,52.18%,0.22%,0.02%,53.913711235471716,B
百里玄策,53.52%,0.20%,0.02%,57.46334034643808,A
劉邦,48.27%,0.21%,0.01%,45.84875372774239,C
アテナ,53.91%,0.08%,0.01%,58.496934564966985,A
