name,win_rate,pick_rate,ban_rate,meta_score,tier
大司命,50.68%,1.17%,6.91%,57.06537780049791,A
ミレディ,50.44%,2.26%,3.72%,56.50072170952168,A
后羿,54.60%,3.68%,0.43%,65.55716877490207,S
瀾,48.89%,1.75%,4.14%,52.88873893043872,B
妲己,52.06%,2.97%,1.57%,59.14143312466531,A
白龍,46.44%,1.14%,5.06%,48.21037261188054,C
元流の子（マークスマン）,52.92%,2.99%,0.67%,60.68165810119692,S
アンジェラ,50.26%,2.59%,1.06%,54.48354998685566,B
元流の子（タンク）,46.99%,2.24%,1.38%,48.62046816744737,C
マルコ・ポーロ,46.95%,2.39%,0.43%,48.03521977880938,C
李信,51.43%,1.99%,0.62%,55.92015631852328,A
墨子,49.41%,1.30%,1.55%,50.8049350883874,B
孔明,48.73%,1.81%,0.37%,49.910010868707495,C
蘭陵王,49.41%,0.68%,2.54%,50.2813643723499,B
宮本武蔵,50.85%,1.72%,0.34%,53.84593295473088,B
張良,51.30%,0.87%,2.04%,54.14724463310477,B
瑶,48.29%,1.28%,1.23%,48.51818066053205,C
小喬,50.75%,1.81%,0.14%,53.68052043445699,B
孫尚香,46.57%,1.85%,0.07%,46.34856611360005,C
虞美人,52.57%,1.76%,0.16%,57.888380876251205,A
阿軻,53.27%,0.85%,1.96%,59.009932469002436,A
ファーティフ,55.85%,1.38%,0.68%,67.39645531511283,S
蔡文姫,52.49%,1.22%,0.79%,56.84131263972328,A
鐘馗,50.76%,1.42%,0.32%,52.90579220948481,B
ルナ,51.11%,1.10%,0.94%,53.367775514096245,B
公孫離,46.33%,0.86%,1.27%,44.630888283877,D
太公望,52.20%,1.37%,0.20%,56.03324203041183,A
女媧,53.82%,1.22%,0.45%,60.23571368098624,S
典韋,52.33%,1.16%,0.58%,56.134860741859846,A
ナコルル,52.83%,1.26%,0.34%,57.48759039803473,A
夏侯惇,51.19%,1.32%,0.20%,53.515000073686224,B
不知火舞,47.09%,1.27%,0.29%,45.882643397530714,C
東皇太一,49.53%,0.81%,1.02%,49.57938524644769,C
大喬,49.09%,0.98%,0.63%,48.7890129650014,C
魯班7号,49.27%,1.20%,0.13%,49.235804553671635,C
孫策,50.43%,1.21%,0.07%,51.50133656693308,B
アレッシオ,52.73%,1.20%,0.06%,56.869292849650556,A
ドリア,45.68%,1.09%,0.18%,43.41165273324768,D
少司縁,48.73%,0.84%,0.64%,47.88047375971722,C
ミーユエ,51.87%,0.92%,0.43%,54.370936028147135,B
曜,49.12%,1.07%,0.09%,48.63079858383131,C
廉頗,51.47%,1.02%,0.16%,53.42690047545646,B
ハロルド,47.13%,0.83%,0.55%,45.19062273092352,C
エリン,49.93%,1.05%,0.09%,50.13229215172782,B
棋星,52.81%,1.02%,0.14%,56.73389329356451,A
ハイノ,49.65%,0.96%,0.26%,49.522466264365875,C
王昭君,52.12%,1.04%,0.09%,54.97310643555563,B
ユンエイ,52.70%,0.92%,0.26%,56.330179341813604,A
伽羅,53.17%,1.00%,0.09%,57.625203362116316,A
呂布,48.73%,1.00%,0.08%,47.77232537555027,C
孫悟空,45.65%,0.92%,0.22%,43.04618366870934,D
バイロン,49.75%,0.97%,0.08%,49.601869085355204,C
ルアンナ,50.03%,0.94%,0.10%,50.110354217915265,B
カイザー,50.39%,0.92%,0.07%,50.78380000015181,B
アーサー,49.54%,0.92%,0.05%,49.07422957096294,C
劉禅,49.45%,0.83%,0.20%,48.847591113251845,C
啓,53.95%,0.83%,0.13%,59.55307197260045,A
干将・莫耶,50.00%,0.74%,0.25%,49.80281008014772,C
白起,52.14%,0.78%,0.15%,54.566153179437855,B
甄姫,52.14%,0.84%,0.02%,54.573253403643136,B
司馬懿,51.47%,0.65%,0.33%,52.89283308747792,B
荘子,51.92%,0.59%,0.45%,53.96624997460628,B
李元芳,48.57%,0.76%,0.08%,47.04295168749865,C
仁傑,52.42%,0.76%,0.04%,55.15375416591277,A
張飛,50.44%,0.67%,0.21%,50.56452903874294,B
貂蝉,45.63%,0.71%,0.11%,42.56983831855098,D
項羽,51.13%,0.67%,0.07%,51.9525205999458,B
アレン,50.29%,0.69%,0.03%,50.14825747133906,B
鐘無艶,53.69%,0.66%,0.05%,58.45597586247834,A
趙雲,51.38%,0.67%,0.03%,52.489392946457656,B
シャルロット,46.50%,0.67%,0.03%,43.62364373534834,D
扁鵲,51.38%,0.55%,0.18%,52.43822246848829,B
橘右京,47.58%,0.59%,0.06%,45.14146318634486,C
達磨,51.41%,0.56%,0.08%,52.44484277522378,B
蒼,47.99%,0.56%,0.06%,45.7595984466061,C
漸離,50.94%,0.53%,0.06%,51.335159786539506,B
李白,49.23%,0.52%,0.07%,47.877151148914436,C
明世隠,51.29%,0.52%,0.06%,52.10565656009916,B
百里守約,46.61%,0.53%,0.05%,43.60611384997987,D
黄忠,52.02%,0.47%,0.08%,53.785831504007746,B
バタフライ,49.08%,0.48%,0.07%,47.554732706022506,C
周瑜,51.37%,0.49%,0.04%,52.238118721832635,B
孔子,49.62%,0.48%,0.06%,48.55938853294469,C
楊貴妃,47.78%,0.49%,0.04%,45.31986303811786,C
韓信,50.35%,0.44%,0.11%,50.01098165225008,B
姫小満,46.79%,0.48%,0.04%,43.798594734923526,D
上官婉児,44.34%,0.48%,0.03%,40.63847112904377,D
孫臏,51.32%,0.40%,0.06%,52.04179827124471,B
アグド,49.23%,0.41%,0.04%,47.732555768540934,C
西施,50.75%,0.39%,0.04%,50.75234351426539,B
モンキ,53.46%,0.34%,0.07%,57.43763073222274,A
タイガー,47.90%,0.35%,0.06%,45.382981862643234,C
ムーラン,46.55%,0.36%,0.01%,43.30756984748423,D
蒙牙,49.04%,0.31%,0.02%,47.27457049562618,C
雲中君,51.85%,0.28%,0.04%,53.15913690027514,B
アタ,49.61%,0.29%,0.02%,48.3231517275089,C
劉備,51.13%,0.28%,0.03%,51.47990675669296,B
楊戩,48.49%,0.25%,0.02%,46.25242120721393,C
劉邦,49.37%,0.25%,0.02%,47.834336707812476,C
鏡,42.98%,0.20%,0.14%,39.0194201492926,E
鬼谷子,50.10%,0.20%,0.04%,49.23356097712294,C
ナタク,49.36%,0.20%,0.01%,47.77015762605417,C
関羽,43.67%,0.13%,0.02%,39.58950980901985,E
百里玄策,46.54%,0.11%,0.03%,43.11464795647518,D
アテナ,49.98%,0.05%,0.01%,48.87393131507224,C
