name,win_rate,pick_rate,ban_rate,meta_score,tier
漸離,50.35%,0.43%,0.06%,49.97918213429609,C
孫臏,50.72%,0.43%,0.04%,50.744894839579885,B
司馬懿,51.34%,0.39%,0.09%,52.11377865448601,B
上官婉児,48.87%,0.41%,0.04%,47.092791992260096,C
アタ,53.22%,0.40%,0.04%,56.81671522508971,A
蒙牙,50.85%,0.38%,0.02%,50.95732624738398,B
ハロルド,47.97%,0.35%,0.09%,45.53068259616688,C
橘右京,49.29%,0.35%,0.03%,47.78935561020652,C
アグド,46.90%,0.35%,0.03%,43.829056892140464,D
達磨,51.74%,0.34%,0.03%,52.95141637057927,B
ナタク,50.67%,0.34%,0.02%,50.528714617664015,B
関羽,45.63%,0.32%,0.06%,42.073063093238524,D
タイガー,49.73%,0.28%,0.08%,48.599291697213275,C
劉邦,49.69%,0.28%,0.02%,48.47657832824706,C
鬼谷子,50.06%,0.22%,0.13%,49.23931166690286,C
モンキ,52.21%,0.25%,0.05%,54.03010965243535,B
雲中君,52.22%,0.25%,0.03%,54.04006859843971,B
鏡,43.69%,0.21%,0.08%,39.71467725448866,E
百里玄策,48.10%,0.20%,0.06%,45.58983786799673,C
アテナ,50.12%,0.08%,0.01%,49.17020084464992,C
