name,win_rate,pick_rate,ban_rate,meta_score,tier
ハイノ,49.18%,0.87%,0.22%,48.54378133452533,C
ルナ,47.92%,0.67%,0.61%,46.287763330424355,C
干将・莫耶,51.62%,0.74%,0.42%,53.538249243234425,B
廉頗,51.51%,0.90%,0.10%,53.34969984119417,B
太公望,51.11%,0.86%,0.11%,52.36361685853689,B
アレッシオ,51.68%,0.88%,0.03%,53.65487471014642,B
劉禅,49.00%,0.81%,0.14%,48.03705828899076,C
孫策,49.54%,0.84%,0.03%,49.016848357413245,C
シャルロット,48.87%,0.81%,0.06%,47.743323130591875,C
張飛,50.47%,0.74%,0.15%,50.78098459840755,B
百里守約,50.57%,0.76%,0.09%,50.98264818489738,B
棋星,51.82%,0.76%,0.05%,53.77181585458474,B
蒼,50.72%,0.74%,0.07%,51.251651298090714,B
西施,49.63%,0.66%,0.23%,49.015782782668644,C
項羽,50.45%,0.73%,0.04%,50.638894122071136,B
ガルダ,51.14%,0.71%,0.03%,52.09103922430376,B
ナタク,50.19%,0.67%,0.11%,50.052255568533724,B
元流の子（タンク）,49.44%,0.66%,0.08%,48.54054279349549,C
李白,51.43%,0.59%,0.16%,52.65518663983118,B
韓信,53.02%,0.55%,0.21%,56.61111119517771,A
関羽,48.09%,0.54%,0.24%,46.0909557960435,C
影,51.54%,0.60%,0.08%,52.865431375599,B
ナコルル,50.76%,0.60%,0.06%,51.09986512317589,B
元流の子（メイジ）,51.15%,0.58%,0.06%,51.92822582449986,B
曜,51.35%,0.58%,0.05%,52.37399276008739,B
孔子,53.35%,0.51%,0.16%,57.42597417118492,A
啓,53.55%,0.57%,0.03%,57.977225472937654,A
Lapulapu,55.37%,0.54%,0.06%,63.650635151278436,S
アグド,51.94%,0.54%,0.04%,53.700229692144276,B
アタ,53.72%,0.52%,0.03%,58.39585450956533,A
扁鵲,49.27%,0.50%,0.07%,47.97833741267928,C
楊貴妃,50.29%,0.52%,0.03%,49.97168677320477,C
バタフライ,51.86%,0.50%,0.06%,53.46726601971601,B
ムーラン,50.84%,0.51%,0.04%,51.12974434291211,B
明世隠,51.74%,0.51%,0.04%,53.17827778314284,B
ファーティフ,51.19%,0.49%,0.07%,51.900555222267386,B
ハロルド,49.72%,0.49%,0.07%,48.82092419252527,C
橘右京,51.28%,0.50%,0.02%,52.079880866104624,B
周瑜,51.08%,0.49%,0.03%,51.62411176422968,B
趙雲,50.71%,0.48%,0.01%,50.78679801070296,B
タイガー,53.10%,0.39%,0.18%,56.602250684481255,A
アレン,49.36%,0.46%,0.03%,48.06484390581804,C
姫小満,48.02%,0.44%,0.06%,45.709919499819506,C
劉備,54.35%,0.43%,0.04%,60.17468524392047,S
鐘無艶,52.18%,0.44%,0.03%,54.15176378944412,B
漸離,49.93%,0.43%,0.04%,49.1359129235584,C
蒙牙,53.62%,0.43%,0.01%,57.97690290410073,A
上官婉児,48.32%,0.41%,0.04%,46.158822118475506,C
黄忠,51.13%,0.41%,0.02%,51.629384083754054,B
孫臏,50.34%,0.40%,0.03%,49.924354548829214,C
白起,51.47%,0.37%,0.04%,52.373500852908144,B
楊戩,51.52%,0.37%,0.03%,52.48212632095329,B
鬼谷子,51.22%,0.24%,0.18%,51.776873451310955,B
鏡,45.12%,0.28%,0.10%,41.43597881979261,D
達磨,53.15%,0.29%,0.02%,56.5137621331221,A
司馬懿,46.32%,0.27%,0.03%,42.9392609027935,D
劉邦,49.23%,0.25%,0.03%,47.59615101434949,C
雲中君,52.12%,0.25%,0.01%,53.78631164378965,B
百里玄策,52.71%,0.23%,0.04%,55.293374184973466,A
モンキ,52.31%,0.22%,0.02%,54.24128115761752,B
アテナ,53.26%,0.08%,0.01%,56.63603687833929,A
