name,win_rate,pick_rate,ban_rate,meta_score,tier
大司命,50.07%,1.18%,6.78%,55.72452163097226,A
ミレディ,50.52%,2.17%,3.57%,56.42800236045528,A
后羿,54.54%,3.75%,0.33%,65.29973728000428,S
瀾,49.88%,1.75%,4.26%,54.84139820909672,B
妲己,51.91%,3.10%,1.35%,58.65900858208573,A
白龍,46.60%,1.02%,5.42%,48.440227670111554,C
元流の子（マークスマン）,51.89%,3.19%,0.85%,58.26294369240413,A
アンジェラ,49.70%,2.54%,0.83%,53.150796414855336,B
マルコ・ポーロ,47.57%,2.62%,0.49%,49.23845254469484,C
孔明,48.73%,2.20%,0.47%,50.69454065458628,B
李信,51.36%,2.13%,0.57%,55.96229105772264,A
瑶,47.90%,1.47%,1.48%,48.53316590749825,C
小喬,50.40%,2.05%,0.13%,53.40198900559756,B
墨子,49.10%,1.38%,1.47%,50.36775930773937,B
張良,51.38%,0.90%,2.28%,54.56675896298514,B
虞美人,52.42%,1.83%,0.17%,57.66427922792571,A
宮本武蔵,51.37%,1.76%,0.30%,55.0690413114721,A
蘭陵王,49.84%,0.64%,2.46%,50.991517693132366,B
孫尚香,46.71%,1.78%,0.07%,46.397433772107824,C
阿軻,52.55%,0.77%,2.04%,57.00367139220019,A
公孫離,46.77%,1.03%,1.52%,45.7806309650179,C
典韋,52.65%,1.32%,0.68%,57.41622122348654,A
夏侯惇,50.88%,1.53%,0.26%,53.39543664537503,B
蔡文姫,52.57%,1.16%,0.83%,56.935633690501696,A
ファーティフ,55.22%,1.24%,0.61%,64.80745114688574,S
ルナ,50.68%,1.07%,0.92%,52.34538721894028,B
東皇太一,49.52%,0.82%,1.26%,49.75784274179294,C
女媧,53.90%,1.21%,0.37%,60.38719454757368,S
少司縁,48.62%,0.96%,0.83%,48.05983177413051,C
ドリア,45.48%,1.24%,0.23%,43.54163311543931,D
大喬,49.41%,0.93%,0.70%,49.33462185844862,C
魯班7号,49.72%,1.22%,0.11%,50.12423931435198,B
呂布,49.39%,1.23%,0.09%,49.50192853005077,C
ハロルド,46.03%,0.93%,0.69%,43.91966698795978,D
元流の子（タンク）,46.26%,1.07%,0.40%,44.307619285944384,D
不知火舞,47.71%,1.09%,0.32%,46.43903586964661,C
孫悟空,46.32%,1.13%,0.24%,44.40530058043856,D
王昭君,52.38%,1.17%,0.09%,55.91725548742066,A
太公望,52.47%,1.12%,0.16%,56.08370874124981,A
孫策,50.22%,1.14%,0.06%,50.895795896584254,B
伽羅,53.24%,1.11%,0.10%,58.06537834387353,A
ハイノ,49.30%,1.02%,0.29%,49.00519761297832,C
ミーユエ,51.77%,0.90%,0.42%,54.08486982004434,B
ナコルル,52.33%,0.99%,0.23%,55.496949353413484,A
ユンエイ,52.37%,0.98%,0.25%,55.592481102521745,A
鐘馗,51.49%,0.98%,0.23%,53.44211853119779,B
バイロン,50.28%,1.03%,0.08%,50.78906756608809,B
棋星,52.75%,0.99%,0.13%,56.50493326422069,A
曜,48.82%,0.98%,0.08%,47.890079799308424,C
エリン,49.80%,0.96%,0.10%,49.69433140534965,C
ルアンナ,49.94%,0.95%,0.12%,49.965581089050175,C
廉頗,51.25%,0.93%,0.14%,52.72345553664316,B
甄姫,52.31%,0.97%,0.03%,55.25535563377318,A
啓,53.77%,0.90%,0.15%,59.16783414492608,A
アレッシオ,52.90%,0.93%,0.07%,56.736536235816075,A
白起,51.19%,0.91%,0.12%,52.5338754270352,B
アーサー,49.00%,0.92%,0.05%,48.07013868786784,C
劉禅,49.23%,0.84%,0.19%,48.44609737990399,C
カイザー,50.26%,0.88%,0.07%,50.43866584053276,B
司馬懿,51.94%,0.70%,0.39%,54.12691796601053,B
干将・莫耶,50.70%,0.76%,0.24%,51.2780339346732,B
項羽,51.38%,0.79%,0.10%,52.732664603339884,B
貂蝉,46.03%,0.76%,0.13%,43.19205082224201,D
荘子,51.53%,0.56%,0.48%,53.02284939438366,B
アレン,50.02%,0.78%,0.04%,49.75124011024882,C
李元芳,48.37%,0.74%,0.09%,46.67463384843953,C
張飛,50.53%,0.68%,0.18%,50.74582189159503,B
仁傑,52.36%,0.71%,0.04%,54.92139589367608,B
李白,50.33%,0.63%,0.10%,50.195886152241805,B
趙雲,51.42%,0.66%,0.03%,52.56675675972365,B
韓信,50.47%,0.59%,0.15%,50.470279816901375,B
明世隠,51.42%,0.62%,0.07%,52.539998154328394,B
バタフライ,49.09%,0.61%,0.09%,47.75009403851988,C
鐘無艶,53.61%,0.61%,0.06%,58.162509038105675,A
扁鵲,51.28%,0.54%,0.17%,52.189810287005045,B
蒼,48.11%,0.56%,0.06%,45.957079949423566,C
百里守約,47.14%,0.53%,0.06%,44.38921718713375,D
漸離,50.74%,0.49%,0.06%,50.85269186134907,B
シャルロット,47.43%,0.50%,0.03%,44.77301516292477,D
黄忠,52.69%,0.45%,0.09%,55.46745453767847,A
周瑜,51.12%,0.47%,0.04%,51.64912855468147,B
姫小満,47.05%,0.46%,0.04%,44.15841091958074,D
上官婉児,44.78%,0.46%,0.04%,41.134433072723596,D
達磨,52.28%,0.43%,0.05%,54.364691432764786,B
西施,50.62%,0.41%,0.04%,50.494005590971696,B
ムーラン,48.16%,0.42%,0.01%,45.84125859395065,C
孔子,48.73%,0.40%,0.04%,46.81930533784314,C
孫臏,51.11%,0.38%,0.06%,51.54774106340318,B
橘右京,49.37%,0.36%,0.05%,47.9520322519109,C
アグド,48.92%,0.36%,0.03%,47.110714706736935,C
楊貴妃,47.83%,0.36%,0.01%,45.24176216422826,C
モンキ,53.04%,0.31%,0.05%,56.23317129604549,A
劉備,51.61%,0.31%,0.03%,52.60648955052949,B
蒙牙,49.49%,0.30%,0.02%,48.10221775879748,C
雲中君,52.10%,0.28%,0.04%,53.7683292968561,B
タイガー,48.56%,0.27%,0.06%,46.41928930222874,C
アタ,49.91%,0.27%,0.02%,48.892341916502296,C
劉邦,49.34%,0.26%,0.02%,47.78605189406392,C
楊戩,48.21%,0.23%,0.03%,45.7695408986992,C
鬼谷子,49.99%,0.20%,0.04%,49.012567632107086,C
鏡,43.01%,0.19%,0.10%,39.0119923528347,E
ナタク,49.14%,0.21%,0.01%,47.36927272584171,C
関羽,43.60%,0.18%,0.02%,39.54911085005278,E
百里玄策,47.21%,0.13%,0.03%,44.10787947587851,D
アテナ,50.40%,0.05%,0.01%,49.730106825573344,C
