name,win_rate,pick_rate,ban_rate,meta_score,tier
李信,53.87%,2.57%,3.93%,65.55323315043934,S
妲己,51.43%,2.49%,2.97%,58.399323581493945,A
大司命,49.82%,1.49%,4.87%,54.79716172961969,B
アンジェラ,51.76%,2.51%,2.33%,58.70856569155461,A
白龍,47.80%,1.77%,2.87%,50.32772646329954,B
フロレンティーノ,51.74%,0.50%,5.28%,57.126166159723816,A
張良,50.12%,0.76%,4.35%,53.30003495621222,B
后羿,49.95%,2.85%,0.15%,53.315503905308724,B
ミレディ,48.18%,1.92%,1.53%,50.224769378588235,B
王昭君,51.19%,2.01%,0.53%,55.477820248371316,A
魯班7号,51.37%,2.07%,0.24%,55.759331160516226,A
蔡文姫,50.45%,1.24%,1.70%,53.07838692498063,B
溟月,49.14%,0.97%,2.02%,50.10157238475003,B
夏侯惇,53.10%,1.72%,0.41%,59.598277111967334,A
マルコ・ポーロ,49.30%,1.79%,0.26%,51.00752249387773,B
ドリア,45.90%,1.70%,0.43%,45.575554709392314,C
墨子,49.37%,1.45%,0.90%,50.85838738791292,B
エリン,51.54%,1.79%,0.19%,55.636963831327556,A
チーシャ,50.95%,1.56%,0.45%,53.997977587446385,B
小喬,48.57%,1.68%,0.14%,49.377249306059404,C
東皇太一,48.59%,0.75%,1.97%,48.62441601609312,C
虞美人,51.58%,1.58%,0.19%,55.27947735266372,A
ロリアン,51.28%,0.60%,2.14%,53.85159372348039,B
孫悟空,50.12%,1.49%,0.36%,52.01288685977522,B
瑶,48.11%,1.04%,1.19%,47.844109517968164,C
孫尚香,48.38%,1.56%,0.07%,48.728624575728986,C
カイザー,50.66%,1.52%,0.14%,53.042701533792766,B
伽羅,53.77%,1.39%,0.26%,60.61003596915443,S
ルアンナ,53.14%,1.45%,0.13%,58.87981264507777,A
アーサー,49.55%,1.42%,0.11%,50.53346279107066,B
女媧,53.27%,1.14%,0.62%,58.836697546510955,A
孔明,49.88%,1.32%,0.21%,51.001623122601316,B
瀾,48.31%,1.18%,0.47%,47.97658272476503,C
デーヴァラ,48.58%,1.25%,0.32%,48.50019689069376,C
少司縁,47.99%,0.97%,0.83%,47.215436391424205,C
ミーユエ,51.12%,0.89%,0.80%,53.029217766456945,B
典韋,51.87%,1.09%,0.31%,54.85961931698078,B
廉頗,52.44%,1.17%,0.14%,56.34113695718298,A
荘子,48.87%,0.67%,0.98%,48.230264067180386,C
呂布,48.75%,1.07%,0.15%,48.229216687398754,C
宮本武蔵,50.01%,0.98%,0.17%,50.40482924552203,B
鐘馗,49.91%,0.87%,0.37%,50.11491703341688,B
元流の子（マークスマン）,51.74%,1.02%,0.05%,54.18779943696874,B
大喬,48.91%,0.84%,0.39%,48.18145529709768,C
張飛,48.37%,0.90%,0.23%,47.244705974262544,C
アレッシオ,52.02%,0.96%,0.03%,54.71165735687171,B
甄姫,50.21%,0.94%,0.04%,50.62209232114326,B
趙雲,51.86%,0.91%,0.03%,54.212909910111506,B
劉禅,49.71%,0.87%,0.10%,49.51993874729131,C
百里守約,50.12%,0.87%,0.10%,50.33305523528077,B
李元芳,50.21%,0.90%,0.03%,50.52732323872132,B
阿軻,51.35%,0.53%,0.70%,52.82394608356448,B
バイロン,47.28%,0.85%,0.07%,45.264514970845,C
孫策,48.54%,0.86%,0.03%,47.30133866183817,C
仁傑,51.60%,0.84%,0.02%,53.43956436696919,B
ハイノ,47.70%,0.77%,0.13%,45.803406474834155,C
蘭陵王,49.37%,0.52%,0.60%,48.622507097301934,C
カルラ,51.31%,0.77%,0.03%,52.63709005100729,B
公孫離,46.47%,0.66%,0.25%,43.8540438648608,D
太公望,50.37%,0.74%,0.07%,50.56471769469266,B
項羽,50.84%,0.73%,0.04%,51.5223504913718,B
ユンエイ,53.37%,0.71%,0.05%,57.755451419595275,A
司馬懿,53.15%,0.67%,0.13%,57.134937084,A
バタフライ,51.83%,0.69%,0.09%,53.75111628222492,B
西施,51.55%,0.59%,0.27%,53.05528800699487,B
シャルロット,49.32%,0.69%,0.05%,48.39003759215259,C
蒼,50.28%,0.66%,0.07%,50.235413685744476,B
貂蝉,48.17%,0.66%,0.07%,46.322863112057796,C
不知火舞,48.05%,0.63%,0.11%,46.10359426304614,C
ハロルド,53.47%,0.58%,0.17%,57.90775011232871,A
影,49.61%,0.65%,0.04%,48.86295550337873,C
棋星,51.17%,0.63%,0.03%,52.069289695736515,B
アレン,50.15%,0.62%,0.03%,49.8726809367326,C
李白,51.44%,0.55%,0.16%,52.65560453749618,B
ルナ,46.56%,0.54%,0.19%,43.74405031376539,D
アネット,49.34%,0.48%,0.29%,48.277334187704916,C
元流の子（タンク）,48.46%,0.57%,0.06%,46.65883419050696,C
扁鵲,49.80%,0.54%,0.09%,49.09444521891028,C
アタ,52.56%,0.56%,0.04%,55.31811741351348,A
ナコルル,50.93%,0.53%,0.05%,51.39494510189983,B
蒙牙,54.24%,0.51%,0.01%,59.94798457729833,A
啓,53.57%,0.50%,0.02%,57.96077224039409,A
曜,50.83%,0.48%,0.03%,51.09055307283729,B
元流の子（メイジ）,51.40%,0.47%,0.04%,52.35905096097418,B
干将・莫耶,49.75%,0.44%,0.08%,48.84994366765051,C
明世隠,50.73%,0.46%,0.03%,50.847227201671544,B
黄忠,51.07%,0.46%,0.01%,51.57630155296399,B
周瑜,51.67%,0.45%,0.01%,52.93942561065956,B
漸離,50.85%,0.43%,0.04%,51.07517204280593,B
アグド,51.60%,0.43%,0.03%,52.76354812867416,B
鐘無艶,50.86%,0.42%,0.03%,51.076721553143464,B
上官婉児,48.47%,0.41%,0.05%,46.44563149661057,C
孔子,51.50%,0.40%,0.05%,52.50734054530415,B
楊貴妃,49.73%,0.42%,0.01%,48.73281981752762,C
ナタク,51.81%,0.40%,0.04%,53.23145927660249,B
姫小満,47.03%,0.39%,0.05%,44.1193298521651,D
関羽,46.41%,0.36%,0.09%,43.220356856039935,D
ファーティフ,50.70%,0.36%,0.07%,50.6880334540928,B
楊戩,50.40%,0.37%,0.03%,50.035773511002475,B
白起,50.91%,0.35%,0.04%,51.10923161081977,B
ラプール,54.76%,0.35%,0.02%,61.3813118248192,S
橘右京,50.13%,0.36%,0.02%,49.462067176204656,C
鬼谷子,52.43%,0.22%,0.28%,54.75026721158104,B
元歌,48.15%,0.33%,0.05%,45.81090444319861,C
ムーラン,50.40%,0.33%,0.03%,49.99003425000385,C
鏡,45.78%,0.30%,0.10%,42.30843814785903,D
孫臏,48.87%,0.33%,0.03%,47.0368319684764,C
劉備,51.74%,0.32%,0.04%,52.971412746726976,B
劉邦,49.91%,0.32%,0.03%,48.98360900577738,C
韓信,49.09%,0.27%,0.05%,47.38549898766171,C
タイガー,51.14%,0.23%,0.06%,51.5083843036669,B
モンキ,53.81%,0.23%,0.01%,58.33079391417842,A
百里玄策,52.32%,0.21%,0.03%,54.27449043470138,B
雲中君,51.27%,0.20%,0.01%,51.73628390422673,B
達磨,51.11%,0.18%,0.02%,51.36547014428598,B
アテナ,53.66%,0.07%,0.00%,57.75315042097116,A
