name,win_rate,pick_rate,ban_rate,meta_score,tier
楊貴妃,50.64%,0.47%,0.02%,50.63171755039576,B
白起,51.89%,0.44%,0.05%,53.45584148672092,B
ファーティフ,51.97%,0.44%,0.05%,53.64990325118105,B
アグド,51.91%,0.44%,0.04%,53.496711478688866,B
劉備,54.52%,0.42%,0.04%,60.69253781796295,S
ハロルド,51.09%,0.41%,0.07%,51.5774924316113,B
蒙牙,53.61%,0.42%,0.01%,57.936268063981075,A
鐘無艶,50.81%,0.41%,0.03%,50.93166335611754,B
楊戩,50.65%,0.41%,0.02%,50.57992591246617,B
孫臏,50.21%,0.40%,0.03%,49.657103447017434,C
関羽,48.31%,0.36%,0.11%,46.13818391474298,C
ムーラン,51.15%,0.38%,0.04%,51.6549707002286,B
橘右京,51.31%,0.38%,0.02%,52.00185757502965,B
鬼谷子,51.78%,0.25%,0.28%,53.16236036691561,B
タイガー,52.68%,0.29%,0.11%,55.32301871428089,A
劉邦,50.20%,0.24%,0.01%,49.45831821623971,C
司馬懿,46.23%,0.24%,0.02%,42.78011289362499,D
雲中君,52.23%,0.23%,0.01%,54.04178425200137,B
達磨,52.16%,0.21%,0.02%,53.857508107939424,B
モンキ,51.67%,0.21%,0.02%,52.67054583409323,B
百里玄策,52.33%,0.19%,0.03%,54.273733477920636,B
アテナ,54.40%,0.08%,0.01%,59.98187387111032,A
