name,win_rate,pick_rate,ban_rate,meta_score,tier
姫小満,47.14%,0.46%,0.07%,44.340170688479354,D
アタ,53.12%,0.46%,0.04%,56.61551223013122,A
ナタク,50.68%,0.46%,0.03%,50.69222453911712,B
アレン,48.54%,0.44%,0.03%,46.54462888335836,C
孫臏,50.30%,0.43%,0.03%,49.859098592813005,C
漸離,50.04%,0.41%,0.05%,49.32273690097977,C
上官婉児,48.76%,0.41%,0.04%,46.90267350508795,C
橘右京,49.06%,0.41%,0.03%,47.433231932248276,C
ハロルド,48.74%,0.37%,0.08%,46.85447998609166,C
ファーティフ,47.66%,0.37%,0.08%,45.04941936833501,C
アグド,47.47%,0.38%,0.03%,44.72452178046952,D
司馬懿,49.27%,0.34%,0.07%,47.77620386156831,C
蒙牙,50.33%,0.36%,0.02%,49.83787170702547,C
劉備,51.54%,0.33%,0.04%,52.481650278558064,B
タイガー,49.39%,0.30%,0.09%,47.97714227472206,C
達磨,51.50%,0.31%,0.03%,52.36176413287143,B
モンキ,51.88%,0.28%,0.05%,53.24898565996265,B
関羽,45.36%,0.28%,0.05%,41.6875864423125,D
劉邦,48.42%,0.27%,0.02%,46.1578473668976,C
鏡,43.81%,0.24%,0.09%,39.87696373130834,E
雲中君,51.89%,0.24%,0.01%,53.208129759083015,B
鬼谷子,49.98%,0.19%,0.11%,49.04168197675834,C
百里玄策,49.58%,0.16%,0.04%,48.183702962742835,C
アテナ,49.84%,0.08%,0.01%,48.610818635571476,C
