name,win_rate,pick_rate,ban_rate,meta_score,tier
呂布,49.28%,1.15%,0.11%,49.25210673079665,C
アーサー,50.24%,1.14%,0.07%,51.073330363750564,B
蘭陵王,49.22%,0.51%,1.31%,48.82115113553109,C
典韋,52.18%,1.00%,0.26%,55.278480748991306,A
元流の子（マークスマン）,51.87%,1.10%,0.04%,54.58274738604245,B
鐘馗,49.76%,0.89%,0.45%,49.84092481041341,C
荘子,49.90%,0.70%,0.80%,50.0252222287969,B
劉禅,50.06%,1.00%,0.17%,50.45960011769137,B
百里守約,50.95%,1.00%,0.11%,52.28741649913214,B
李元芳,50.12%,1.02%,0.04%,50.52778253385825,B
アレッシオ,51.85%,1.01%,0.03%,54.320833589535134,B
太公望,50.64%,0.94%,0.14%,51.50847225191949,B
西施,49.25%,0.82%,0.34%,48.6495092586454,C
ルナ,48.09%,0.62%,0.74%,46.57359628671743,C
干将・莫耶,52.68%,0.76%,0.45%,56.21294877014969,A
廉頗,50.90%,0.93%,0.09%,52.011488033731865,B
ハイノ,47.39%,0.85%,0.19%,45.4458432551498,C
蒼,51.68%,0.88%,0.08%,53.67617889045782,B
孫策,49.92%,0.88%,0.03%,49.82058497424282,C
仁傑,51.60%,0.86%,0.02%,53.402669622371704,B
棋星,52.09%,0.84%,0.06%,54.57207939108438,B
バイロン,48.62%,0.82%,0.07%,47.314113366990306,C
ユンエイ,52.52%,0.78%,0.11%,55.579216195787694,A
貂蝉,47.14%,0.79%,0.09%,44.875976853956445,D
ガルダ,50.53%,0.80%,0.05%,50.92793507623785,B
不知火舞,48.33%,0.71%,0.22%,46.73011781594972,C
項羽,50.83%,0.78%,0.04%,51.52563162105563,B
張飛,49.33%,0.72%,0.12%,48.452121980369526,C
影,50.53%,0.68%,0.10%,50.75459567378263,B
アタ,53.70%,0.69%,0.06%,58.60721023559662,A
孔子,53.90%,0.62%,0.16%,59.1555604013464,A
李白,52.15%,0.61%,0.18%,54.413008648783524,B
韓信,52.93%,0.59%,0.21%,56.41734820999624,A
Lapulapu,55.11%,0.62%,0.13%,62.93259090497449,S
楊貴妃,49.62%,0.64%,0.04%,48.811123005539066,C
元流の子（タンク）,49.10%,0.62%,0.07%,47.82706822911812,C
扁鵲,50.27%,0.60%,0.09%,50.08064292559953,B
元流の子（メイジ）,50.98%,0.61%,0.06%,51.58502641163244,B
ナコルル,51.22%,0.59%,0.08%,52.10607443696899,B
シャルロット,48.49%,0.60%,0.04%,46.692740843513846,C
啓,53.09%,0.59%,0.04%,56.72223981143107,A
曜,50.92%,0.55%,0.05%,51.35849052473907,B
明世隠,50.40%,0.54%,0.04%,50.22605085633464,B
周瑜,50.52%,0.53%,0.04%,50.46367606841256,B
バタフライ,52.06%,0.50%,0.05%,53.93880012480832,B
鐘無艶,51.27%,0.51%,0.04%,52.07770296029004,B
趙雲,51.32%,0.50%,0.01%,52.15590243024677,B
アレン,48.97%,0.49%,0.04%,47.385829313547525,C
黄忠,51.72%,0.49%,0.02%,53.08184650819531,B
劉備,54.22%,0.47%,0.04%,59.81810434995751,A
タイガー,52.81%,0.42%,0.14%,55.8216867972167,A
アグド,50.78%,0.48%,0.03%,50.94547601934112,B
ハロルド,49.82%,0.46%,0.06%,48.96374229033841,C
蒙牙,54.14%,0.47%,0.01%,59.55257639397982,A
白起,52.02%,0.45%,0.06%,53.78524510164245,B
漸離,48.83%,0.43%,0.05%,47.06853668817498,C
ムーラン,50.90%,0.43%,0.04%,51.15281849901096,B
ファーティフ,48.60%,0.40%,0.10%,46.666852159480825,C
楊戩,50.93%,0.41%,0.04%,51.19530143889269,B
姫小満,47.21%,0.41%,0.06%,44.391864797832,D
孫臏,49.07%,0.39%,0.03%,47.43984543454283,C
上官婉児,46.94%,0.38%,0.04%,43.94016158640011,D
橘右京,51.26%,0.37%,0.02%,51.872190633288,B
雲中君,52.33%,0.37%,0.01%,54.426676854172726,B
関羽,46.28%,0.31%,0.05%,42.93420501164461,D
鬼谷子,51.91%,0.23%,0.14%,53.349765936527945,B
ナタク,51.24%,0.29%,0.02%,51.74553914425627,B
鏡,45.12%,0.25%,0.07%,41.38277071477903,D
達磨,53.11%,0.26%,0.02%,56.37303034641522,A
司馬懿,47.55%,0.26%,0.04%,44.74633668752935,D
モンキ,51.82%,0.22%,0.02%,53.03425376068785,B
劉邦,48.13%,0.22%,0.01%,45.62334461079856,C
百里玄策,52.71%,0.20%,0.02%,55.250671279758286,A
アテナ,53.99%,0.08%,0.01%,58.734436668852105,A
