name,win_rate,pick_rate,ban_rate,meta_score,tier
ミレディ,50.39%,1.53%,5.46%,56.322104476113346,A
妲己,50.66%,2.62%,3.06%,56.84802769451193,A
大司命,48.14%,1.04%,6.17%,51.47573750376579,B
后羿,52.55%,3.44%,0.21%,59.46663798361199,A
白龍,47.03%,1.19%,4.28%,48.66135216354114,C
アンジェラ,49.44%,2.12%,1.78%,52.88638439937303,B
マルコ・ポーロ,47.76%,2.24%,0.51%,49.17916649144524,C
瀾,48.68%,1.22%,2.48%,50.04980688112809,B
張良,51.19%,0.91%,2.93%,54.69275514090455,B
女媧,52.41%,1.93%,0.55%,58.17873221401551,A
小喬,48.12%,2.12%,0.17%,49.34039582621872,C
孔明,49.91%,1.95%,0.44%,52.50405105980861,B
Garuda,49.62%,1.80%,0.60%,51.75903814881807,B
東皇太一,50.31%,1.03%,2.02%,52.36536274120489,B
蔡文姫,52.48%,1.47%,1.12%,57.75277296484655,A
魯班7号,50.52%,1.90%,0.15%,53.438281095473634,B
瑶,47.36%,1.38%,1.20%,47.31848922471258,C
墨子,49.60%,1.19%,1.52%,50.94626069934881,B
王昭君,49.98%,1.77%,0.24%,52.13046008052045,B
李信,52.66%,1.60%,0.55%,58.10851567052859,A
ルナ,50.40%,0.68%,2.15%,51.98500652402772,B
蘭陵王,49.44%,0.56%,2.34%,50.04732543349202,B
仁傑,52.63%,1.70%,0.03%,57.87389339486339,A
孫尚香,46.55%,1.58%,0.06%,45.76269195744014,C
虞美人,50.83%,1.53%,0.14%,53.267530974074944,B
ドリア,45.94%,1.47%,0.24%,44.78977766946385,D
影,49.14%,1.26%,0.65%,49.60017498240402,C
伽羅,52.65%,1.39%,0.21%,57.31013736074457,A
太公望,52.28%,1.33%,0.33%,56.3033943032676,A
阿軻,52.28%,0.74%,1.39%,55.81814283155787,A
大喬,48.66%,1.05%,0.73%,48.30432866011237,C
少司縁,48.15%,1.06%,0.67%,47.41202064294728,C
宮本武蔵,49.41%,1.23%,0.25%,49.72896253016421,C
夏侯惇,50.26%,1.23%,0.19%,51.356646116491056,B
典韋,51.86%,1.12%,0.38%,54.7982086713096,B
公孫離,48.30%,0.82%,0.99%,47.41067938680967,C
エリン,50.94%,1.26%,0.09%,52.79948527634448,B
元流の子（マークスマン）,51.91%,1.24%,0.07%,54.97343317786526,B
甄姫,52.68%,1.22%,0.05%,56.847429779839345,A
荘子,50.09%,0.80%,0.73%,50.48681246867331,B
アーサー,49.46%,1.10%,0.05%,49.36460263409556,C
