name,win_rate,pick_rate,ban_rate,meta_score,tier
ムーラン,48.37%,0.41%,0.01%,46.16242130093001,C
楊貴妃,46.37%,0.40%,0.01%,43.07327400873035,D
劉備,51.05%,0.38%,0.02%,51.36558280881759,B
蒙牙,50.86%,0.38%,0.02%,50.94749716780606,B
雲中君,52.15%,0.35%,0.07%,53.96064563754555,B
ナタク,48.53%,0.37%,0.01%,46.40112428622721,C
孫臏,47.56%,0.33%,0.02%,44.77936515255379,D
モンキ,51.63%,0.31%,0.01%,52.62707951557305,B
楊戩,49.02%,0.30%,0.01%,47.211634450698064,C
鏡,44.43%,0.24%,0.03%,40.50863790005053,D
タイガー,47.50%,0.20%,0.02%,44.592000656294864,D
関羽,44.12%,0.18%,0.01%,40.104574044985846,D
百里玄策,45.80%,0.14%,0.01%,42.1127466207691,D
アテナ,49.16%,0.06%,0.00%,47.30967369704283,C
