name,win_rate,pick_rate,ban_rate,meta_score,tier
李信,53.36%,2.92%,3.78%,64.1512900599555,S
大司命,49.79%,1.47%,4.99%,54.78002845450857,B
妲己,51.73%,2.43%,3.05%,59.11370186273032,A
アンジェラ,51.91%,2.51%,2.27%,59.0239935601672,A
フロレンティーノ,50.82%,0.47%,6.11%,55.615191180420624,A
白龍,48.03%,1.59%,2.90%,50.33545129078834,B
張良,50.64%,0.74%,4.52%,54.470205253159634,B
后羿,50.10%,2.80%,0.14%,53.587433926396606,B
ミレディ,48.00%,1.93%,1.48%,49.9070356235205,C
魯班7号,51.00%,2.12%,0.21%,54.9733972597442,B
溟月,49.61%,0.95%,2.13%,51.02236487153843,B
王昭君,50.22%,1.72%,0.48%,52.82715051873254,B
チーシャ,50.68%,1.73%,0.46%,53.79544161810293,B
マルコ・ポーロ,49.23%,1.83%,0.25%,50.94734871681577,B
夏侯惇,53.15%,1.74%,0.36%,59.73901149169693,A
蔡文姫,50.57%,1.16%,1.50%,52.982772565589464,B
ロリアン,51.64%,0.61%,2.59%,55.038416851270696,A
ドリア,45.72%,1.70%,0.39%,45.308778002640565,C
エリン,51.15%,1.78%,0.17%,54.709806936599094,B
孫悟空,49.84%,1.60%,0.33%,51.68953796689825,B
小喬,48.23%,1.68%,0.12%,48.7827636186095,C
墨子,49.78%,1.34%,0.79%,51.28992390279657,B
カイザー,51.11%,1.66%,0.15%,54.35404728557264,B
虞美人,51.86%,1.60%,0.18%,55.98293677334512,A
東皇太一,48.42%,0.73%,1.90%,48.2417682545649,C
孫尚香,48.38%,1.58%,0.08%,48.782477549315004,C
瑶,48.03%,1.06%,1.11%,47.69934842401543,C
デーヴァラ,47.59%,1.38%,0.33%,47.19649245231589,C
女媧,53.30%,1.25%,0.54%,59.13213433025108,A
伽羅,53.91%,1.36%,0.23%,60.924126312715906,S
ルアンナ,53.21%,1.41%,0.12%,58.966492788750834,A
孔明,49.51%,1.33%,0.19%,50.29378583433927,B
少司縁,47.38%,0.96%,0.77%,46.17991766879606,C
アーサー,50.04%,1.24%,0.10%,51.03798994035312,B
典韋,51.87%,1.15%,0.27%,54.97517306776678,B
瀾,48.89%,1.05%,0.41%,48.625676335095456,C
ミーユエ,51.02%,0.88%,0.72%,52.72537162453478,B
廉頗,52.79%,1.14%,0.13%,57.16931488029568,A
呂布,48.52%,1.09%,0.13%,47.860695914823204,C
荘子,49.66%,0.66%,0.90%,49.62143009006609,C
宮本武蔵,50.01%,1.02%,0.16%,50.48919812389564,B
アレッシオ,52.43%,1.01%,0.03%,55.84989879614031,A
鐘馗,49.99%,0.85%,0.34%,50.20993974571575,B
大喬,48.36%,0.84%,0.36%,47.19918738473711,C
元流の子（マークスマン）,51.83%,0.97%,0.05%,54.28847592196362,B
劉禅,49.97%,0.92%,0.10%,50.138795407069,B
甄姫,50.83%,0.94%,0.03%,51.92098745935744,B
張飛,49.00%,0.84%,0.20%,48.201095307852164,C
孫策,48.89%,0.91%,0.03%,48.023239681139536,C
李元芳,49.98%,0.90%,0.03%,50.0629221793174,B
バイロン,47.90%,0.87%,0.07%,46.28079437736295,C
百里守約,50.42%,0.84%,0.09%,50.87973652214826,B
阿軻,51.54%,0.54%,0.61%,53.21028948834397,B
仁傑,51.52%,0.83%,0.02%,53.232142855647474,B
ハイノ,47.26%,0.77%,0.12%,45.11187592998512,C
司馬懿,53.01%,0.73%,0.15%,56.876459445955575,A
公孫離,46.49%,0.69%,0.25%,43.93450319772073,D
バタフライ,51.91%,0.75%,0.09%,54.053818823765745,B
趙雲,51.81%,0.78%,0.02%,53.817867966605235,B
カルラ,50.76%,0.77%,0.03%,51.41698590791315,B
太公望,50.37%,0.73%,0.07%,50.546133031958405,B
ユンエイ,53.41%,0.71%,0.05%,57.86773496206795,A
蘭陵王,49.23%,0.49%,0.51%,48.251340279733064,C
西施,51.66%,0.61%,0.26%,53.33809258388176,B
項羽,50.86%,0.72%,0.03%,51.54000321570461,B
アネット,49.66%,0.52%,0.41%,49.03256771626939,C
シャルロット,49.16%,0.69%,0.05%,48.0934532425108,C
不知火舞,48.06%,0.66%,0.11%,46.17065808268751,C
貂蝉,47.95%,0.66%,0.07%,45.96044632554427,C
アレン,50.63%,0.67%,0.03%,50.9552876494862,B
ルナ,46.58%,0.58%,0.19%,43.83337969910368,D
蒼,50.64%,0.63%,0.06%,50.93124907715588,B
ハロルド,53.03%,0.58%,0.15%,56.674704893765906,A
棋星,51.19%,0.64%,0.02%,52.12347336074186,B
影,49.58%,0.62%,0.04%,48.75531525586791,C
蒙牙,53.97%,0.57%,0.01%,59.22301237130394,A
扁鵲,49.08%,0.54%,0.08%,47.725074743676984,C
元流の子（タンク）,48.70%,0.54%,0.05%,47.02238037118641,C
アタ,52.20%,0.54%,0.04%,54.3745063645228,B
ナコルル,51.02%,0.53%,0.04%,51.58587983109686,B
李白,51.76%,0.47%,0.13%,53.26983615684302,B
曜,51.07%,0.51%,0.04%,51.6679377912037,B
啓,53.27%,0.50%,0.02%,57.11608438692261,A
干将・莫耶,50.11%,0.45%,0.08%,49.578054753386716,C
元流の子（メイジ）,51.40%,0.46%,0.04%,52.34559244052202,B
明世隠,51.05%,0.46%,0.03%,51.54682867049158,B
黄忠,51.13%,0.46%,0.01%,51.7102551223492,B
上官婉児,47.83%,0.44%,0.05%,45.41984481318388,C
周瑜,51.23%,0.45%,0.01%,51.922028723442104,B
漸離,51.20%,0.42%,0.04%,51.83803201862841,B
孔子,51.85%,0.41%,0.05%,53.3474058629366,B
アグド,51.44%,0.41%,0.02%,52.358219230880955,B
ナタク,51.56%,0.40%,0.04%,52.639679752535876,B
姫小満,47.09%,0.40%,0.05%,44.22096925110032,D
楊貴妃,50.06%,0.41%,0.01%,49.37339778146399,C
関羽,46.12%,0.38%,0.09%,42.84466436172184,D
ファーティフ,51.55%,0.36%,0.06%,52.583529051110965,B
橘右京,49.81%,0.38%,0.02%,48.847504741295886,C
劉邦,48.73%,0.35%,0.04%,46.8185249575936,C
鐘無艶,50.68%,0.35%,0.02%,50.59615767522595,B
劉備,51.39%,0.34%,0.04%,52.17498363413589,B
ラプール,54.70%,0.34%,0.02%,61.177385498411,S
元歌,48.09%,0.33%,0.05%,45.71147052917998,C
白起,50.90%,0.33%,0.04%,51.0648044402603,B
鏡,45.14%,0.31%,0.10%,41.506084279230386,D
鬼谷子,51.16%,0.22%,0.25%,51.686312171876935,B
孫臏,49.47%,0.32%,0.03%,48.13040167996568,C
ムーラン,49.81%,0.32%,0.03%,48.78638867517584,C
韓信,48.60%,0.29%,0.06%,46.5403922862723,C
楊戩,50.28%,0.30%,0.01%,49.694171048418696,C
タイガー,51.14%,0.24%,0.06%,51.51798122288976,B
モンキ,53.83%,0.24%,0.02%,58.40649932657466,A
百里玄策,52.48%,0.21%,0.02%,54.6737945020152,B
雲中君,50.84%,0.19%,0.00%,50.76401402633851,B
達磨,50.91%,0.18%,0.02%,50.92295211236612,B
アテナ,54.21%,0.06%,0.00%,59.37645636052511,A
