name,win_rate,pick_rate,ban_rate,meta_score,tier
Chicha,51.03%,2.22%,5.41%,59.027347122207324,A
妲己,51.40%,2.75%,2.76%,58.345467173905064,A
大司命,47.15%,1.28%,5.37%,49.92325084329276,C
ミレディ,49.15%,1.74%,4.35%,53.59567951925189,B
アンジェラ,50.06%,2.12%,1.89%,54.19925639851732,B
后羿,48.78%,2.67%,0.18%,51.060418898737176,B
張良,51.41%,0.92%,3.65%,55.78842825905551,A
李信,52.23%,2.29%,0.80%,58.482716958638875,A
孫尚香,48.59%,2.51%,0.10%,50.55022133248308,B
マルコ・ポーロ,50.65%,2.32%,0.44%,54.593877144935234,B
東皇太一,48.87%,0.84%,3.08%,50.03582947460769,B
小喬,48.60%,2.05%,0.13%,50.03783734184354,B
瑶,47.29%,1.47%,1.29%,47.54881126624569,C
蔡文姫,50.13%,1.40%,1.35%,52.429136882252834,B
虞美人,53.15%,1.81%,0.20%,59.66652003781437,A
白龍,45.33%,1.01%,1.71%,44.035181039252,D
王昭君,49.76%,1.65%,0.30%,51.511745891450715,B
墨子,49.47%,1.18%,1.19%,50.47017169682953,B
少司縁,47.98%,1.25%,0.99%,47.865594702445655,C
瀾,49.19%,1.22%,1.02%,49.91630271848067,C
孔明,49.30%,1.51%,0.38%,50.36026530601094,B
エリン,51.68%,1.60%,0.17%,55.43044801505877,A
魯班7号,49.57%,1.59%,0.12%,50.86873565179351,B
孫悟空,50.22%,1.52%,0.24%,52.076700269982155,B
ルナ,47.77%,0.78%,1.54%,46.90810900584751,C
ドリア,45.32%,1.41%,0.29%,43.92246707628041,D
伽羅,54.58%,1.41%,0.23%,62.97057666435768,S
西施,49.32%,1.28%,0.46%,49.88567522844938,C
カイザー,50.92%,1.34%,0.13%,53.029787027411786,B
阿軻,53.02%,0.67%,1.42%,57.67951256407793,A
女媧,52.60%,1.11%,0.53%,56.77933762250194,A
宮本武蔵,50.64%,1.22%,0.27%,52.23177686481862,B
大喬,48.72%,1.02%,0.66%,48.32933829101465,C
甄姫,51.92%,1.31%,0.06%,55.20851836239819,A
公孫離,47.93%,0.76%,0.97%,46.70288332351303,C
ミーユエ,49.98%,0.78%,0.88%,50.37085199330306,B
夏侯惇,48.93%,1.11%,0.18%,48.548749348992615,C
荘子,50.24%,0.73%,0.90%,50.82349921914436,B
典韋,51.65%,1.01%,0.30%,54.02794160523228,B
百里守約,52.35%,1.05%,0.12%,55.692891845355675,A
Lapulapu,54.74%,0.86%,0.45%,62.36727984114122,S
太公望,51.13%,0.99%,0.19%,52.70628840239857,B
棋星,51.56%,1.02%,0.12%,53.70379476991916,B
鐘馗,49.61%,0.86%,0.45%,49.47415428351933,C
ルアンナ,50.78%,1.03%,0.09%,51.949562624036005,B
呂布,49.05%,1.01%,0.09%,48.470037920369094,C
孫策,49.41%,0.99%,0.04%,49.05528512656883,C
アーサー,48.96%,0.98%,0.06%,48.21892326745171,C
蘭陵王,49.90%,0.52%,0.95%,49.85824136717871,C
元流の子（マークスマン）,52.47%,0.94%,0.04%,55.697679138555735,A
劉禅,49.42%,0.88%,0.15%,48.92669163749571,C
廉頗,50.97%,0.91%,0.08%,52.09906919372131,B
不知火舞,48.34%,0.80%,0.30%,46.95331897956925,C
アレッシオ,51.74%,0.92%,0.04%,53.85354661576789,B
貂蝉,47.32%,0.86%,0.11%,45.28229572264929,C
バイロン,48.03%,0.87%,0.07%,46.39763866693756,C
干将・莫耶,51.61%,0.71%,0.38%,53.407487736301256,B
仁傑,51.81%,0.88%,0.02%,53.924496274623735,B
ガルダ,50.80%,0.84%,0.07%,51.58105762578655,B
蒼,52.60%,0.83%,0.08%,55.84228263603004,A
張飛,49.83%,0.81%,0.12%,49.55884261601765,C
ハイノ,46.76%,0.79%,0.17%,44.361513255987184,D
影,50.94%,0.74%,0.14%,51.75612841046176,B
李元芳,49.61%,0.79%,0.03%,49.02652259131767,C
李白,53.67%,0.67%,0.23%,58.60374641219184,A
孔子,54.86%,0.70%,0.15%,62.240624646990824,S
韓信,53.30%,0.66%,0.24%,57.54675593870048,A
楊貴妃,49.80%,0.75%,0.07%,49.353839552616506,C
曜,51.51%,0.72%,0.07%,52.95807759346373,B
ユンエイ,53.20%,0.66%,0.11%,57.172448656144034,A
啓,53.00%,0.68%,0.06%,56.621550823383814,A
項羽,50.56%,0.69%,0.04%,50.777607193790736,B
シャルロット,48.27%,0.67%,0.04%,46.41604032678075,C
ナコルル,51.25%,0.63%,0.09%,52.231327054198985,B
明世隠,51.36%,0.64%,0.07%,52.48231661916706,B
元流の子（メイジ）,51.53%,0.58%,0.10%,52.80859774023057,B
楊戩,53.15%,0.56%,0.08%,56.864094731754165,A
元流の子（タンク）,47.55%,0.55%,0.07%,45.09168282222567,C
扁鵲,48.84%,0.53%,0.08%,47.22751562863362,C
タイガー,51.38%,0.51%,0.10%,52.36617044990584,B
白起,52.62%,0.50%,0.09%,55.37678514343961,A
黄忠,51.56%,0.51%,0.04%,52.738183506219634,B
劉備,55.12%,0.49%,0.06%,62.723530281461976,S
バタフライ,52.04%,0.48%,0.08%,53.87944266167982,B
趙雲,51.76%,0.51%,0.02%,53.19542061743564,B
周瑜,50.28%,0.50%,0.03%,49.90916798328049,C
ムーラン,51.39%,0.48%,0.04%,52.30596159262771,B
蒙牙,54.04%,0.43%,0.08%,59.24943746333371,A
姫小満,47.74%,0.43%,0.06%,45.23272055748442,C
アグド,51.63%,0.43%,0.04%,52.80409231794028,B
ハロルド,50.76%,0.41%,0.08%,50.84975976217794,B
鐘無艶,50.12%,0.43%,0.03%,49.497304301492484,C
上官婉児,49.04%,0.41%,0.05%,47.41728860040639,C
孫臏,49.60%,0.41%,0.03%,48.44879706207873,C
橘右京,51.30%,0.40%,0.02%,51.990901936399055,B
アレン,48.70%,0.40%,0.02%,46.77624288831785,C
アタ,52.12%,0.39%,0.03%,53.93378341536765,B
漸離,48.13%,0.36%,0.04%,45.77515244343352,C
ファーティフ,48.57%,0.34%,0.06%,46.51579310706951,C
ナタク,50.71%,0.34%,0.03%,50.62983624652688,B
鬼谷子,51.76%,0.27%,0.13%,53.01482785969899,B
司馬懿,48.59%,0.30%,0.05%,46.50372762231332,C
関羽,46.52%,0.28%,0.04%,43.22968875629166,D
劉邦,48.15%,0.28%,0.01%,45.70729690904648,C
達磨,52.30%,0.26%,0.03%,54.25406716294999,B
鏡,44.79%,0.24%,0.08%,40.98052185274683,D
雲中君,53.34%,0.24%,0.01%,56.98035823256823,A
モンキ,51.66%,0.23%,0.03%,52.66738219156667,B
百里玄策,52.46%,0.19%,0.04%,54.60847593826509,B
アテナ,53.37%,0.12%,0.02%,56.97762796540946,A
