name,win_rate,pick_rate,ban_rate,meta_score,tier
大司命,49.34%,1.17%,6.82%,54.24392030530418,B
白龍,47.35%,1.26%,6.06%,50.50622543582839,B
妲己,50.35%,3.02%,0.61%,54.59004523904876,B
ミレディ,51.73%,2.61%,1.26%,57.89379201761701,A
瀾,50.34%,1.57%,3.13%,54.42283616560655,B
后羿,51.78%,2.60%,0.10%,57.13448114377227,A
夏侯惇,52.72%,2.40%,0.24%,59.39346894515843,A
アンジェラ,49.23%,2.27%,0.49%,51.68049664620027,B
マルコ・ポーロ,48.69%,2.30%,0.25%,50.56818566062164,B
阿軻,51.76%,0.81%,3.15%,55.900304412639734,A
瑶,49.65%,1.81%,0.89%,51.9329187886614,B
ルアンナ,54.17%,2.02%,0.25%,62.92167839596012,S
典韋,53.59%,1.79%,0.64%,61.02630348808223,S
公孫離,49.16%,1.39%,1.42%,50.38851966094432,B
貂蝉,53.47%,1.83%,0.30%,60.51900410510201,S
張良,50.48%,1.29%,1.23%,52.59521724325718,B
少司縁,49.45%,1.32%,1.17%,50.569482620555625,B
李信,52.60%,1.78%,0.17%,57.95178650004275,A
魯班7号,50.72%,1.80%,0.07%,53.47651729658468,B
孔明,48.85%,1.76%,0.10%,49.74223626548096,C
孫尚香,46.64%,1.78%,0.03%,46.200646883048464,C
虞美人,51.36%,1.67%,0.08%,54.60159281953061,B
小喬,49.27%,1.61%,0.03%,50.09673557470166,B
墨子,49.22%,1.31%,0.50%,49.61216393909634,C
蔡文姫,50.58%,1.31%,0.47%,52.284675322431305,B
啓,52.53%,1.40%,0.22%,56.88241757492039,A
蘭陵王,48.22%,0.63%,1.70%,47.43447731742984,C
大喬,48.81%,1.07%,0.74%,48.49595570809812,C
エリン,51.35%,1.39%,0.07%,53.87813022606813,B
ドリア,46.99%,1.35%,0.17%,45.76496780670307,C
東皇太一,48.38%,1.00%,0.78%,47.63306801169517,C
太公望,50.10%,1.32%,0.08%,51.023283003169304,B
ミーユエ,52.48%,1.14%,0.37%,56.2450056698394,A
蒼,48.30%,1.25%,0.12%,47.55652981941812,C
劉禅,50.46%,1.15%,0.09%,51.36982155390764,B
棋星,50.81%,1.14%,0.10%,52.1007249572942,B
孫悟空,47.99%,1.13%,0.11%,46.75667262635376,C
王昭君,51.12%,1.13%,0.04%,52.71618120817746,B
伽羅,52.89%,1.09%,0.06%,56.97471916122782,A
アーサー,48.05%,1.08%,0.02%,46.677955196241,C
ルナ,49.55%,0.85%,0.45%,49.21453609812008,C
鐘馗,50.58%,0.99%,0.15%,51.32594356225266,B
ハイノ,48.85%,0.99%,0.14%,47.951466526183545,C
李元芳,49.23%,1.03%,0.06%,48.66339740479779,C
呂布,47.95%,1.04%,0.03%,46.43684446700509,C
白起,50.58%,0.96%,0.16%,51.274221532139556,B
甄姫,51.12%,1.02%,0.01%,52.457731284024646,B
司馬懿,53.02%,0.74%,0.51%,57.01109190896184,A
不知火舞,49.14%,0.91%,0.17%,48.344280361673086,C
孫策,47.82%,0.98%,0.02%,46.09673098565253,C
廉頗,49.71%,0.96%,0.05%,49.42575090726591,C
干将・莫耶,51.55%,0.88%,0.17%,53.290792979786254,B
仁傑,53.36%,0.95%,0.02%,57.94232589032639,A
宮本武蔵,48.82%,0.92%,0.06%,47.70244878261272,C
アレッシオ,51.98%,0.93%,0.02%,54.29659521143024,B
ユンエイ,52.70%,0.84%,0.12%,56.0290763033992,A
百里守約,47.60%,0.86%,0.07%,45.55963473021349,C
女媧,51.13%,0.80%,0.17%,52.192652043368625,B
カイザー,48.69%,0.86%,0.04%,47.34893299670328,C
明世隠,52.21%,0.78%,0.08%,54.64649932020163,B
荘子,48.82%,0.67%,0.28%,47.45893741729537,C
韓信,51.74%,0.75%,0.11%,53.476357583232776,B
鐘無艶,52.94%,0.77%,0.03%,56.4822556313304,A
ナコルル,50.81%,0.75%,0.04%,51.31016419816073,B
バイロン,48.21%,0.74%,0.02%,46.3144853627129,C
趙雲,50.95%,0.73%,0.02%,51.570356142650795,B
漸離,52.24%,0.67%,0.04%,54.52643675357027,B
張飛,49.44%,0.66%,0.05%,48.40942624942115,C
アグド,48.37%,0.65%,0.03%,46.461779095783754,C
アレン,49.69%,0.63%,0.02%,48.82514030917499,C
項羽,47.95%,0.63%,0.02%,45.728575175882774,C
西施,51.37%,0.60%,0.05%,52.35581089267235,B
曜,49.60%,0.61%,0.02%,48.62531733693365,C
バタフライ,49.57%,0.58%,0.06%,48.559947533814345,C
扁鵲,48.36%,0.56%,0.09%,46.3747343756046,C
黄忠,50.39%,0.58%,0.02%,50.167129405476885,B
上官婉児,47.27%,0.55%,0.02%,44.55734692648557,D
周瑜,51.31%,0.52%,0.02%,52.10016263101357,B
李白,49.32%,0.51%,0.04%,47.98979174105247,C
シャルロット,47.59%,0.52%,0.01%,45.01013953254066,C
姫小満,47.62%,0.50%,0.02%,45.04257726045913,C
ムーラン,49.66%,0.48%,0.01%,48.58082760881691,C
蒙牙,51.20%,0.46%,0.02%,51.785854121576875,B
孔子,48.61%,0.44%,0.02%,46.62013029472608,C
タイガー,49.36%,0.41%,0.05%,47.96880787101342,C
橘右京,50.58%,0.42%,0.02%,50.390142659023354,B
孫臏,48.52%,0.40%,0.03%,46.43284556765065,C
ハロルド,46.40%,0.40%,0.02%,43.13024979023036,D
達磨,52.07%,0.37%,0.02%,53.74880600218477,B
雲中君,51.43%,0.34%,0.02%,52.19747492212214,B
劉備,51.01%,0.34%,0.02%,51.248411724070394,B
楊貴妃,47.29%,0.35%,0.01%,44.376326470808685,D
劉邦,48.45%,0.33%,0.01%,46.23520347123939,C
モンキ,51.26%,0.31%,0.01%,51.77599474808839,B
アタ,49.44%,0.31%,0.01%,48.00113410023581,C
ナタク,47.99%,0.31%,0.01%,45.448600013505086,C
鏡,42.85%,0.27%,0.11%,38.91768748900856,E
鬼谷子,49.15%,0.22%,0.03%,47.40755452856796,C
楊戩,48.69%,0.22%,0.01%,46.56666432835968,C
百里玄策,46.38%,0.19%,0.02%,42.934973560919154,D
関羽,43.97%,0.19%,0.01%,39.945179571489845,E
アテナ,49.09%,0.07%,0.00%,47.1825875012325,C
