name,win_rate,pick_rate,ban_rate,meta_score,tier
妲己,51.65%,2.40%,3.52%,59.24010226120969,A
ミレディ,50.09%,1.68%,4.52%,55.4384969334396,A
大司命,46.88%,1.15%,5.01%,48.976885223277456,C
アンジェラ,50.96%,2.17%,2.41%,56.5722268450785,A
張良,51.04%,0.78%,5.02%,55.73578809573345,A
后羿,50.38%,3.04%,0.25%,54.34826758922222,B
白龍,47.68%,1.43%,2.96%,49.35248531421642,C
Haya,49.73%,1.25%,2.92%,52.48199898196282,B
李信,53.23%,1.82%,1.47%,60.89224287911663,S
墨子,49.74%,1.44%,1.72%,52.075036800423625,B
蔡文姫,50.66%,1.23%,2.00%,53.639799758136206,B
東皇太一,48.31%,0.71%,2.91%,48.72617479434139,C
Chicha,50.49%,1.83%,0.60%,53.63876210789501,B
マルコ・ポーロ,48.84%,1.89%,0.36%,50.37954004399264,B
小喬,48.85%,1.99%,0.15%,50.417596605956184,B
孫尚香,48.10%,2.00%,0.11%,49.11617627815081,C
ドリア,45.81%,1.79%,0.48%,45.617696007677694,C
王昭君,50.73%,1.81%,0.40%,53.95894856985015,B
瑶,47.71%,1.07%,1.71%,47.57906767702594,C
ルアンナ,53.79%,1.77%,0.21%,61.43615307429517,S
エリン,51.57%,1.72%,0.18%,55.49062850894761,A
少司縁,48.89%,1.23%,1.04%,49.454040393396966,C
虞美人,52.31%,1.64%,0.18%,57.10949732533644,A
魯班7号,50.85%,1.59%,0.14%,53.540713466353665,B
アーサー,52.23%,1.54%,0.14%,56.643962853584725,A
カイザー,51.12%,1.52%,0.16%,53.98458541960444,B
孔明,49.17%,1.45%,0.23%,49.90258043415988,C
伽羅,53.89%,1.38%,0.29%,60.87671770873652,S
Yango,46.99%,1.21%,0.52%,45.91752720258998,C
孫悟空,50.19%,1.29%,0.25%,51.495415527969335,B
夏侯惇,51.57%,1.27%,0.23%,54.446871805747314,B
宮本武蔵,51.18%,1.24%,0.21%,53.46237751420001,B
女媧,52.27%,1.11%,0.46%,55.92561840801764,A
瀾,48.27%,1.00%,0.53%,47.450550566622816,C
蘭陵王,49.29%,0.62%,1.24%,49.065468357459764,C
元流の子（マークスマン）,51.97%,1.19%,0.06%,55.07681171859845,A
甄姫,51.12%,1.16%,0.08%,53.03418151889885,B
阿軻,51.41%,0.72%,0.86%,53.34431386777362,B
ミーユエ,49.78%,0.79%,0.70%,49.88724018007938,C
大喬,48.50%,0.88%,0.46%,47.53280202569136,C
鐘馗,49.93%,0.92%,0.37%,50.19456474563302,B
公孫離,46.21%,0.88%,0.42%,43.97955475051577,D
荘子,48.92%,0.62%,0.87%,48.11128244351663,C
ユンエイ,53.25%,0.97%,0.12%,57.934593151711745,A
李元芳,51.55%,1.00%,0.04%,53.61345749183285,B
アレッシオ,51.97%,0.99%,0.04%,54.592923169307255,B
扁鵲,51.28%,0.89%,0.21%,52.88267801471,B
典韋,52.14%,0.87%,0.24%,54.9057952564674,B
太公望,51.04%,0.92%,0.12%,52.33858498527997,B
呂布,47.31%,0.92%,0.11%,45.4219409999323,C
バイロン,49.19%,0.92%,0.10%,48.57544971586048,C
百里守約,51.23%,0.90%,0.10%,52.707455098507545,B
ガルダ,51.56%,0.92%,0.04%,53.4630999487657,B
仁傑,51.17%,0.92%,0.02%,52.55396448077906,B
不知火舞,47.91%,0.85%,0.17%,46.268678562209,C
