name,win_rate,pick_rate,ban_rate,meta_score,tier
アテナ,49.80%,0.06%,0.00%,48.527406005506194,C
鐘無艶,49.72%,0.36%,0.01%,48.571833196858904,C
張飛,49.63%,0.75%,0.05%,48.86596905586032,C
伽羅,49.53%,0.83%,0.04%,48.78980199356598,C
劉備,49.51%,0.38%,0.02%,48.19188466300059,C
不知火舞,49.48%,1.83%,0.30%,51.138880659006944,B
鐘馗,49.35%,0.93%,0.11%,48.67304992305906,C
カイザー,49.35%,0.94%,0.04%,48.63871753901908,C
廉頗,49.20%,0.93%,0.06%,48.356527583243704,C
バタフライ,49.14%,0.76%,0.12%,48.01155364956524,C
大司命,49.09%,1.29%,6.94%,54.07699740253586,B
瑶,49.05%,1.46%,0.50%,49.589919109500954,C
李白,49.04%,0.56%,0.04%,47.50921396492536,C
張良,48.99%,1.03%,0.41%,48.42546077059995,C
アレン,48.94%,0.73%,0.02%,47.52955852787933,C
荘子,48.88%,0.64%,0.19%,47.428629638724864,C
アレッシオ,48.81%,0.92%,0.02%,47.60237931542179,C
アンジェラ,48.78%,2.23%,0.72%,50.94243743184058,B
呂布,48.78%,1.06%,0.03%,47.82535611250454,C
宮本武蔵,48.75%,1.36%,0.08%,48.49034150641777,C
王昭君,48.61%,0.91%,0.04%,47.24799734035267,C
李元芳,48.57%,1.05%,0.05%,47.452097162336514,C
曜,48.48%,0.70%,0.02%,46.678909464581025,C
小喬,48.44%,1.34%,0.02%,47.857928085249576,C
司馬懿,48.43%,0.38%,0.04%,46.257343245384206,C
大喬,48.42%,1.44%,1.08%,48.8646693348292,C
白龍,48.27%,1.58%,6.47%,53.00234621619023,B
楊戩,48.21%,0.30%,0.01%,45.799272244909496,C
太公望,48.17%,0.89%,0.03%,46.45630113399252,C
蘭陵王,48.03%,0.75%,1.58%,47.1637590151324,C
鬼谷子,47.96%,0.19%,0.02%,45.319298681002174,C
楊貴妃,47.92%,0.53%,0.02%,45.53612202784744,C
ムーラン,47.86%,0.41%,0.01%,45.313812690740036,C
孫尚香,47.75%,2.03%,0.04%,48.34980967260686,C
ミレディ,47.66%,1.39%,0.34%,46.93618047314836,C
マルコ・ポーロ,47.58%,2.24%,0.13%,48.51358209883031,C
孫臏,47.55%,0.31%,0.02%,44.746242375216724,D
ルナ,47.38%,0.68%,0.05%,44.884838963322146,D
姫小満,47.20%,0.57%,0.02%,44.451924022071594,D
扁鵲,47.18%,0.37%,0.07%,44.26281952552306,D
東皇太一,47.13%,0.88%,0.50%,45.14646107335732,C
公孫離,47.02%,0.83%,0.09%,44.59158083671405,D
ドリア,46.85%,1.56%,0.23%,46.045523167964504,C
ナコルル,46.76%,0.46%,0.01%,43.678201665370125,D
シャルロット,46.72%,0.48%,0.01%,43.64004444146515,D
バイロン,46.55%,0.66%,0.02%,43.610228729791444,D
アタ,46.50%,0.23%,0.01%,43.12183285040399,D
百里玄策,46.27%,0.18%,0.02%,42.77724731900791,D
上官婉児,46.24%,0.42%,0.01%,42.90786957491946,D
ハイノ,45.84%,0.81%,0.10%,42.9147363174105,D
タイガー,45.05%,0.24%,0.01%,41.22614837975964,D
鏡,43.65%,0.24%,0.03%,39.64844000018483,E
関羽,43.37%,0.17%,0.01%,39.29650157660076,E
アグド,42.81%,0.07%,0.01%,38.68065964609561,E
