name,win_rate,pick_rate,ban_rate,meta_score,tier
大司命,49.41%,1.13%,7.02%,54.43505937841855,B
白龍,47.43%,1.26%,6.16%,50.70447071162025,B
瀾,49.97%,1.57%,3.74%,54.12873394111164,B
妲己,50.08%,3.09%,0.57%,54.035418912675574,B
后羿,52.40%,2.92%,0.11%,58.882354361600406,A
阿軻,52.59%,0.97%,3.54%,58.54715708658159,A
アンジェラ,49.34%,2.23%,0.76%,52.03037326527499,B
典韋,54.15%,2.09%,0.77%,63.37764075410191,S
ミレディ,49.99%,2.06%,0.50%,52.81462113263508,B
マルコ・ポーロ,48.30%,2.19%,0.21%,49.70808845201789,C
夏侯惇,52.60%,2.16%,0.21%,58.72604178010403,A
瑶,49.69%,1.70%,0.76%,51.65911680871284,B
啓,53.21%,1.87%,0.36%,59.92465555955529,A
少司縁,49.64%,1.27%,1.40%,50.983884544347994,B
孫尚香,46.68%,1.86%,0.03%,46.435309077705426,C
李信,52.51%,1.74%,0.15%,57.61232528753415,A
魯班7号,50.85%,1.77%,0.07%,53.68970695446782,B
ルアンナ,53.51%,1.68%,0.15%,60.1741851104671,S
虞美人,51.47%,1.71%,0.07%,54.94285951969033,B
孔明,49.12%,1.68%,0.09%,50.03465612668972,B
大喬,49.25%,1.25%,0.93%,49.8456032140615,C
張良,50.21%,1.24%,0.86%,51.638904989623576,B
蒼,48.32%,1.43%,0.38%,48.22659189933036,C
白起,47.65%,1.41%,0.41%,47.10356158829596,C
蔡文姫,51.03%,1.37%,0.46%,53.40013241016256,B
小喬,49.28%,1.57%,0.03%,50.0167619472683,B
貂蝉,52.71%,1.48%,0.17%,57.51246023424553,A
ドリア,47.42%,1.43%,0.19%,46.62891984777575,C
墨子,49.25%,1.26%,0.49%,49.53947616288233,C
エリン,50.97%,1.43%,0.08%,53.13172267805739,B
蘭陵王,47.85%,0.59%,1.63%,46.72247419501696,C
王昭君,51.50%,1.34%,0.07%,54.10048760254169,B
東皇太一,48.53%,1.00%,0.73%,47.852623469216894,C
公孫離,49.36%,1.11%,0.42%,49.346699943709794,C
太公望,50.44%,1.24%,0.06%,51.514111054641866,B
孫悟空,48.00%,1.22%,0.11%,46.97936633958174,C
ミーユエ,51.81%,1.07%,0.31%,54.38560327872312,B
伽羅,53.45%,1.14%,0.07%,58.630605419312175,A
アーサー,48.70%,1.14%,0.03%,47.922715644370214,C
李元芳,47.17%,1.10%,0.06%,45.36506054483404,C
司馬懿,53.91%,0.81%,0.61%,59.71571350788929,A
女媧,52.10%,0.95%,0.33%,54.86160659324265,B
棋星,52.71%,1.05%,0.10%,56.442866835023274,A
ハイノ,49.12%,1.02%,0.16%,48.51519160559025,C
不知火舞,48.56%,1.00%,0.20%,47.50699888207461,C
呂布,48.87%,1.06%,0.04%,48.056513236454414,C
甄姫,51.60%,1.04%,0.01%,53.599115558613,B
ナコルル,50.70%,1.01%,0.07%,51.56218493943029,B
干将・莫耶,51.84%,0.95%,0.17%,54.10836185603382,B
鐘馗,49.85%,0.96%,0.14%,49.76716040999506,C
仁傑,53.59%,1.00%,0.02%,58.69217995232369,A
宮本武蔵,47.11%,0.98%,0.08%,45.039466260374724,C
孫策,47.97%,1.00%,0.02%,46.379808749402706,C
