name,win_rate,pick_rate,ban_rate,meta_score,tier
ナコルル,50.44%,0.55%,0.04%,50.332033758756936,B
啓,53.40%,0.55%,0.03%,57.52383847225994,A
ハロルド,49.97%,0.53%,0.07%,49.36699699184111,C
孔子,53.34%,0.49%,0.13%,57.349019727990445,A
明世隠,51.69%,0.52%,0.04%,53.07309766218154,B
Lapulapu,55.31%,0.50%,0.05%,63.38396262569441,S
楊貴妃,50.00%,0.52%,0.02%,49.37569488370216,C
影,51.08%,0.50%,0.06%,51.65977571989277,B
ムーラン,51.38%,0.51%,0.03%,52.329177472219165,B
アタ,53.89%,0.49%,0.03%,58.85324788316143,A
扁鵲,50.06%,0.48%,0.06%,49.47303421441712,C
アレン,49.41%,0.49%,0.03%,48.197292239642316,C
バタフライ,51.43%,0.47%,0.05%,52.40696560848587,B
周瑜,51.26%,0.48%,0.02%,52.00831685899631,B
アグド,51.52%,0.47%,0.04%,52.60807430380791,B
橘右京,50.35%,0.48%,0.02%,50.035067669328285,B
趙雲,50.86%,0.47%,0.01%,51.09849614126823,B
上官婉児,48.63%,0.45%,0.04%,46.73919981181271,C
劉備,54.10%,0.43%,0.04%,59.411779767150776,A
タイガー,51.79%,0.37%,0.17%,53.2243364756687,B
黄忠,51.27%,0.43%,0.01%,51.961264420523435,B
蒙牙,53.69%,0.41%,0.01%,58.15499749827712,A
漸離,49.82%,0.39%,0.03%,48.864469049003716,C
白起,52.56%,0.37%,0.04%,55.04147615110512,A
楊戩,51.66%,0.38%,0.03%,52.82146398325535,B
鐘無艶,51.30%,0.37%,0.02%,51.96798925880347,B
姫小満,48.40%,0.36%,0.05%,46.24588162634652,C
孫臏,49.95%,0.35%,0.03%,49.07750279033967,C
鬼谷子,50.75%,0.24%,0.21%,50.76197443339722,B
司馬懿,47.32%,0.31%,0.03%,44.43399852981542,D
鏡,44.49%,0.27%,0.09%,40.66938024799644,D
達磨,51.05%,0.26%,0.01%,51.28677421771563,B
モンキ,52.27%,0.23%,0.01%,54.141970136087295,B
百里玄策,52.22%,0.22%,0.03%,54.02302392591856,B
雲中君,52.31%,0.22%,0.01%,54.23378115761752,B
劉邦,49.89%,0.22%,0.01%,48.817801944140264,C
アテナ,53.68%,0.07%,0.00%,57.81022809553958,A
