name,win_rate,pick_rate,ban_rate,meta_score,tier
元流の子（メイジ）,50.40%,0.56%,0.10%,50.281389537527744,B
鐘無艶,50.39%,0.58%,0.04%,50.24330895164472,B
周瑜,51.26%,0.57%,0.05%,52.12708750762965,B
バタフライ,50.59%,0.51%,0.09%,50.60706904244409,B
明世隠,49.53%,0.49%,0.04%,48.41062663403526,C
姫小満,47.20%,0.47%,0.06%,44.43507262409081,D
ムーラン,50.47%,0.46%,0.04%,50.254858551134745,B
アタ,53.14%,0.45%,0.04%,56.65840590100058,A
孔子,51.20%,0.44%,0.05%,51.82641185125302,B
ナタク,50.64%,0.44%,0.03%,50.58332279489561,B
漸離,50.12%,0.42%,0.05%,49.495154798790885,C
アレン,48.77%,0.43%,0.03%,46.9352811649591,C
孫臏,50.03%,0.42%,0.03%,49.29879911153687,C
上官婉児,48.66%,0.41%,0.04%,46.72687797949961,C
ハロルド,48.31%,0.39%,0.07%,46.12598382642555,C
ファーティフ,47.85%,0.38%,0.08%,45.36349294754131,C
アグド,46.92%,0.40%,0.03%,43.91491579335545,D
蒙牙,50.68%,0.38%,0.02%,50.59497031357025,B
司馬懿,49.84%,0.34%,0.08%,48.87423366215816,C
橘右京,49.53%,0.35%,0.03%,48.24594413955355,C
劉備,51.64%,0.34%,0.04%,52.725973562906894,B
タイガー,49.41%,0.31%,0.09%,48.02421466144776,C
達磨,51.60%,0.32%,0.03%,52.604847842427816,B
関羽,45.15%,0.29%,0.05%,41.43536732143715,D
モンキ,51.63%,0.27%,0.05%,52.64408552129731,B
劉邦,47.79%,0.28%,0.02%,45.124148958774434,C
鏡,43.75%,0.25%,0.09%,39.82107963838674,E
雲中君,52.66%,0.24%,0.02%,55.14951188316353,A
鬼谷子,49.84%,0.19%,0.11%,48.7641884045174,C
百里玄策,49.76%,0.16%,0.04%,48.532021546451325,C
アテナ,49.65%,0.08%,0.01%,48.240380559617094,C
