name,win_rate,pick_rate,ban_rate,meta_score,tier
瀾,51.76%,2.84%,4.08%,60.24432269784989,S
大司命,49.02%,1.19%,7.31%,53.970678880452446,B
白龍,49.91%,1.50%,6.44%,55.74956134559647,A
阿軻,51.62%,1.62%,4.07%,57.96784140959483,A
妲己,51.41%,3.29%,0.34%,56.81483991572393,A
少司縁,53.23%,1.77%,2.30%,61.112860941977345,S
典韋,54.39%,2.36%,1.02%,64.66373404015144,S
孫尚香,48.09%,2.67%,0.04%,49.76343182329222,C
虞美人,51.17%,2.57%,0.09%,55.66926453410825,A
アンジェラ,49.03%,2.29%,0.64%,51.40817109549952,B
女媧,52.32%,2.10%,0.88%,58.34492881341812,A
孫策,51.80%,2.40%,0.09%,56.93976507649388,A
后羿,51.27%,2.37%,0.09%,55.66481244308341,A
マルコ・ポーロ,47.29%,2.23%,0.18%,48.07253795668923,C
大喬,49.39%,1.43%,1.75%,51.05353997951119,B
夏侯惇,52.67%,2.12%,0.15%,58.73220724118068,A
ドリア,47.77%,1.91%,0.37%,48.36049659530338,C
李信,52.01%,1.93%,0.11%,56.65881837182653,A
孔明,49.85%,1.92%,0.12%,51.894580019392265,B
瑶,49.41%,1.61%,0.66%,50.72244935928808,B
エリン,53.21%,1.84%,0.17%,59.62257213479243,A
不知火舞,48.83%,1.69%,0.27%,49.56459337700822,C
魯班7号,52.11%,1.66%,0.07%,56.2476838932192,A
ルアンナ,53.42%,1.56%,0.17%,59.53141468045582,A
孫悟空,50.35%,1.47%,0.23%,51.90880934356295,B
棋星,53.88%,1.36%,0.42%,60.548416494003035,S
小喬,49.02%,1.52%,0.03%,49.30420894423128,C
宮本武蔵,49.39%,1.48%,0.08%,49.92530259841735,C
アーサー,50.16%,1.49%,0.05%,51.43385936454905,B
蘭陵王,48.77%,0.81%,1.31%,48.2998127412943,C
墨子,51.40%,1.18%,0.33%,53.58594045570052,B
蔡文姫,51.48%,1.17%,0.32%,53.74113540745906,B
ミレディ,48.05%,1.17%,0.29%,46.98507064131996,C
東皇太一,47.50%,0.97%,0.60%,45.930197266476256,C
張良,49.95%,0.99%,0.45%,50.179381885765075,B
趙雲,52.03%,1.16%,0.02%,54.80539204848575,B
ミーユエ,49.42%,1.03%,0.27%,49.09426313517025,C
甄姫,51.71%,1.13%,0.02%,53.96889371382485,B
李白,47.42%,1.10%,0.09%,45.68008301835529,C
貂蝉,50.49%,1.01%,0.07%,51.036736484753824,B
カイザー,49.39%,1.00%,0.04%,48.8071028942746,C
廉頗,49.85%,0.98%,0.06%,49.670051938616666,C
呂布,48.44%,0.97%,0.03%,47.03786541246852,C
公孫離,46.98%,0.93%,0.10%,44.693309074281714,D
鐘馗,50.20%,0.91%,0.11%,50.28290187342023,B
伽羅,49.47%,0.94%,0.05%,48.85452124085299,C
干将・莫耶,52.25%,0.87%,0.14%,54.87978802144027,B
仁傑,52.35%,0.91%,0.03%,55.11705044754295,A
李元芳,50.40%,0.91%,0.04%,50.64259055673286,B
バタフライ,49.15%,0.84%,0.16%,48.16956824011973,C
ハイノ,46.06%,0.84%,0.13%,43.26390367689947,D
太公望,47.93%,0.87%,0.03%,46.0112266973544,C
アレン,49.48%,0.87%,0.03%,48.73741103446077,C
アレッシオ,49.02%,0.85%,0.03%,47.85094537396874,C
王昭君,48.92%,0.84%,0.04%,47.66187448069929,C
曜,47.83%,0.83%,0.03%,45.78446924808277,C
西施,50.53%,0.80%,0.06%,50.75025395852723,B
百里守約,49.46%,0.79%,0.07%,48.60261530843027,C
張飛,51.65%,0.78%,0.06%,53.21933769226834,B
