name,win_rate,pick_rate,ban_rate,meta_score,tier
ミレディ,50.58%,1.66%,5.46%,57.01068310459653,A
妲己,50.64%,2.80%,3.04%,56.904232515227875,A
大司命,48.04%,1.04%,6.24%,51.34311340272594,B
后羿,52.85%,3.27%,0.23%,60.241318629891,S
Ao'yin,46.62%,1.20%,4.37%,48.13349541456057,C
アンジェラ,49.83%,2.40%,1.86%,54.04991094109,B
マルコ・ポーロ,47.10%,2.28%,0.55%,48.23149272149861,C
瀾,48.24%,1.23%,2.61%,49.39438522632731,C
小喬,48.38%,2.35%,0.18%,50.081180424074745,B
張良,51.15%,0.97%,2.77%,54.587780382868566,B
孔明,50.17%,2.05%,0.49%,53.22644938743839,B
Umbrosa,48.71%,1.63%,1.11%,50.06263130902539,B
魯班7号,51.71%,2.08%,0.17%,56.423089387927035,A
Wang Zhaojun,50.47%,1.93%,0.23%,53.43483483253932,B
東皇太一,50.55%,1.06%,1.89%,52.815466745206066,B
蔡文姫,52.71%,1.44%,1.11%,58.24329948752817,A
墨子,49.65%,1.24%,1.47%,51.10345028751864,B
瑶,47.21%,1.37%,1.22%,47.05616928004248,C
李信,52.51%,1.60%,0.57%,57.71266463076574,A
孫尚香,46.56%,1.78%,0.06%,46.21630348613051,C
ルナ,50.77%,0.68%,2.18%,52.7806942590514,B
Gao Changgong,49.00%,0.57%,2.26%,49.17806956311866,C
伽羅,53.08%,1.56%,0.22%,58.86110156096311,A
太公望,52.86%,1.45%,0.33%,58.07960052897667,A
虞美人,50.78%,1.55%,0.14%,53.18511232740985,B
ドリア,45.92%,1.43%,0.24%,44.63990328495006,D
典韋,51.96%,1.31%,0.41%,55.499026328370405,A
女媧,52.82%,1.29%,0.36%,57.59707951749262,A
阿軻,51.83%,0.75%,1.43%,54.74648799487802,B
大喬,48.60%,1.08%,0.76%,48.26919174445766,C
Flowborn (Marksman),52.21%,1.34%,0.07%,55.93450991512891,A
甄姫,52.86%,1.33%,0.05%,57.57000206823845,A
公孫離,47.54%,0.84%,1.02%,46.220054262166045,C
エリン,51.17%,1.27%,0.09%,53.312130594395775,B
少司縁,47.78%,0.98%,0.66%,46.60706461598095,C
夏侯惇,50.04%,1.18%,0.19%,50.76693018612905,B
カイザー,50.55%,1.21%,0.09%,51.81445733245111,B
宮本武蔵,49.62%,1.12%,0.25%,49.84519060428698,C
孫悟空,47.45%,1.11%,0.23%,46.051211415950114,C
荘子,50.27%,0.83%,0.71%,50.878046519481394,B
鐘馗,48.83%,0.93%,0.47%,48.13495020749137,C
貂蝉,48.31%,1.06%,0.20%,47.307332519416875,C
アレッシオ,52.38%,1.12%,0.04%,55.80761564296122,A
アーサー,49.49%,1.11%,0.06%,49.43095486737704,C
ルアンナ,49.97%,1.09%,0.07%,50.32726559883731,B
ミーユエ,51.63%,0.87%,0.49%,53.78122947308043,B
ハイノ,48.51%,0.99%,0.21%,47.503752926293146,C
仁傑,53.18%,1.03%,0.02%,57.70347846575911,A
干将・莫耶,50.97%,0.81%,0.42%,52.11412813634927,B
呂布,48.14%,0.98%,0.08%,46.75922922892643,C
楊貴妃,50.92%,0.92%,0.18%,52.03296532258556,B
孫策,49.43%,0.99%,0.04%,49.036752015644446,C
啓,53.94%,0.90%,0.15%,59.7015634176288,A
不知火舞,48.97%,0.80%,0.34%,48.04161091159928,C
廉頗,50.76%,0.90%,0.10%,51.585303927279426,B
劉禅,49.26%,0.85%,0.18%,48.54365153645732,C
バイロン,48.59%,0.90%,0.07%,47.35333867808711,C
李元芳,49.24%,0.90%,0.03%,48.4898765753214,C
楊戩,52.24%,0.78%,0.26%,54.92536727841573,B
棋星,50.88%,0.81%,0.07%,51.65418310449302,B
扁鵲,51.32%,0.78%,0.12%,52.62111327519318,B
Flowborn (Mage),49.82%,0.77%,0.15%,49.4473929626961,C
ユンエイ,52.06%,0.73%,0.21%,54.357061059460825,B
Flowborn (Tank),48.70%,0.77%,0.13%,47.35108093394131,C
百里守約,49.84%,0.79%,0.07%,49.46145977826372,C
蒼,50.59%,0.76%,0.06%,50.93509472125059,B
黄忠,53.35%,0.72%,0.12%,57.65699185238592,A
張飛,49.85%,0.69%,0.16%,49.38263695373277,C
ナコルル,49.92%,0.65%,0.19%,49.48249859138822,C
周瑜,52.07%,0.67%,0.05%,54.1666497115923,B
曜,50.71%,0.67%,0.06%,51.046122793344395,B
項羽,51.51%,0.68%,0.03%,52.827285892835796,B
姫小満,47.44%,0.59%,0.06%,44.94130630434231,D
韓信,50.93%,0.54%,0.12%,51.38620321182078,B
明世隠,50.76%,0.56%,0.05%,50.989774075519804,B
鐘無艶,51.03%,0.56%,0.04%,51.572850773894274,B
バタフライ,48.69%,0.55%,0.06%,46.94926088728205,C
趙雲,50.82%,0.56%,0.02%,51.09713878896511,B
孔子,53.60%,0.53%,0.07%,58.05329904674953,A
西施,50.21%,0.52%,0.08%,49.80607198281961,C
アグド,46.49%,0.53%,0.07%,43.46638583265514,D
白起,53.26%,0.48%,0.09%,57.048873367826836,A
李白,49.42%,0.48%,0.09%,48.21356493910712,C
ムーラン,51.22%,0.50%,0.03%,51.91458224107777,B
タイガー,46.97%,0.48%,0.08%,44.105047917780794,D
漸離,50.47%,0.47%,0.06%,50.268796908983944,B
アレン,48.31%,0.46%,0.05%,46.177495580744676,C
司馬懿,50.83%,0.41%,0.11%,51.00795779609411,B
シャルロット,47.19%,0.45%,0.03%,44.36151363706253,D
孫臏,50.53%,0.43%,0.04%,50.33479874108245,B
アタ,53.30%,0.42%,0.04%,57.05469494502241,A
蒙牙,50.11%,0.43%,0.02%,49.45242028758972,C
ハロルド,47.21%,0.40%,0.08%,44.37487012029986,D
達磨,52.35%,0.40%,0.04%,54.51224743065675,B
劉備,50.44%,0.40%,0.03%,50.10621915376778,B
上官婉児,45.66%,0.37%,0.03%,42.134119980555724,D
関羽,44.77%,0.36%,0.05%,41.03574756445264,D
橘右京,50.02%,0.34%,0.02%,49.17911168587476,C
ファーティフ,47.49%,0.32%,0.06%,44.71073653194478,D
ナタク,51.53%,0.33%,0.01%,52.42860575476429,B
劉邦,49.32%,0.29%,0.02%,47.77842133169396,C
モンキ,52.13%,0.26%,0.05%,53.83760383155418,B
鬼谷子,49.34%,0.24%,0.10%,47.833514201686725,C
雲中君,52.32%,0.25%,0.02%,54.281480867529446,B
鏡,43.64%,0.22%,0.07%,39.66053327874181,E
百里玄策,48.13%,0.13%,0.02%,45.558133271749824,C
アテナ,48.22%,0.10%,0.01%,45.68085669932262,C
