name,win_rate,pick_rate,ban_rate,meta_score,tier
大喬,48.64%,0.86%,0.45%,47.72757137122212,C
Yango,48.05%,0.84%,0.48%,46.710202274719315,C
劉禅,48.78%,0.96%,0.20%,47.99514706663955,C
荘子,49.02%,0.60%,0.87%,48.26109171510864,C
バイロン,48.87%,0.98%,0.09%,48.116448582822606,C
蘭陵王,49.67%,0.55%,0.94%,49.45815785276871,C
李元芳,51.30%,0.99%,0.04%,53.01461002168152,B
ユンエイ,53.28%,0.95%,0.11%,57.96681590586884,A
典韋,51.88%,0.88%,0.24%,54.29031280418232,B
アレッシオ,52.22%,0.96%,0.04%,55.143607253872666,A
ガルダ,51.31%,0.95%,0.04%,52.9498920863204,B
廉頗,50.87%,0.92%,0.09%,51.94200948133387,B
太公望,51.03%,0.89%,0.11%,52.246446142288946,B
不知火舞,48.38%,0.84%,0.17%,47.029833204403616,C
孫策,49.69%,0.91%,0.03%,49.447598141614186,C
ハイノ,48.15%,0.83%,0.17%,46.623511660974266,C
仁傑,51.55%,0.88%,0.02%,53.341801719292704,B
百里守約,51.42%,0.84%,0.09%,53.01254208433906,B
貂蝉,47.83%,0.83%,0.09%,46.040025370031785,C
張飛,49.35%,0.76%,0.19%,48.62588124453544,C
扁鵲,51.08%,0.75%,0.13%,52.102397852027984,B
ルナ,48.32%,0.59%,0.41%,46.675167300204144,C
項羽,50.66%,0.76%,0.04%,51.13656632030723,B
棋星,51.64%,0.75%,0.04%,53.31822924615308,B
元流の子（タンク）,49.25%,0.73%,0.08%,48.30320665046785,C
蒼,50.93%,0.71%,0.07%,51.655231431982344,B
韓信,53.15%,0.63%,0.22%,57.0920115725401,A
元流の子（メイジ）,51.47%,0.68%,0.06%,52.81475677654164,B
西施,49.53%,0.58%,0.23%,48.70000502486852,C
アタ,54.20%,0.66%,0.04%,60.03899118806025,S
シャルロット,48.31%,0.63%,0.05%,46.449503421120866,C
影,50.76%,0.59%,0.06%,51.08484208965665,B
李白,52.11%,0.54%,0.14%,54.191551134247504,B
周瑜,50.57%,0.58%,0.02%,50.6338732809711,B
バタフライ,51.70%,0.56%,0.06%,53.16775286521972,B
ナコルル,50.47%,0.56%,0.05%,50.41659602040551,B
Lapulapu,55.29%,0.55%,0.04%,63.3770711708481,S
干将・莫耶,49.83%,0.49%,0.17%,49.11103054919852,C
趙雲,52.56%,0.56%,0.02%,55.26671039760648,A
明世隠,51.50%,0.53%,0.03%,52.633591936339315,B
曜,51.60%,0.52%,0.04%,52.86091230353837,B
啓,53.25%,0.51%,0.03%,57.05027938635061,A
楊貴妃,50.11%,0.51%,0.02%,49.58338091562997,C
孔子,53.36%,0.45%,0.11%,57.33907578538913,A
黄忠,51.84%,0.50%,0.02%,53.38913727408946,B
アグド,51.60%,0.49%,0.03%,52.81337427633654,B
ファーティフ,51.26%,0.47%,0.05%,52.018012940826154,B
ハロルド,50.66%,0.45%,0.07%,50.68682963249038,B
関羽,47.63%,0.42%,0.14%,45.11832460676215,C
姫小満,47.05%,0.45%,0.06%,44.2054270384887,D
蒙牙,53.74%,0.45%,0.01%,58.34803829830758,A
ムーラン,50.08%,0.43%,0.04%,49.43606577497916,C
白起,52.15%,0.42%,0.04%,54.060736785731194,B
鐘無艶,51.65%,0.42%,0.03%,52.84386122063777,B
上官婉児,48.86%,0.42%,0.04%,47.108657964058125,C
橘右京,50.18%,0.42%,0.02%,49.611758374205834,C
劉備,54.60%,0.40%,0.04%,60.9216421141565,S
漸離,48.76%,0.40%,0.04%,46.907759231921865,C
ナタク,51.28%,0.39%,0.04%,51.959808455778905,B
タイガー,52.94%,0.33%,0.13%,56.06690919078701,A
アレン,49.82%,0.39%,0.02%,48.856969049003716,C
鬼谷子,49.94%,0.27%,0.25%,49.1422765500976,C
楊戩,51.41%,0.37%,0.02%,52.21991455200592,B
孫臏,49.90%,0.35%,0.03%,48.97824988146938,C
鏡,44.82%,0.25%,0.07%,41.02256952022601,D
達磨,52.21%,0.25%,0.01%,54.00982255350089,B
司馬懿,46.14%,0.25%,0.02%,42.66626445582601,D
モンキ,52.10%,0.24%,0.02%,53.73535261483946,B
雲中君,52.39%,0.23%,0.01%,54.44494350895843,B
劉邦,49.65%,0.23%,0.01%,48.35748110243303,C
百里玄策,52.16%,0.20%,0.03%,53.8565111708232,B
アテナ,53.33%,0.08%,0.01%,56.83067547027967,A
