name,win_rate,pick_rate,ban_rate,meta_score,tier
Chicha,49.76%,2.54%,5.33%,56.65303849686426,A
大司命,45.98%,1.42%,5.55%,48.74694547104725,C
妲己,51.72%,2.72%,2.63%,58.97899459262874,A
ミレディ,49.51%,1.68%,4.34%,54.12823111479065,B
孫尚香,48.34%,3.14%,0.09%,50.43325196230639,B
アンジェラ,49.91%,2.07%,1.56%,53.57585681753439,B
張良,52.81%,0.85%,3.70%,59.14620849379245,A
后羿,49.17%,2.53%,0.18%,51.663850793032935,B
マルコ・ポーロ,49.85%,2.37%,0.41%,52.9844437703695,B
東皇太一,50.00%,0.81%,3.49%,52.423468923319454,B
李信,51.69%,2.04%,0.68%,56.72934900284169,A
瑶,48.09%,1.52%,1.28%,48.934476343597275,C
孔明,48.21%,1.81%,0.42%,49.14845180661516,C
小喬,48.60%,1.92%,0.13%,49.811921249479575,C
蔡文姫,51.34%,1.29%,1.33%,54.7456679897046,B
瀾,48.42%,1.40%,1.10%,49.05693517442627,C
西施,48.52%,1.72%,0.36%,49.43771032734317,C
白龍,45.31%,0.89%,2.04%,44.00379030204827,D
虞美人,53.64%,1.79%,0.18%,60.98624946145742,S
王昭君,50.87%,1.65%,0.29%,53.796465290658084,B
墨子,50.86%,1.18%,1.12%,53.24619801328615,B
少司縁,48.76%,1.21%,1.01%,49.108070182785454,C
孫悟空,49.44%,1.53%,0.21%,50.54446729071114,B
魯班7号,49.51%,1.52%,0.11%,50.57794717454349,B
カイザー,50.19%,1.49%,0.14%,51.866941772588994,B
公孫離,47.19%,1.01%,1.03%,46.08814594060863,C
ルナ,46.64%,0.83%,1.37%,45.16364301903575,C
エリン,51.40%,1.42%,0.15%,54.32280653438485,B
ドリア,45.94%,1.34%,0.29%,44.54869393429317,D
伽羅,54.78%,1.35%,0.20%,63.43689136458477,S
宮本武蔵,49.34%,1.29%,0.29%,49.82042888264404,C
女媧,52.73%,1.13%,0.54%,57.17338516598972,A
大喬,50.03%,1.04%,0.67%,50.844682507683565,B
甄姫,51.85%,1.32%,0.06%,55.064417575025416,A
