name,win_rate,pick_rate,ban_rate,meta_score,tier
瀾,52.11%,2.56%,4.96%,61.53293537584704,S
白龍,49.34%,1.69%,6.33%,55.06803733354698,A
大司命,48.98%,1.31%,6.87%,53.872487928421734,B
啓,56.23%,3.53%,1.82%,72.23311796892682,S
妲己,51.85%,3.44%,0.39%,57.9178557461254,A
阿軻,51.92%,1.37%,3.65%,57.77575833162355,A
少司縁,50.86%,1.77%,2.18%,55.22000332119379,A
典韋,54.15%,2.34%,0.83%,63.76936485093839,S
后羿,51.08%,2.54%,0.09%,55.443239468859254,A
不知火舞,49.07%,2.39%,0.34%,51.403642473560055,B
アンジェラ,48.94%,2.02%,0.59%,50.76099675224966,B
虞美人,50.61%,2.24%,0.09%,54.04043683153763,B
夏侯惇,52.53%,2.21%,0.14%,58.53058442817284,A
女媧,52.86%,1.73%,1.01%,59.07355521447271,A
マルコ・ポーロ,47.53%,2.17%,0.14%,48.33032567131544,C
孫尚香,47.84%,2.05%,0.04%,48.53260203839305,C
エリン,52.75%,1.93%,0.17%,58.6047673396547,A
大喬,47.15%,1.34%,1.21%,46.679529364216855,C
孫策,51.46%,1.89%,0.08%,55.26468667810365,A
李信,52.21%,1.86%,0.09%,57.00866575815673,A
魯班7号,52.05%,1.75%,0.08%,56.35226103570409,A
瑶,47.89%,1.46%,0.54%,47.62794175776185,C
孔明,50.09%,1.64%,0.09%,51.724021585519004,B
ドリア,46.04%,1.55%,0.26%,44.90741946389963,D
ルアンナ,53.19%,1.58%,0.14%,58.947120417418546,A
孫悟空,50.59%,1.42%,0.16%,52.26354092276068,B
アーサー,50.30%,1.45%,0.04%,51.641641541914,B
蘭陵王,48.87%,0.75%,1.39%,48.46045955119954,C
ミレディ,47.90%,1.27%,0.29%,46.993495422769065,C
棋星,53.69%,1.23%,0.23%,59.56928618221364,A
蔡文姫,49.88%,1.17%,0.32%,50.336462170498656,B
宮本武蔵,48.97%,1.28%,0.07%,48.68296166723691,C
小喬,48.50%,1.30%,0.02%,47.86462897682591,C
墨子,50.07%,1.10%,0.31%,50.55609572752599,B
張良,48.45%,0.96%,0.41%,47.340075126043814,C
ミーユエ,49.10%,1.01%,0.23%,48.45092604564267,C
東皇太一,46.17%,0.84%,0.55%,43.743061741137616,D
李元芳,50.10%,1.06%,0.04%,50.33089208413535,B
甄姫,51.49%,1.05%,0.01%,53.30047556860845,B
貂蝉,50.04%,1.03%,0.06%,50.1644603264295,B
