name,win_rate,pick_rate,ban_rate,meta_score,tier
フロレンティーノ,49.75%,1.04%,6.08%,54.46207762464015,B
大司命,49.48%,1.49%,5.04%,54.26801841931145,B
妲己,52.14%,2.29%,2.43%,59.51113605095432,A
白龍,47.47%,1.63%,3.62%,50.07158122012204,B
ロリアン,47.83%,1.23%,4.25%,50.144013529110524,B
李信,53.22%,2.40%,1.72%,61.91056579605794,S
張良,50.71%,0.70%,5.10%,54.981778291261314,B
アンジェラ,51.73%,2.20%,1.41%,57.64938420041283,A
デーヴァラ,45.21%,2.43%,0.68%,45.94692945490567,C
ミレディ,48.63%,1.76%,1.38%,50.57908916829292,B
アネット,50.02%,1.42%,2.00%,52.871053181088676,B
后羿,49.67%,2.33%,0.12%,52.39788384688832,B
魯班7号,53.50%,2.05%,0.17%,61.12242798995367,S
マルコ・ポーロ,48.42%,1.96%,0.25%,49.73729616750519,C
溟月,49.37%,1.08%,1.81%,50.626995432080825,B
ドリア,45.81%,1.75%,0.37%,45.51592620896838,C
王昭君,51.53%,1.64%,0.47%,55.50851422305596,A
孫悟空,49.93%,1.59%,0.29%,51.81462748319989,B
瑶,47.40%,1.18%,1.08%,46.96493637311567,C
蔡文姫,51.05%,1.06%,1.31%,53.63974796487638,B
夏侯惇,53.42%,1.53%,0.31%,59.98457534273258,A
東皇太一,49.02%,0.68%,1.95%,49.2451717560781,C
エリン,51.18%,1.56%,0.14%,54.27718271227116,B
虞美人,51.57%,1.53%,0.17%,55.1242816704688,A
孫尚香,46.99%,1.59%,0.06%,46.58319407946935,C
小喬,48.86%,1.54%,0.09%,49.53312072676484,C
墨子,50.02%,1.18%,0.75%,51.33644468372435,B
チーシャ,50.85%,1.41%,0.26%,53.27572250484373,B
ルアンナ,53.23%,1.46%,0.14%,59.15918076469136,A
カイザー,51.63%,1.43%,0.11%,54.978816831291454,B
少司縁,47.61%,1.00%,0.81%,46.65878954779266,C
孔明,49.94%,1.31%,0.15%,51.050560337017515,B
伽羅,53.46%,1.27%,0.20%,59.37576766611215,A
廉頗,52.68%,1.24%,0.19%,57.172272527105,A
荘子,49.66%,0.70%,0.93%,49.71408386664429,C
司馬懿,52.33%,1.04%,0.23%,55.81600897061872,A
宮本武蔵,50.37%,1.02%,0.15%,51.21554853732461,B
アーサー,50.78%,1.04%,0.08%,52.078332557475164,B
呂布,48.75%,1.00%,0.09%,48.02042995203082,C
大喬,49.27%,0.85%,0.38%,48.8519463495641,C
元流の子（マークスマン）,51.62%,1.00%,0.04%,53.85019672675889,B
ミーユエ,51.78%,0.74%,0.55%,54.06736370262555,B
典韋,51.42%,0.91%,0.20%,53.30349767329902,B
瀾,47.15%,0.86%,0.30%,45.26096968453297,C
女媧,52.09%,0.85%,0.25%,54.81132971965335,B
鐘馗,49.85%,0.80%,0.35%,49.83851217459884,C
公孫離,46.09%,0.83%,0.29%,43.679041247791005,D
甄姫,50.81%,0.92%,0.03%,51.83362342833675,B
百里守約,49.45%,0.88%,0.09%,49.0349051490458,C
張飛,49.37%,0.82%,0.20%,48.84257459549313,C
李元芳,49.74%,0.89%,0.03%,49.56816234573104,C
ハイノ,48.06%,0.84%,0.13%,46.52500503250451,C
阿軻,51.53%,0.56%,0.61%,53.217062433574156,B
孫策,49.02%,0.84%,0.02%,48.1023250222114,C
仁傑,51.17%,0.83%,0.02%,52.43132672081596,B
カルラ,51.71%,0.82%,0.03%,53.66602010214471,B
ユンエイ,52.64%,0.80%,0.06%,55.96133730855547,A
バイロン,48.28%,0.81%,0.06%,46.77823312650958,C
不知火舞,47.96%,0.76%,0.12%,46.19533660263652,C
アレッシオ,51.58%,0.80%,0.02%,53.31209727669097,B
太公望,51.07%,0.77%,0.07%,52.12641951435399,B
劉禅,49.93%,0.72%,0.08%,49.64186550826673,C
蒼,50.16%,0.72%,0.06%,50.08895035772392,B
シャルロット,49.85%,0.72%,0.05%,49.46111544166329,C
貂蝉,48.24%,0.70%,0.07%,46.510013440635646,C
項羽,51.39%,0.71%,0.03%,52.70815214489668,B
棋星,51.26%,0.68%,0.03%,52.35783704666017,B
蘭陵王,49.07%,0.46%,0.45%,47.87148646930029,C
李白,51.32%,0.58%,0.14%,52.41108199026484,B
アレン,51.08%,0.63%,0.03%,51.86785600965513,B
趙雲,52.45%,0.63%,0.01%,55.124327366023515,A
ルナ,46.85%,0.52%,0.23%,44.1619151089004,D
西施,49.83%,0.53%,0.19%,49.21358408923638,C
ナコルル,50.82%,0.59%,0.05%,51.24624498148336,B
バタフライ,51.61%,0.58%,0.06%,53.02261498119758,B
明世隠,51.39%,0.57%,0.05%,52.48837577034991,B
影,50.38%,0.57%,0.04%,50.27301842784777,B
アタ,52.74%,0.55%,0.04%,55.772218411772414,A
元流の子（タンク）,48.44%,0.54%,0.07%,46.586655560195545,C
上官婉児,48.08%,0.54%,0.06%,45.97410912260882,C
