name,win_rate,pick_rate,ban_rate,meta_score,tier
ナタク,52.10%,0.53%,0.09%,54.11546828090852,B
元流の子（メイジ）,51.39%,0.53%,0.06%,52.40188908184576,B
啓,53.24%,0.54%,0.03%,57.06375017540922,A
干将・莫耶,50.01%,0.47%,0.12%,49.40487957849982,C
周瑜,51.00%,0.52%,0.02%,51.47911324521511,B
元歌,49.58%,0.44%,0.16%,48.55491804851257,C
ラプール,55.58%,0.49%,0.03%,64.28664994264925,S
漸離,50.88%,0.47%,0.06%,51.17963201572961,B
楊貴妃,51.07%,0.49%,0.02%,51.59434194608684,B
劉備,54.80%,0.46%,0.06%,61.64873195906131,S
アグド,52.51%,0.47%,0.04%,55.031071261789556,A
孔子,52.28%,0.45%,0.08%,54.45150179781741,B
明世隠,50.43%,0.47%,0.03%,50.196127472177906,B
ハロルド,51.05%,0.44%,0.08%,51.531734644176986,B
黄忠,50.44%,0.46%,0.02%,50.196891012972316,B
白起,50.63%,0.44%,0.06%,50.603059221689,B
関羽,48.84%,0.41%,0.12%,47.12124989073179,C
ファーティフ,51.72%,0.44%,0.05%,53.048579101341,B
蒙牙,53.31%,0.45%,0.01%,57.12449113533441,A
韓信,50.08%,0.39%,0.14%,49.46439011192316,C
ムーラン,50.20%,0.43%,0.04%,49.67945086542882,C
鐘無艶,51.28%,0.43%,0.03%,51.998984118834905,B
鏡,45.92%,0.37%,0.16%,42.59599916875908,D
橘右京,50.91%,0.41%,0.02%,51.14212552995163,B
孫臏,50.25%,0.40%,0.03%,49.738964824755435,C
楊戩,50.92%,0.40%,0.02%,51.1524588558832,B
鬼谷子,52.27%,0.25%,0.28%,54.36245130102518,B
タイガー,52.41%,0.30%,0.10%,54.62880326494692,B
劉邦,48.73%,0.27%,0.01%,46.69659072096203,C
達磨,51.62%,0.24%,0.02%,52.578996242124575,B
雲中君,51.81%,0.24%,0.01%,53.02259500156859,B
司馬懿,46.20%,0.23%,0.02%,42.73010096152882,D
百里玄策,52.88%,0.21%,0.03%,55.7181066103937,A
モンキ,51.17%,0.21%,0.02%,51.51784912173674,B
アテナ,54.29%,0.08%,0.01%,59.642150188830584,A
