name,win_rate,pick_rate,ban_rate,meta_score,tier
大司命,47.55%,1.13%,5.83%,50.537749569409954,B
妲己,50.94%,2.42%,3.03%,57.27174681904513,A
ミレディ,48.77%,1.63%,4.17%,52.54758104894376,B
アンジェラ,50.85%,2.31%,2.71%,56.721698068114534,A
后羿,50.30%,3.43%,0.36%,54.357720417162454,B
白龍,47.51%,1.13%,3.58%,48.7877582722666,C
Haya,49.20%,1.26%,2.93%,51.48775472795929,B
張良,50.76%,0.82%,3.80%,54.26889101522002,B
李信,53.60%,1.99%,1.39%,62.1747081326519,S
Chicha,50.92%,1.86%,1.22%,55.070198513460824,A
ドリア,45.75%,2.19%,0.49%,46.2113003016609,C
マルコ・ポーロ,50.85%,2.14%,0.48%,54.83412139187118,B
王昭君,51.06%,2.03%,0.47%,55.12121097725089,A
孫尚香,47.90%,2.03%,0.09%,48.811458366524,C
蔡文姫,50.20%,1.32%,1.39%,52.42384710585884,B
小喬,48.57%,1.94%,0.15%,49.8255619056112,C
東皇太一,48.17%,0.79%,2.44%,48.26858764976055,C
墨子,49.29%,1.16%,1.57%,50.389786875667205,B
瑶,47.58%,1.26%,1.13%,47.37655135126316,C
伽羅,54.34%,1.63%,0.34%,62.85818516005709,S
エリン,51.49%,1.57%,0.18%,54.942207011929405,B
少司縁,48.16%,1.18%,0.96%,47.99015463084967,C
虞美人,52.10%,1.54%,0.17%,56.32283960775493,A
ユンエイ,53.17%,1.50%,0.24%,59.06463288333385,A
魯班7号,50.80%,1.50%,0.13%,53.18782279832383,B
孔明,48.71%,1.39%,0.25%,48.91922586700966,C
孫悟空,49.29%,1.33%,0.32%,49.87154058831266,C
貂蝉,47.56%,1.31%,0.28%,46.832106204250984,C
呂布,49.49%,1.34%,0.15%,50.14536926532479,B
宮本武蔵,50.71%,1.27%,0.23%,52.49686662428401,B
カイザー,51.08%,1.32%,0.12%,53.34827521305308,B
甄姫,52.59%,1.28%,0.09%,56.857772826267976,A
夏侯惇,50.29%,1.23%,0.20%,51.49226700382223,B
公孫離,45.81%,1.09%,0.49%,43.93835926402979,D
瀾,48.86%,0.98%,0.66%,48.50789923206757,C
アーサー,50.33%,1.20%,0.09%,51.418668390830796,B
仁傑,51.99%,1.20%,0.03%,55.10629692400214,A
ルアンナ,50.95%,1.14%,0.10%,52.6032011084602,B
蘭陵王,49.16%,0.54%,1.31%,48.75096049438937,C
大喬,47.89%,0.91%,0.53%,46.611744480537,C
鐘馗,50.46%,0.93%,0.43%,51.3244905787664,B
阿軻,52.25%,0.61%,1.06%,55.32222503329958,A
