name,win_rate,pick_rate,ban_rate,meta_score,tier
后羿,53.19%,5.28%,0.40%,61.39418201464706,S
ミレディ,50.55%,1.79%,4.84%,56.79430053815023,A
大司命,48.45%,1.03%,6.14%,51.95395621314671,B
妲己,50.55%,2.51%,2.97%,56.45943998814413,A
白龍,46.96%,1.04%,4.35%,48.26248293313896,C
アンジェラ,49.65%,2.16%,1.78%,53.34728608749789,B
Garuda,50.02%,2.41%,0.73%,53.59457687175936,B
瀾,48.44%,1.16%,2.61%,49.58748952072504,C
少司縁,47.15%,2.01%,0.76%,48.071278091573646,C
マルコ・ポーロ,47.26%,2.14%,0.48%,48.23740996816414,C
東皇太一,50.34%,1.22%,2.14%,52.95967911410298,B
張良,51.19%,0.85%,2.88%,54.538272343780804,B
孔明,49.98%,1.97%,0.43%,52.67246139027419,B
小喬,48.02%,2.04%,0.18%,49.054680840511004,C
女媧,52.47%,1.73%,0.67%,58.00849479297533,A
蔡文姫,52.79%,1.45%,1.19%,58.56247482105949,A
李信,52.12%,1.73%,0.55%,57.03787023898,A
墨子,49.60%,1.12%,1.56%,50.81055224680349,B
王昭君,50.35%,1.75%,0.24%,52.83911513314617,B
ルナ,49.36%,0.78%,2.11%,50.06547884327629,B
瑶,47.27%,1.26%,1.16%,46.85264611057969,C
魯班7号,50.16%,1.73%,0.17%,52.35248624553182,B
蘭陵王,49.60%,0.52%,2.52%,50.43500594194462,B
エリン,49.83%,1.61%,0.11%,51.370555832458685,B
孫尚香,46.20%,1.49%,0.06%,45.05538811783402,C
虞美人,50.13%,1.43%,0.15%,51.558157330256925,B
ドリア,45.99%,1.39%,0.24%,44.65701906593589,D
宮本武蔵,49.93%,1.30%,0.27%,50.922590137753375,B
阿軻,51.71%,0.69%,1.36%,54.321899955781134,B
仁傑,51.98%,1.34%,0.03%,55.36086300514754,A
大喬,48.56%,0.99%,0.69%,47.96900040133141,C
太公望,52.75%,1.19%,0.27%,57.12358541365477,A
夏侯惇,50.33%,1.22%,0.20%,51.483997764366734,B
伽羅,52.43%,1.19%,0.20%,56.24184439867153,A
典韋,52.01%,1.08%,0.39%,55.07767065370972,A
影,48.96%,1.03%,0.43%,48.56765861189853,C
ルアンナ,50.83%,1.17%,0.10%,52.34842927713369,B
公孫離,47.96%,0.74%,0.91%,46.645683746656836,C
楊戩,52.62%,1.06%,0.20%,56.427965814492396,A
孫悟空,47.06%,1.04%,0.23%,45.32079543299291,C
甄姫,52.55%,1.12%,0.05%,56.27149588121481,A
アーサー,49.62%,1.11%,0.06%,49.70080786041796,C
カイザー,50.98%,1.08%,0.06%,52.43693091941333,B
荘子,50.33%,0.75%,0.72%,50.88189451529122,B
鐘馗,49.05%,0.84%,0.46%,48.364481275076216,C
孫策,49.22%,1.05%,0.04%,48.79431589891648,C
元流の子（マークスマン）,51.54%,1.02%,0.06%,53.57350917202777,B
ミーユエ,51.22%,0.78%,0.54%,52.72296088826806,B
不知火舞,48.84%,0.81%,0.32%,47.82610107941053,C
アレッシオ,51.69%,0.94%,0.04%,53.74117974058163,B
呂布,47.98%,0.92%,0.08%,46.38988582534929,C
バイロン,48.60%,0.92%,0.07%,47.42765197448068,C
