name,win_rate,pick_rate,ban_rate,meta_score,tier
ミレディ,50.06%,1.73%,4.85%,55.698948555438996,A
大司命,46.72%,1.14%,5.80%,49.27137786166959,C
Chicha,47.92%,2.84%,2.09%,51.12767237127856,B
妲己,50.83%,2.77%,2.15%,56.624205261993474,A
アンジェラ,50.61%,2.02%,2.73%,55.80939462401406,A
后羿,50.82%,3.11%,0.24%,55.30558733111814,A
白龍,46.03%,1.07%,3.13%,46.144555314182696,C
東皇太一,49.57%,0.91%,3.26%,51.60508952264172,B
張良,52.12%,0.92%,3.18%,57.130393000930695,A
マルコ・ポーロ,49.19%,2.14%,0.38%,51.41948075079142,B
蔡文姫,51.89%,1.46%,1.32%,56.45505570310173,A
瀾,48.76%,1.28%,1.66%,49.76806257456012,C
Lapulapu,55.58%,1.48%,1.14%,67.15216672516563,S
小喬,47.96%,1.95%,0.14%,48.79650606310324,C
孔明,48.08%,1.71%,0.45%,48.74057459934818,C
瑶,48.20%,1.33%,1.18%,48.57041551150005,C
王昭君,50.39%,1.74%,0.32%,52.99834350422589,B
李信,52.09%,1.59%,0.62%,56.734407821058,A
魯班7号,50.45%,1.71%,0.13%,52.914994427688875,B
孫尚香,47.35%,1.68%,0.05%,47.21122752033767,C
少司縁,48.09%,1.22%,0.93%,47.92758065261239,C
墨子,50.37%,1.12%,1.07%,52.02311217753817,B
虞美人,52.69%,1.48%,0.14%,57.63177645994603,A
女媧,51.65%,1.24%,0.60%,54.794407303905196,B
ドリア,46.00%,1.39%,0.28%,44.746365239106204,D
甄姫,52.27%,1.45%,0.07%,56.42854174073252,A
大喬,49.46%,1.13%,0.67%,49.94152239953091,C
エリン,50.27%,1.38%,0.13%,51.74983198826748,B
宮本武蔵,49.54%,1.27%,0.34%,50.1865005885429,B
阿軻,51.38%,0.68%,1.50%,53.66388567734733,B
蘭陵王,49.33%,0.52%,1.78%,49.38364871893088,C
公孫離,47.65%,0.90%,0.96%,46.5128792178484,C
伽羅,54.09%,1.26%,0.19%,61.054637614133576,S
カイザー,50.20%,1.28%,0.11%,51.341992557440236,B
ルナ,47.20%,0.69%,1.29%,45.67882834817302,C
夏侯惇,49.09%,1.18%,0.19%,49.01292566516889,C
典韋,51.52%,1.09%,0.32%,53.91976216309959,B
太公望,51.78%,1.09%,0.23%,54.465563859153356,B
ルアンナ,51.27%,1.13%,0.13%,53.296220625124676,B
百里守約,51.15%,1.14%,0.10%,53.02658621900233,B
ミーユエ,49.71%,0.76%,0.86%,49.78831961309371,C
荘子,51.18%,0.73%,0.84%,52.79757508867878,B
仁傑,52.15%,1.08%,0.03%,55.193140265692215,A
孫悟空,48.71%,1.01%,0.16%,47.91455854191613,C
不知火舞,48.34%,0.92%,0.34%,47.21835998314863,C
アーサー,48.94%,1.03%,0.07%,48.30060241215281,C
貂蝉,48.02%,0.96%,0.12%,46.603827382226584,C
元流の子（マークスマン）,52.36%,0.98%,0.05%,55.5104035223652,A
鐘馗,50.37%,0.79%,0.40%,50.82286882515347,B
バイロン,48.19%,0.95%,0.07%,46.82638789837279,C
ガルダ,50.02%,0.93%,0.09%,50.150721056947376,B
呂布,48.47%,0.94%,0.07%,47.279191319218214,C
アレッシオ,52.27%,0.93%,0.03%,55.16227838907296,A
干将・莫耶,49.58%,0.73%,0.38%,49.12508847278161,C
孫策,48.49%,0.89%,0.05%,47.19569261210617,C
劉禅,50.59%,0.83%,0.15%,51.17168571751779,B
張飛,50.83%,0.84%,0.11%,51.67615244325214,B
ハイノ,46.94%,0.81%,0.18%,44.66870131244145,D
影,49.38%,0.82%,0.13%,48.719889176096906,C
廉頗,51.49%,0.82%,0.07%,53.09069122445684,B
西施,49.83%,0.77%,0.17%,49.523179491417416,C
棋星,51.36%,0.80%,0.10%,52.77603216767849,B
蒼,52.15%,0.81%,0.06%,54.64820686264069,B
シャルロット,47.51%,0.79%,0.07%,45.41310787608435,C
李元芳,48.91%,0.81%,0.02%,47.75557727328416,C
李白,52.44%,0.68%,0.21%,55.26376128165283,A
ナコルル,49.82%,0.70%,0.13%,49.35284536993001,C
啓,53.56%,0.70%,0.08%,58.224275688040905,A
孔子,54.10%,0.70%,0.07%,59.80098042502107,A
ユンエイ,52.79%,0.67%,0.13%,56.09693490727906,A
韓信,51.63%,0.63%,0.20%,53.191591786631804,B
楊貴妃,50.06%,0.67%,0.07%,49.73614875096959,C
楊戩,52.36%,0.64%,0.11%,54.92216495060742,B
