name,win_rate,pick_rate,ban_rate,meta_score,tier
貂蝉,53.96%,1.31%,0.09%,60.470813729507114,S
アーサー,49.02%,1.30%,0.02%,48.80983266766619,C
孫悟空,47.22%,1.21%,0.13%,45.69339229176265,C
棋星,52.52%,1.18%,0.16%,56.233446335815245,A
東皇太一,49.28%,0.97%,0.53%,48.94995808286071,C
ミーユエ,51.83%,1.09%,0.22%,54.36539935422648,B
公孫離,49.28%,1.09%,0.15%,48.90722910883399,C
仁傑,53.79%,1.13%,0.02%,59.501774326826045,A
伽羅,53.98%,1.11%,0.04%,60.033772921604296,S
劉禅,49.79%,1.09%,0.08%,49.82849048399907,C
甄姫,51.64%,1.08%,0.01%,53.734753114991776,B
アレッシオ,53.50%,1.04%,0.05%,58.49893333651023,A
宮本武蔵,46.54%,1.04%,0.06%,44.27533210677511,D
呂布,48.52%,1.05%,0.03%,47.37166767886592,C
趙雲,51.79%,1.04%,0.02%,54.015497248002745,B
干将・莫耶,50.73%,0.99%,0.12%,51.5850406341115,B
明世隠,53.20%,1.00%,0.07%,57.59505528671915,A
廉頗,50.26%,0.97%,0.05%,50.50615913610543,B
鐘馗,50.58%,0.91%,0.11%,51.107353788536955,B
ハイノ,49.79%,0.87%,0.10%,49.41954164564016,C
百里守約,47.97%,0.88%,0.05%,46.14053765031686,C
李元芳,46.46%,0.87%,0.04%,43.82766170135885,D
王昭君,48.83%,0.84%,0.03%,47.52358822380699,C
カイザー,49.79%,0.82%,0.03%,49.283373695959675,C
姫小満,46.85%,0.78%,0.07%,44.2612971213385,D
張飛,49.95%,0.75%,0.04%,49.497670096035456,C
項羽,52.39%,0.75%,0.01%,54.97449124385854,B
アレン,49.81%,0.72%,0.02%,49.16211337310118,C
漸離,53.26%,0.69%,0.03%,57.212124621558786,A
荘子,48.05%,0.61%,0.20%,45.983501724722984,C
バタフライ,49.98%,0.65%,0.08%,49.447659191914354,C
ルナ,49.35%,0.65%,0.07%,48.221468486115775,C
曜,47.53%,0.61%,0.02%,45.014622434230155,C
バイロン,47.90%,0.60%,0.02%,45.5912331370562,C
司馬懿,54.24%,0.55%,0.06%,59.912067140646165,A
孔子,48.56%,0.54%,0.02%,46.627355685929544,C
黄忠,49.56%,0.54%,0.01%,48.44117987420638,C
雲中君,54.56%,0.52%,0.02%,60.842635026305715,S
劉邦,48.88%,0.53%,0.02%,47.17941732573391,C
ナコルル,51.39%,0.52%,0.02%,52.27011013104825,B
西施,51.27%,0.50%,0.03%,51.98214785889035,B
橘右京,47.99%,0.51%,0.02%,45.635135713685905,C
達磨,51.57%,0.49%,0.02%,52.6558001255472,B
李白,50.02%,0.48%,0.03%,49.293166580057786,C
ユンエイ,50.28%,0.45%,0.04%,49.798690687556594,C
周瑜,51.83%,0.44%,0.01%,53.21492140719928,B
楊貴妃,46.14%,0.45%,0.01%,42.80368751273451,D
蒙牙,49.83%,0.44%,0.01%,48.86150693828086,C
ナタク,49.38%,0.42%,0.01%,47.97745288626306,C
上官婉児,46.55%,0.42%,0.01%,43.34420221979727,D
扁鵲,48.59%,0.38%,0.06%,46.551156835656855,C
ムーラン,48.68%,0.40%,0.01%,46.68836524033592,C
鐘無艶,51.87%,0.38%,0.01%,53.25641630270198,B
劉備,51.85%,0.36%,0.02%,53.19862646128972,B
モンキ,51.86%,0.36%,0.01%,53.2152028662884,B
シャルロット,43.63%,0.34%,0.01%,39.68772671993149,E
楊戩,49.19%,0.31%,0.01%,47.53021955069586,C
孫臏,47.40%,0.30%,0.02%,44.50718809169096,D
アタ,48.04%,0.24%,0.01%,45.47537731254389,C
鏡,44.48%,0.23%,0.03%,40.55924003807121,D
鬼谷子,48.85%,0.21%,0.02%,46.849799425750746,C
タイガー,47.98%,0.20%,0.00%,45.34288355371149,C
関羽,43.87%,0.19%,0.01%,39.83656954309382,E
百里玄策,46.30%,0.15%,0.01%,42.792346286182095,D
アテナ,50.37%,0.06%,0.00%,49.67490899190348,C
アグド,42.66%,0.06%,0.01%,38.52825266047106,E
