name,win_rate,pick_rate,ban_rate,meta_score,tier
干将・莫耶,50.49%,0.71%,0.43%,50.94340020524115,B
影,49.42%,0.82%,0.19%,48.82530868140451,C
劉禅,48.60%,0.83%,0.16%,47.33568987442859,C
廉頗,49.75%,0.82%,0.10%,49.39100797323519,C
李元芳,48.26%,0.85%,0.03%,46.69495454649456,C
蒼,50.45%,0.79%,0.07%,50.72785251822496,B
百里守約,49.73%,0.74%,0.08%,49.19414126386005,C
啓,52.21%,0.72%,0.09%,54.64707712686903,B
ナコルル,49.34%,0.68%,0.18%,48.42541857138178,C
棋星,50.97%,0.72%,0.08%,51.73031598800793,B
楊貴妃,49.49%,0.71%,0.09%,48.68956660108913,C
楊戩,52.43%,0.68%,0.14%,55.17417376791859,A
ユンエイ,51.67%,0.66%,0.17%,53.29888517738051,B
白起,53.02%,0.67%,0.13%,56.7006793113165,A
元流の子（タンク）,48.18%,0.67%,0.11%,46.30648158544156,C
シャルロット,46.91%,0.69%,0.06%,44.31245510869564,D
張飛,48.92%,0.62%,0.12%,47.51813961971478,C
扁鵲,51.12%,0.60%,0.13%,51.914125490736424,B
黄忠,52.76%,0.61%,0.09%,55.885341081819114,A
項羽,50.27%,0.64%,0.03%,50.075419336236735,B
曜,50.90%,0.61%,0.07%,51.39686947537726,B
趙雲,50.91%,0.61%,0.02%,51.38126390644235,B
元流の子（メイジ）,50.36%,0.57%,0.09%,50.20456107178763,B
韓信,51.08%,0.53%,0.15%,51.74341918214179,B
西施,49.33%,0.54%,0.12%,48.157089173588545,C
周瑜,51.30%,0.57%,0.05%,52.21801180846159,B
鐘無艶,50.51%,0.57%,0.04%,50.48040200763323,B
バタフライ,50.86%,0.50%,0.07%,51.16000930996142,B
姫小満,47.36%,0.48%,0.06%,44.691021586903105,D
明世隠,48.74%,0.48%,0.04%,46.948847729437304,C
ムーラン,50.56%,0.45%,0.04%,50.43256484478529,B
孔子,51.50%,0.44%,0.06%,52.52065967423116,B
アレン,48.34%,0.43%,0.03%,46.190932597530676,C
アタ,53.24%,0.42%,0.03%,56.89165516385893,A
上官婉児,49.12%,0.42%,0.04%,47.56142655593584,C
漸離,50.27%,0.41%,0.05%,49.78993274270273,C
ファーティフ,47.67%,0.39%,0.08%,45.08637722919114,C
孫臏,49.81%,0.40%,0.03%,48.840196678030196,C
劉備,51.03%,0.37%,0.06%,51.377011231943484,B
司馬懿,50.46%,0.35%,0.09%,50.15068440688488,B
ハロルド,48.29%,0.36%,0.07%,46.060792391631765,C
アグド,46.89%,0.38%,0.03%,43.84944166138142,D
ナタク,50.63%,0.37%,0.02%,50.477719835049456,B
蒙牙,50.66%,0.37%,0.02%,50.5417173937432,B
達磨,51.70%,0.33%,0.03%,52.850429569396596,B
橘右京,48.88%,0.33%,0.03%,47.02521769299643,C
タイガー,49.67%,0.30%,0.08%,48.50394867098251,C
関羽,45.41%,0.29%,0.05%,41.75972828414136,D
モンキ,52.30%,0.27%,0.05%,54.275351926117516,B
鏡,43.59%,0.26%,0.09%,39.65983875636653,E
雲中君,51.86%,0.24%,0.02%,53.143255916977566,B
鬼谷子,48.77%,0.20%,0.11%,46.774783469833764,C
劉邦,48.61%,0.24%,0.02%,46.459371278590005,C
百里玄策,49.69%,0.17%,0.05%,48.41080368734001,C
アテナ,48.75%,0.09%,0.01%,46.584745000848656,C
