name,win_rate,pick_rate,ban_rate,meta_score,tier
大司命,49.45%,1.06%,6.91%,54.31757686437788,B
白龍,47.56%,1.07%,6.27%,50.599379869261575,B
元流の子（マークスマン）,47.94%,3.19%,1.47%,50.84909096028752,B
ミレディ,51.55%,2.42%,2.37%,58.127970813606076,A
瀾,50.85%,1.51%,3.74%,55.865462715269366,A
妲己,51.09%,2.94%,0.79%,56.27472154726523,A
アンジェラ,49.61%,2.53%,0.63%,52.8147486088129,B
マルコ・ポーロ,48.99%,2.63%,0.41%,51.577963759154486,B
瑶,48.86%,1.81%,1.24%,50.772236619396764,B
后羿,52.83%,2.34%,0.09%,59.51468275202434,A
ファーティフ,53.37%,1.85%,1.04%,60.87820862334893,S
夏侯惇,51.47%,1.99%,0.26%,55.726199500847024,A
阿軻,51.67%,0.73%,2.71%,55.25442921314845,A
李信,52.16%,1.95%,0.25%,57.29705922527671,A
公孫離,49.12%,1.12%,1.82%,50.01838601892932,B
少司縁,49.06%,1.37%,1.18%,50.02734902630641,B
張良,50.63%,1.14%,1.59%,52.876627798424856,B
典韋,53.02%,1.60%,0.63%,59.031868347138534,A
小喬,49.37%,1.88%,0.05%,50.96284253811585,B
孔明,49.38%,1.80%,0.14%,50.877755707837515,B
ルアンナ,52.85%,1.60%,0.23%,58.275884375378375,A
虞美人,52.39%,1.63%,0.11%,57.06301659545796,A
蘭陵王,48.88%,0.55%,2.17%,48.8442045883799,C
孫尚香,47.43%,1.58%,0.04%,46.95658459831886,C
蔡文姫,51.62%,1.26%,0.63%,54.65606731345326,B
墨子,49.56%,1.22%,0.65%,50.19693660776807,B
ドリア,46.17%,1.39%,0.26%,44.81775651521463,D
大喬,49.10%,1.09%,0.77%,49.127220996283995,C
魯班7号,50.90%,1.42%,0.06%,52.989874317349546,B
東皇太一,48.98%,0.91%,0.99%,48.70238184386899,C
太公望,52.01%,1.29%,0.13%,55.289292079336974,A
啓,52.60%,1.25%,0.20%,56.73082139068479,A
エリン,51.68%,1.27%,0.10%,54.42432475004062,B
女媧,53.04%,1.20%,0.21%,57.78584406306675,A
ルナ,50.44%,0.92%,0.66%,51.31309789553398,B
宮本武蔵,49.46%,1.15%,0.09%,49.42264718804877,C
ハロルド,45.18%,0.98%,0.44%,42.71818192016003,D
伽羅,53.45%,1.13%,0.08%,58.66060943524208,A
ミーユエ,51.80%,0.96%,0.41%,54.24877123866367,B
不知火舞,48.50%,1.05%,0.21%,47.55543824598719,C
棋星,51.47%,1.09%,0.10%,53.51317655145654,B
王昭君,51.34%,1.09%,0.05%,53.17645368375238,B
アーサー,48.85%,1.08%,0.04%,48.1063587760944,C
劉禅,49.92%,1.03%,0.12%,50.071711027146485,B
鐘馗,50.61%,0.99%,0.19%,51.45814170190796,B
干将・莫耶,51.97%,0.95%,0.22%,54.49691419416032,B
孫悟空,47.19%,1.01%,0.12%,45.2895951463539,C
孫策,49.14%,1.04%,0.03%,48.536728799333936,C
ハイノ,48.61%,0.97%,0.17%,47.549054193411585,C
甄姫,51.94%,1.04%,0.02%,54.45926983405557,B
ユンエイ,53.01%,0.96%,0.14%,57.12611080698778,A
ナコルル,50.08%,0.97%,0.12%,50.267635334332034,B
貂蝉,46.32%,0.94%,0.18%,43.934667008609196,D
廉頗,50.62%,0.91%,0.06%,51.223537705052124,B
呂布,48.29%,0.91%,0.04%,46.78572227992386,C
アレッシオ,52.71%,0.86%,0.04%,56.06179832021855,A
李元芳,49.02%,0.85%,0.06%,47.96624346411398,C
仁傑,53.31%,0.85%,0.02%,57.65046123519944,A
明世隠,51.88%,0.79%,0.08%,53.88076533219266,B
韓信,52.21%,0.76%,0.13%,54.67857326244551,B
カイザー,49.33%,0.80%,0.05%,48.442380687895955,C
アレン,49.88%,0.80%,0.02%,49.47741091839904,C
曜,50.07%,0.73%,0.03%,49.74983505231819,C
蒼,49.14%,0.71%,0.07%,47.9603453941505,C
白起,51.26%,0.68%,0.10%,52.271706419374716,B
荘子,50.08%,0.55%,0.35%,49.75896114845822,C
趙雲,50.85%,0.69%,0.02%,51.315180780293986,B
張飛,50.29%,0.66%,0.07%,50.12306734749827,B
百里守約,48.47%,0.66%,0.06%,46.689669894223535,C
バイロン,48.48%,0.67%,0.03%,46.698740914962976,C
項羽,50.36%,0.64%,0.04%,50.216953251456076,B
バタフライ,49.73%,0.61%,0.07%,48.93259050027556,C
鐘無艶,52.76%,0.61%,0.03%,55.79232295033489,A
司馬懿,50.92%,0.53%,0.20%,51.38884998904177,B
扁鵲,50.65%,0.52%,0.11%,50.725360877673445,B
西施,52.28%,0.52%,0.06%,54.466386898636486,B
周瑜,51.09%,0.51%,0.02%,51.60622562044344,B
漸離,50.63%,0.49%,0.04%,50.59562038524103,B
李白,50.17%,0.49%,0.04%,49.63799004711973,C
黄忠,52.51%,0.48%,0.04%,54.99008918350626,B
シャルロット,47.49%,0.50%,0.02%,44.851894255319934,D
姫小満,48.26%,0.49%,0.03%,46.09352155378353,C
上官婉児,46.97%,0.48%,0.03%,44.048369424292005,D
孫臏,49.84%,0.45%,0.05%,48.94133349858271,C
アグド,49.49%,0.45%,0.03%,48.24936050812554,C
ムーラン,49.10%,0.44%,0.01%,47.49686826679741,C
孔子,48.60%,0.42%,0.03%,46.59980132517964,C
達磨,52.67%,0.38%,0.03%,55.29409383311222,A
橘右京,49.78%,0.36%,0.02%,48.71182006227195,C
タイガー,50.76%,0.32%,0.09%,50.74297482740589,B
楊貴妃,47.79%,0.36%,0.01%,45.17384896705165,C
蒙牙,50.47%,0.33%,0.02%,50.08239727982586,B
雲中君,51.89%,0.31%,0.03%,53.27094870514528,B
劉邦,49.29%,0.31%,0.02%,47.73186749803908,C
劉備,50.65%,0.29%,0.02%,50.42903630026317,B
アタ,50.22%,0.29%,0.02%,49.530731501988086,C
モンキ,52.03%,0.27%,0.01%,53.5635716052784,B
楊戩,48.70%,0.25%,0.02%,46.61582423618675,C
ナタク,48.58%,0.25%,0.01%,46.39884074749379,C
鬼谷子,49.95%,0.22%,0.04%,48.94656425118888,C
鏡,43.16%,0.21%,0.09%,39.16842157644101,E
百里玄策,50.00%,0.17%,0.02%,48.99609393750957,C
関羽,43.94%,0.17%,0.01%,39.89916644069543,E
アテナ,52.07%,0.06%,0.01%,53.52063263955919,B
