name,win_rate,pick_rate,ban_rate,meta_score,tier
廉頗,52.13%,1.06%,0.18%,55.32572878263429,A
Devara,46.64%,0.99%,0.33%,44.82005051673457,D
公孫離,46.38%,0.99%,0.29%,44.42323575724884,D
Chicha,50.55%,1.01%,0.24%,51.636838607281,B
孫策,48.76%,1.10%,0.04%,48.236214241913345,C
不知火舞,47.67%,0.98%,0.14%,46.205390712674145,C
女媧,52.42%,0.91%,0.25%,55.76534855888282,A
張飛,49.37%,0.92%,0.22%,49.0675749707842,C
アーサー,50.21%,0.98%,0.09%,50.74926027493845,B
大喬,49.08%,0.82%,0.35%,48.41830811261228,C
ミーユエ,50.58%,0.70%,0.57%,51.30695368809992,B
甄姫,50.68%,0.94%,0.03%,51.59745745796817,B
百里守約,50.10%,0.85%,0.09%,50.24343309073161,B
仁傑,51.36%,0.87%,0.02%,52.94524732985645,B
鐘馗,49.98%,0.70%,0.34%,49.90019374724082,C
李白,51.69%,0.78%,0.15%,53.62946715922061,B
貂蝉,48.47%,0.81%,0.08%,47.116244099367464,C
元流の子（マークスマン）,51.84%,0.78%,0.05%,53.912380842667275,B
ハイノ,47.51%,0.73%,0.12%,45.42137208288928,C
ユンエイ,52.43%,0.75%,0.06%,55.32350226450895,A
アレッシオ,51.67%,0.76%,0.03%,53.4536744850579,B
趙雲,51.60%,0.76%,0.02%,53.28130659872688,B
バタフライ,51.09%,0.73%,0.08%,52.10301962202424,B
曜,50.76%,0.75%,0.04%,51.386381265285436,B
アレン,49.90%,0.75%,0.04%,49.60812645712312,C
阿軻,51.89%,0.47%,0.57%,53.91189403348768,B
項羽,50.95%,0.73%,0.04%,51.76294971771734,B
劉禅,49.45%,0.69%,0.08%,48.657031079678006,C
李元芳,49.44%,0.71%,0.03%,48.636452862632495,C
シャルロット,49.87%,0.70%,0.05%,49.46433647429991,C
ルナ,46.13%,0.58%,0.20%,43.21573750345288,D
太公望,50.55%,0.63%,0.07%,50.74771339543566,B
西施,49.80%,0.53%,0.21%,49.16968386267329,C
ガルダ,51.02%,0.62%,0.03%,51.718089078976895,B
蘭陵王,49.26%,0.41%,0.44%,48.148970937208425,C
棋星,51.12%,0.61%,0.03%,51.924387762317146,B
関羽,46.50%,0.56%,0.10%,43.62182464909366,D
蒼,50.92%,0.55%,0.06%,51.41021880861426,B
上官婉児,47.90%,0.53%,0.06%,45.664895315941926,C
ハロルド,50.25%,0.51%,0.07%,49.938055112105765,C
韓信,48.32%,0.49%,0.08%,46.31811990129634,C
ナコルル,50.27%,0.50%,0.04%,49.94241089858635,C
干将・莫耶,49.51%,0.45%,0.08%,48.40046289846242,C
劉備,54.08%,0.45%,0.06%,59.41798352789456,A
扁鵲,49.93%,0.44%,0.07%,49.196734285748555,C
明世隠,50.94%,0.45%,0.04%,51.2980352228358,B
元流の子（タンク）,48.08%,0.44%,0.06%,45.8348827969175,C
影,49.51%,0.45%,0.04%,48.37046289846242,C
楊貴妃,49.78%,0.45%,0.01%,48.86914500551653,C
啓,53.31%,0.43%,0.02%,57.13302655500184,A
アタ,52.15%,0.41%,0.03%,54.065274999703924,B
孔子,53.02%,0.39%,0.05%,56.309674139115955,A
Yango,48.00%,0.39%,0.06%,45.64056466648594,C
元流の子（メイジ）,51.77%,0.39%,0.04%,53.12357146746909,B
ムーラン,50.09%,0.40%,0.03%,49.43646812621586,C
黄忠,50.66%,0.40%,0.01%,50.60519003405835,B
橘右京,49.85%,0.39%,0.02%,48.938188396987556,C
周瑜,51.00%,0.39%,0.01%,51.331867966439255,B
蒙牙,53.99%,0.38%,0.01%,59.02308986858782,A
鏡,44.78%,0.33%,0.11%,41.10047266861714,D
姫小満,47.39%,0.35%,0.05%,44.61696989795205,D
漸離,51.26%,0.35%,0.03%,51.881994871310965,B
ナタク,50.76%,0.31%,0.04%,50.738699616105485,B
Lapulapu,55.02%,0.31%,0.02%,62.18488839062911,S
白起,51.12%,0.31%,0.04%,51.529705345860705,B
楊戩,51.20%,0.31%,0.02%,51.69438516454733,B
鬼谷子,52.75%,0.19%,0.25%,55.52954964751441,A
タイガー,51.73%,0.28%,0.07%,52.927679338844634,B
孫臏,50.00%,0.29%,0.03%,49.13072757829618,C
アグド,50.48%,0.28%,0.02%,50.096270343653394,B
ファーティフ,51.03%,0.26%,0.05%,51.28491677559428,B
鐘無艶,49.98%,0.27%,0.02%,49.06268474302304,C
達磨,50.80%,0.23%,0.02%,50.729083159483004,B
モンキ,52.55%,0.22%,0.02%,54.86312714666964,B
劉邦,49.22%,0.20%,0.01%,47.52723207946778,C
百里玄策,52.70%,0.18%,0.03%,55.224361021861775,A
雲中君,49.39%,0.16%,0.01%,47.80923164094916,C
アテナ,53.48%,0.05%,0.00%,57.22426270326241,A
