name,win_rate,pick_rate,ban_rate,meta_score,tier
干将・莫耶,52.09%,0.86%,0.17%,54.566820287135194,B
蒼,48.40%,0.89%,0.09%,46.95523223197667,C
廉頗,49.58%,0.90%,0.05%,49.0782762960677,C
カイザー,49.02%,0.89%,0.04%,48.00783452773087,C
ユンエイ,52.78%,0.79%,0.10%,56.15482254382193,A
女媧,51.69%,0.75%,0.14%,53.39297555895691,B
明世隠,51.90%,0.77%,0.07%,53.87494337434457,B
白起,50.91%,0.72%,0.10%,51.539570779678904,B
鐘無艶,52.76%,0.74%,0.03%,55.96937829231496,A
百里守約,48.15%,0.73%,0.05%,46.23404613592237,C
韓信,51.97%,0.69%,0.10%,53.94440131925978,B
バイロン,48.51%,0.73%,0.03%,46.82834275685903,C
黄忠,51.39%,0.71%,0.04%,52.556593147040026,B
扁鵲,49.73%,0.66%,0.14%,49.04377001707746,C
荘子,49.16%,0.59%,0.25%,47.95385619133125,C
趙雲,51.19%,0.70%,0.02%,52.07161966785451,B
ナコルル,50.90%,0.69%,0.04%,51.42800617924582,B
司馬懿,51.35%,0.55%,0.29%,52.43631187104233,B
張飛,49.49%,0.62%,0.05%,48.459916531455725,C
バタフライ,50.29%,0.56%,0.06%,49.97371821690982,C
曜,49.34%,0.58%,0.02%,48.10266978913785,C
上官婉児,48.35%,0.54%,0.03%,46.29647367390449,C
シャルロット,47.49%,0.51%,0.01%,44.849144932377996,D
周瑜,51.50%,0.50%,0.02%,52.52158620502043,B
漸離,50.40%,0.49%,0.03%,50.0974872177464,B
李白,49.13%,0.49%,0.04%,47.62231364656169,C
姫小満,47.18%,0.50%,0.02%,44.370375041116546,D
西施,51.58%,0.47%,0.05%,52.697830060702216,B
アグド,49.54%,0.47%,0.03%,48.360345410363124,C
項羽,48.31%,0.47%,0.01%,46.13468423426952,C
ムーラン,49.52%,0.45%,0.01%,48.28606446093669,C
孫臏,48.22%,0.43%,0.03%,45.956755485093765,C
孔子,48.70%,0.41%,0.02%,46.752457043178936,C
蒙牙,51.20%,0.40%,0.03%,51.73828582341175,B
達磨,52.24%,0.36%,0.02%,54.164963792673035,B
ハロルド,45.81%,0.37%,0.02%,42.30673296260435,D
橘右京,50.15%,0.36%,0.02%,49.44580469642016,C
タイガー,50.98%,0.34%,0.06%,51.21501928476999,B
雲中君,51.07%,0.34%,0.04%,51.39944867218635,B
劉備,51.25%,0.33%,0.02%,51.78005515760496,B
楊貴妃,46.72%,0.33%,0.01%,43.51684649037446,D
アタ,49.70%,0.30%,0.02%,48.500794038845726,C
劉邦,49.23%,0.30%,0.01%,47.602180440005455,C
モンキ,51.69%,0.29%,0.01%,52.7586562598429,B
ナタク,48.08%,0.26%,0.01%,45.558790948452945,C
鏡,42.89%,0.23%,0.07%,38.898259445847586,E
鬼谷子,49.78%,0.20%,0.04%,48.59616333351488,C
楊戩,48.78%,0.21%,0.01%,46.71882086714624,C
百里玄策,48.21%,0.20%,0.03%,45.74597662043139,C
関羽,44.04%,0.17%,0.01%,40.00880063972761,D
アテナ,50.35%,0.07%,0.01%,49.64047092718158,C
