name,win_rate,pick_rate,ban_rate,meta_score,tier
鐘馗,50.33%,0.88%,0.36%,50.91465328201632,B
元流の子（マークスマン）,52.22%,1.02%,0.06%,55.29167243596043,A
大喬,49.15%,0.83%,0.42%,48.5591716719609,C
シャルロット,49.79%,0.95%,0.13%,49.80241575146977,C
阿軻,52.57%,0.58%,0.83%,55.92915960824817,A
李元芳,50.70%,0.95%,0.04%,51.600700085164924,B
アレッシオ,51.61%,0.91%,0.04%,53.55928605637111,B
ハイノ,48.84%,0.83%,0.18%,47.81843044988121,C
太公望,50.96%,0.86%,0.09%,52.01590000132732,B
ユンエイ,52.81%,0.85%,0.08%,56.462345928045934,A
孫策,49.69%,0.88%,0.03%,49.38565395871072,C
ガルダ,51.49%,0.86%,0.04%,53.17667850562945,B
廉頗,51.07%,0.83%,0.09%,52.20011107351827,B
バイロン,48.31%,0.83%,0.10%,46.83910405165245,C
百里守約,51.04%,0.82%,0.08%,52.106534929511916,B
不知火舞,48.71%,0.78%,0.16%,47.47825830833346,C
仁傑,51.11%,0.84%,0.02%,52.25640725068811,B
劉禅,49.36%,0.78%,0.11%,48.62137898803639,C
蘭陵王,49.91%,0.50%,0.66%,49.64962838762108,C
曜,50.64%,0.78%,0.05%,51.138126972651904,B
貂蝉,48.15%,0.76%,0.09%,46.431617654029886,C
李白,52.50%,0.68%,0.18%,55.41818584969936,A
鏡,44.91%,0.65%,0.25%,41.763017330017504,D
ルナ,48.56%,0.60%,0.33%,47.04086860121432,C
項羽,51.13%,0.73%,0.04%,52.11097558286852,B
棋星,51.51%,0.70%,0.04%,52.92629781475211,B
蒼,50.51%,0.68%,0.07%,50.70163538160861,B
扁鵲,49.99%,0.65%,0.11%,49.61609983190551,C
西施,50.09%,0.58%,0.23%,49.79906950853846,C
バタフライ,52.40%,0.65%,0.06%,55.023572841666095,A
趙雲,52.92%,0.65%,0.02%,56.35065018802388,A
アタ,53.76%,0.62%,0.05%,58.67267319032964,A
元流の子（タンク）,48.61%,0.61%,0.08%,46.95538733516839,C
黄忠,51.00%,0.63%,0.03%,51.647743714913126,B
元歌,49.53%,0.49%,0.25%,48.58990480830775,C
韓信,53.89%,0.50%,0.20%,58.993911838824516,A
元流の子（メイジ）,51.08%,0.56%,0.07%,51.75011074654175,B
影,50.25%,0.56%,0.05%,49.96045824930098,C
周瑜,50.68%,0.57%,0.02%,50.85341855688355,B
ナコルル,50.01%,0.54%,0.05%,49.44581403635379,C
ナタク,51.69%,0.51%,0.06%,53.07456924521496,B
干将・莫耶,50.94%,0.46%,0.14%,51.35843883354691,B
ラプール,55.25%,0.49%,0.04%,63.159833824082156,S
啓,53.33%,0.49%,0.02%,57.2386028258964,A
ハロルド,51.06%,0.45%,0.06%,51.55123281930114,B
明世隠,50.43%,0.46%,0.03%,50.183501812215695,B
上官婉児,49.10%,0.45%,0.04%,47.57841899459508,C
蒙牙,54.08%,0.45%,0.01%,59.35343851257275,A
楊貴妃,50.26%,0.45%,0.02%,49.81161425863935,C
アグド,52.02%,0.44%,0.03%,53.756982599290055,B
ファーティフ,51.86%,0.43%,0.05%,53.37136927244629,B
劉備,54.93%,0.40%,0.04%,61.98457284205026,S
孔子,53.25%,0.38%,0.09%,56.93561486840487,A
白起,52.11%,0.40%,0.05%,53.94590951549474,B
鐘無艶,51.65%,0.39%,0.03%,52.80911077606551,B
ムーラン,51.39%,0.38%,0.04%,52.19998394886194,B
関羽,48.34%,0.35%,0.11%,46.17817789027402,C
漸離,49.12%,0.38%,0.05%,47.540219483256344,C
橘右京,50.85%,0.38%,0.02%,50.97684328275782,B
孫臏,49.89%,0.35%,0.03%,48.95845878199339,C
鬼谷子,52.07%,0.23%,0.25%,53.82502421289675,B
タイガー,53.44%,0.28%,0.11%,57.37799406908983,A
楊戩,50.77%,0.32%,0.02%,50.73930009174226,B
司馬懿,46.33%,0.22%,0.02%,42.90028926952073,D
達磨,51.64%,0.21%,0.02%,52.59974682978044,B
雲中君,52.26%,0.21%,0.01%,54.09947383348973,B
劉邦,49.79%,0.21%,0.01%,48.61233981931519,C
モンキ,52.59%,0.20%,0.02%,54.93963968737075,B
百里玄策,52.54%,0.19%,0.03%,54.8095399767315,B
アテナ,53.69%,0.07%,0.00%,57.83913938955679,A
