name,win_rate,pick_rate,ban_rate,meta_score,tier
アーサー,48.27%,1.07%,0.02%,47.022551989751584,C
孫策,47.67%,1.06%,0.02%,46.02157150462039,C
甄姫,50.94%,1.05%,0.01%,52.12106034567498,B
李元芳,49.08%,1.03%,0.06%,48.387703323569696,C
鐘馗,50.11%,0.98%,0.14%,50.32543660121572,B
司馬懿,53.81%,0.76%,0.54%,59.2882682995606,A
蒼,48.72%,0.98%,0.11%,47.67878973521422,C
ハイノ,48.86%,0.96%,0.14%,47.91008073558197,C
呂布,48.05%,1.01%,0.03%,46.538714475466314,C
ルナ,50.13%,0.80%,0.42%,50.24921073159309,B
百里守約,47.47%,0.97%,0.08%,45.56883862649537,C
不知火舞,48.84%,0.92%,0.17%,47.82053219626983,C
廉頗,49.95%,0.98%,0.04%,49.92947173617499,C
干将・莫耶,51.22%,0.90%,0.17%,52.569034270459575,B
仁傑,53.57%,0.97%,0.02%,58.57519838709815,A
アレッシオ,52.30%,0.93%,0.02%,55.089347533586945,A
女媧,51.02%,0.82%,0.21%,52.01093497141091,B
ユンエイ,52.50%,0.85%,0.12%,55.52759479521292,A
宮本武蔵,48.82%,0.88%,0.06%,47.629054809976104,C
荘子,49.00%,0.72%,0.28%,47.853929084964726,C
カイザー,49.34%,0.82%,0.03%,48.450882822684626,C
ナコルル,50.88%,0.80%,0.04%,51.54227582496085,B
項羽,47.66%,0.80%,0.03%,45.52224970230857,C
明世隠,52.04%,0.76%,0.07%,54.186779260490226,B
韓信,51.47%,0.74%,0.11%,52.826946635369296,B
西施,50.36%,0.77%,0.05%,50.39469448780945,B
鐘無艶,53.42%,0.76%,0.03%,57.78602214164807,A
漸離,52.94%,0.72%,0.04%,56.41285879758496,A
趙雲,51.03%,0.73%,0.02%,51.74700722164887,B
バイロン,48.18%,0.71%,0.02%,46.21939863513045,C
張飛,49.81%,0.66%,0.05%,49.12223077646936,C
アレン,49.62%,0.61%,0.02%,48.663787371711166,C
バタフライ,50.52%,0.58%,0.06%,50.46923458274103,B
曜,49.51%,0.59%,0.02%,48.42776798544051,C
アグド,48.93%,0.56%,0.03%,47.325407397806586,C
李白,49.55%,0.52%,0.04%,48.435756641435745,C
蒙牙,50.80%,0.53%,0.02%,50.97794046371772,B
上官婉児,46.65%,0.53%,0.02%,43.61896083726975,D
周瑜,51.12%,0.52%,0.02%,51.67106421767465,B
シャルロット,47.38%,0.52%,0.01%,44.68352747892527,D
姫小満,47.58%,0.50%,0.02%,44.97964698962031,D
タイガー,48.65%,0.48%,0.04%,46.74621574982747,C
黄忠,50.10%,0.47%,0.01%,49.43983072862203,C
鏡,42.68%,0.41%,0.19%,38.932630586114385,E
ムーラン,49.22%,0.47%,0.01%,47.73811591780945,C
扁鵲,48.09%,0.43%,0.07%,45.76578125095563,C
橘右京,49.48%,0.45%,0.02%,48.21224239910541,C
ハロルド,45.73%,0.44%,0.02%,42.26484077011906,D
孔子,48.76%,0.43%,0.02%,46.873226305586755,C
孫臏,47.84%,0.39%,0.02%,45.2820933128054,C
達磨,52.14%,0.37%,0.02%,53.92160766243877,B
楊貴妃,46.72%,0.37%,0.01%,43.548914960675745,D
雲中君,51.26%,0.34%,0.04%,51.823522254462425,B
劉備,50.84%,0.33%,0.02%,50.866977797743644,B
ナタク,48.02%,0.34%,0.01%,45.52277595155855,C
モンキ,51.53%,0.32%,0.01%,52.40505755381504,B
劉邦,49.05%,0.32%,0.01%,47.286016664324904,C
アタ,49.49%,0.31%,0.01%,48.095924793076435,C
楊戩,49.16%,0.22%,0.01%,47.4109339624413,C
鬼谷子,49.02%,0.21%,0.03%,47.16334268704457,C
百里玄策,46.04%,0.19%,0.01%,42.461960122831464,D
関羽,43.80%,0.19%,0.01%,39.76071495597722,E
アテナ,48.77%,0.07%,0.00%,46.607506534463596,C
