name,win_rate,pick_rate,ban_rate,meta_score,tier
大司命,49.43%,1.16%,6.86%,54.44351762115169,B
白龍,47.22%,1.23%,5.96%,50.18609304610219,B
ミレディ,52.20%,2.69%,1.54%,59.312118073154096,A
ファーティフ,51.01%,2.76%,1.28%,56.36867572050528,A
妲己,50.59%,2.98%,0.52%,55.00531905298968,A
マルコ・ポーロ,48.24%,2.98%,0.31%,50.40467390492797,B
アンジェラ,49.79%,2.77%,0.63%,53.34636228721127,B
瀾,50.25%,1.48%,3.06%,53.98698277401733,B
后羿,51.51%,2.69%,0.10%,56.57051662304288,A
瑶,48.52%,1.91%,0.90%,50.112407698349415,B
夏侯惇,52.38%,2.24%,0.21%,58.29519995310064,A
ルアンナ,53.97%,2.09%,0.27%,62.47755516058255,S
阿軻,51.47%,0.74%,2.73%,54.804500272366,B
典韋,53.52%,1.76%,0.55%,60.71385162763485,S
小喬,49.26%,1.97%,0.04%,50.911938891032754,B
公孫離,49.00%,1.14%,1.62%,49.672798451181464,C
少司縁,49.53%,1.41%,0.90%,50.767522088248384,B
李信,53.07%,1.71%,0.16%,59.054246329478964,A
張良,50.06%,1.23%,1.12%,51.530517336896786,B
魯班7号,50.44%,1.74%,0.07%,52.76940568841024,B
虞美人,51.38%,1.69%,0.07%,54.712294786230665,B
孫尚香,46.52%,1.72%,0.03%,45.91530323428038,C
ドリア,46.85%,1.59%,0.22%,46.21949188516151,C
孔明,48.99%,1.63%,0.10%,49.710037606838924,C
蔡文姫,50.36%,1.41%,0.46%,52.088891066259436,B
墨子,49.38%,1.27%,0.51%,49.846164679016155,C
蘭陵王,48.04%,0.61%,1.82%,47.20886991636495,C
伽羅,52.75%,1.43%,0.06%,57.436320110595105,A
エリン,51.20%,1.41%,0.08%,53.620711168028485,B
大喬,48.95%,1.07%,0.63%,48.68502022323618,C
アーサー,49.13%,1.32%,0.04%,49.15132839461082,C
東皇太一,48.73%,0.97%,0.71%,48.14543318121859,C
太公望,50.28%,1.27%,0.09%,51.301420631622875,B
啓,52.60%,1.21%,0.17%,56.588951057415315,A
ミーユエ,52.62%,1.03%,0.34%,56.366415271436445,A
王昭君,51.13%,1.15%,0.04%,52.80641411037988,B
孫策,48.63%,1.14%,0.04%,47.830454613104465,C
貂蝉,45.65%,1.04%,0.19%,43.229716895102285,D
劉禅,50.46%,1.06%,0.09%,51.19348680800668,B
ハイノ,48.94%,0.99%,0.14%,48.13192710149616,C
甄姫,51.71%,1.04%,0.01%,53.87923853397583,B
鐘馗,50.37%,0.98%,0.14%,50.8771183109707,B
ルナ,49.75%,0.83%,0.44%,49.57389987333419,C
棋星,51.37%,1.00%,0.07%,53.04784973744265,B
李元芳,49.07%,1.00%,0.06%,48.327656772957496,C
孫悟空,47.28%,0.98%,0.10%,45.33034311600433,C
アレッシオ,52.04%,0.99%,0.02%,54.5793972091019,B
不知火舞,49.69%,0.93%,0.14%,49.414589828435744,C
宮本武蔵,48.38%,0.95%,0.07%,47.020128029268264,C
干将・莫耶,52.20%,0.89%,0.17%,54.893891064400066,B
仁傑,53.71%,0.95%,0.02%,58.957465406196484,A
呂布,48.05%,0.94%,0.03%,46.4185423731566,C
廉頗,50.01%,0.89%,0.05%,49.90236645598661,C
ユンエイ,53.18%,0.84%,0.10%,57.317608142503886,A
カイザー,49.18%,0.87%,0.04%,48.26381475318099,C
女媧,51.90%,0.80%,0.13%,53.96920272395555,B
蒼,48.32%,0.82%,0.09%,46.695089076479746,C
明世隠,51.51%,0.75%,0.07%,52.91800594211394,B
アレン,50.04%,0.75%,0.02%,49.70073299402437,C
百里守約,47.57%,0.73%,0.05%,45.297390734310994,C
白起,51.14%,0.67%,0.09%,51.96822572255873,B
鐘無艶,52.73%,0.69%,0.03%,55.81502540163639,A
荘子,49.14%,0.58%,0.25%,47.90443712770848,C
バイロン,48.37%,0.69%,0.02%,46.521344273433414,C
韓信,51.78%,0.65%,0.08%,53.41409951483858,B
ナコルル,50.78%,0.67%,0.03%,51.13063639827733,B
趙雲,50.90%,0.67%,0.02%,51.38416889897987,B
張飛,49.91%,0.62%,0.05%,49.275150696264845,C
扁鵲,49.71%,0.55%,0.10%,48.831405473348134,C
バタフライ,50.00%,0.56%,0.06%,49.38522632740721,C
黄忠,51.30%,0.56%,0.04%,52.14679399389964,B
司馬懿,49.65%,0.47%,0.19%,48.69161449170016,C
曜,49.69%,0.55%,0.02%,48.73258764553655,C
孫臏,49.10%,0.51%,0.04%,47.58982120662341,C
周瑜,51.70%,0.51%,0.02%,53.00229452760617,B
西施,51.97%,0.49%,0.05%,53.65115254801681,B
漸離,50.35%,0.49%,0.03%,49.993665909891114,C
姫小満,47.54%,0.50%,0.02%,44.92334584896431,D
上官婉児,48.78%,0.48%,0.02%,46.96577454275863,C
李白,49.00%,0.47%,0.03%,47.35625452726802,C
シャルロット,47.13%,0.47%,0.01%,44.25474074329019,D
アグド,49.55%,0.43%,0.03%,48.337856651980395,C
項羽,48.51%,0.44%,0.01%,46.444451481386565,C
ムーラン,49.18%,0.43%,0.01%,47.62834618924538,C
孔子,48.98%,0.40%,0.02%,47.241439825201766,C
蒙牙,50.64%,0.37%,0.01%,50.46699703247812,B
ハロルド,45.96%,0.37%,0.02%,42.50553148262659,D
達磨,52.11%,0.35%,0.03%,53.84032923280944,B
橘右京,49.71%,0.34%,0.02%,48.554092871931935,C
楊貴妃,47.04%,0.35%,0.01%,44.002830691985146,D
タイガー,50.66%,0.31%,0.07%,50.50218199822109,B
雲中君,50.63%,0.31%,0.02%,50.400684439527346,B
アタ,49.97%,0.30%,0.02%,49.03197327794301,C
劉備,50.66%,0.30%,0.02%,50.456417711195414,B
モンキ,51.82%,0.27%,0.01%,53.0526741269229,B
劉邦,48.68%,0.27%,0.01%,46.587210150913,C
ナタク,47.87%,0.25%,0.01%,45.20816740398134,C
鏡,43.01%,0.23%,0.08%,39.02434621518669,E
楊戩,48.80%,0.23%,0.01%,46.76861220011708,C
鬼谷子,49.12%,0.20%,0.04%,47.346576166957185,C
百里玄策,48.69%,0.16%,0.02%,46.533897673659965,C
関羽,44.25%,0.16%,0.01%,40.23613956197821,D
アテナ,50.52%,0.06%,0.00%,49.98260403155663,C
