name,win_rate,pick_rate,ban_rate,meta_score,tier
王昭君,51.19%,1.09%,0.04%,52.7852829564247,B
ハイノ,48.73%,1.01%,0.16%,47.79419476628908,C
アーサー,47.93%,1.07%,0.02%,46.46019269261053,C
呂布,47.90%,1.05%,0.03%,46.37655034673524,C
棋星,50.96%,1.02%,0.08%,52.15515535100334,B
鐘馗,50.33%,0.98%,0.16%,50.790232937147444,B
李元芳,49.26%,1.02%,0.06%,48.69840794794949,C
蒼,48.72%,0.97%,0.10%,47.65154857291349,C
宮本武蔵,48.81%,0.96%,0.07%,47.76857763317282,C
孫策,47.74%,0.98%,0.02%,45.968584185634825,C
甄姫,50.94%,0.97%,0.01%,51.95817590836408,B
不知火舞,49.32%,0.89%,0.15%,48.62590748130213,C
仁傑,53.13%,0.94%,0.02%,57.286784199265306,A
アレッシオ,52.00%,0.94%,0.02%,54.364408741916584,B
カイザー,49.18%,0.93%,0.04%,48.35778650892437,C
廉頗,49.74%,0.92%,0.05%,49.407729522495366,C
干将・莫耶,51.84%,0.86%,0.16%,53.93489397080845,B
白起,50.62%,0.84%,0.13%,51.1165341832949,B
ユンエイ,52.94%,0.78%,0.09%,56.54320878225975,A
女媧,51.52%,0.75%,0.15%,52.988450995467765,B
明世隠,52.24%,0.78%,0.09%,54.728951097487574,B
司馬懿,51.72%,0.62%,0.40%,53.46104514238766,B
扁鵲,49.20%,0.74%,0.15%,48.1521943025049,C
韓信,51.69%,0.75%,0.10%,53.350149045304896,B
鐘無艶,52.62%,0.76%,0.03%,55.62134703995364,A
バイロン,48.27%,0.77%,0.03%,46.46932985488345,C
黄忠,51.27%,0.76%,0.03%,52.33915654699575,B
百里守約,47.92%,0.73%,0.06%,45.85131977436751,C
趙雲,51.09%,0.73%,0.02%,51.880426046957695,B
ナコルル,50.43%,0.72%,0.04%,50.455938621257786,B
荘子,49.08%,0.60%,0.27%,47.826350913166195,C
張飛,49.98%,0.63%,0.05%,49.41816882100113,C
アレン,49.48%,0.62%,0.02%,48.409065814967335,C
バタフライ,50.28%,0.58%,0.07%,49.977133420902234,C
曜,49.67%,0.60%,0.02%,48.74751911404503,C
上官婉児,47.66%,0.59%,0.04%,45.22638170938209,C
アグド,49.45%,0.53%,0.02%,48.241902069288244,C
漸離,50.04%,0.52%,0.04%,49.395967218320585,C
李白,49.39%,0.52%,0.04%,48.13227180029395,C
西施,51.55%,0.50%,0.06%,52.661682660686225,B
シャルロット,47.71%,0.52%,0.02%,45.20737767487563,C
項羽,48.60%,0.51%,0.01%,46.66924697748432,C
姫小満,47.65%,0.50%,0.02%,45.08994043115843,C
周瑜,51.51%,0.49%,0.02%,52.52756218543005,B
ムーラン,49.47%,0.47%,0.01%,48.20642763658463,C
孔子,48.53%,0.44%,0.02%,46.48144927388744,C
蒙牙,51.23%,0.41%,0.03%,51.8113962993486,B
橘右京,50.17%,0.40%,0.02%,49.51962971531456,C
孫臏,48.09%,0.39%,0.02%,45.69003903835968,C
達磨,52.06%,0.38%,0.02%,53.733262337482095,B
タイガー,50.40%,0.35%,0.05%,49.97021202655514,C
ハロルド,46.28%,0.37%,0.02%,42.93623941705417,D
劉備,50.68%,0.35%,0.02%,50.538802712282866,B
雲中君,51.12%,0.34%,0.03%,51.500636101702824,B
楊貴妃,46.62%,0.33%,0.01%,43.37080567953276,D
劉邦,48.58%,0.32%,0.01%,46.450983104678556,C
アタ,49.10%,0.31%,0.01%,47.368975087852455,C
モンキ,51.02%,0.30%,0.01%,51.22994791235519,B
ナタク,47.93%,0.29%,0.01%,45.33473059588286,C
鏡,42.92%,0.23%,0.07%,38.9269413058628,E
百里玄策,47.49%,0.23%,0.03%,44.60481934103924,D
鬼谷子,49.38%,0.21%,0.04%,47.83552234778793,C
楊戩,48.77%,0.22%,0.01%,46.707582091755235,C
関羽,43.82%,0.18%,0.01%,39.775656870700516,E
アテナ,49.92%,0.07%,0.01%,48.77037157998839,C
